"","CardNames","DeckCount","Winrate95Min"
"1","Vendilion Clique",1,69.2
"2","Omen of the Sea",1,69.2
"3","Darkslick Shores",10,67.6
"4","Watery Grave",10,67
"5","Mystic Gate",21,66.8
"6","Prismatic Ending",38,66.8
"7","Castle Vantress",22,66.7
"8","Polluted Delta",36,66.6
"9","Hallowed Fountain",36,66.6
"10","Island",62,66.6
"11","Flooded Strand",55,66.3
"12","Fury",20,66.1
"13","Teferi, Time Raveler",34,66
"14","Misty Rainforest",63,66
"15","Field of Ruin",14,65.9
"16","Raugrin Triome",28,65.8
"17","Force of Negation",20,65.6
"18","Solitude",31,65.6
"19","Wooded Foothills",55,65.6
"20","Counterspell",41,65.5
"21","Scalding Tarn",53,65.5
"22","Stomping Ground",45,65.4
"23","Thoughtseize",26,65.3
"24","Plains",52,65.2
"25","Spreading Seas",16,65
"26","Lightning Bolt",60,64.8
"27","Mulldrifter",7,64.7
"28","Supreme Verdict",20,64.7
"29","Celestial Colonnade",14,64.6
"30","Mountain",43,64.6
"31","Glacial Fortress",15,64.5
"32","Forest",46,64.5
"33","Chalice of the Void",16,64.1
"34","Swamp",28,64.1
"35","Sacred Foundry",28,64.1
"36","Archmage's Charm",34,64.1
"37","Bloodstained Mire",36,63.8
"38","Restoration Angel",2,63.6
"39","Steam Vents",53,63.6
"40","Overgrown Tomb",26,63.1
"41","Fatal Push",14,63
"42","Prismari Command",8,62.8
"43","Murktide Regent",18,62.7
"44","Verdant Catacombs",24,62.7
"45","Gemstone Caverns",7,62.5
"46","Dragon's Rage Channeler",32,62.5
"47","Mishra's Bauble",42,62.5
"48","Wall of Omens",5,62.4
"49","Nurturing Peatland",16,62.4
"50","Breeding Pool",36,62.4
