"","Artist","NoCopies","Winrate"
"1","Rob Alexander",959,0.707
"2","Mark Poole",369,0.712
"3","Christopher Rush",335,0.689
"4","Eric Deschamps",254,0.694
"5","John Stanko",225,0.708
"6","Svetlin Velinov",209,0.691
"7","Jung Park",199,0.696
"8","Anastasia Ovchinnikova",195,0.702
"9","Titus Lunter",188,0.679
"10","Chippy",182,0.688
"11","Shelly Wan",181,0.705
"12","Alayna Danner",176,0.697
"13","Simon Dominic",171,0.703
"14","Chris Rallis",169,0.722
"15","Jason Chan",167,0.694
"16","Ron Spears",160,0.696
"17","Jesper Myrfors",157,0.703
"18","Cyril Van Der Haegen",153,0.676
"19","Aleksi Briclot",147,0.713
"20","Mark Zug",147,0.701
"21","Seb McKinnon",141,0.653
"22","Franz Vohwinkel",135,0.705
"23","Izzy",134,0.729
"24","Terese Nielsen",130,0.713
"25","Philip Straub",129,0.705
"26","Yeong-Hao Han",129,0.683
"27","Martina Fackova",128,0.692
"28","Evan Shipard",123,0.717
"29","Kari Christensen",121,0.68
"30","Chase Stone",118,0.684
"31","Adam Paquette",110,0.673
"32","Howard Lyon",108,0.67
"33","Mike Bierek",106,0.653
"34","Randy Vargas",105,0.713
"35","Lucas Graciano",103,0.723
"36","Dmitry Burmak",103,0.67
"37","Paul Scott Canavan",102,0.731
"38","Ekaterina Burmak",102,0.703
"39","Amy Weber",100,0.682
"40","Jonas De Ro",96,0.71
"41","Mark Tedin",95,0.704
"42","John Avon",91,0.729
"43","Vance Kovacs",91,0.682
"44","Pete Venters",89,0.69
"45","Tomasz Jedruszek",87,0.678
"46","Raymond Swanland",86,0.679
"47","Erica Yang",84,0.702
"48","Sam Burley",83,0.703
"49","James Paick",79,0.731
"50","Todd Lockwood",79,0.691
"51","Raoul Vitale",78,0.726
"52","Douglas Shuler",78,0.708
"53","Ryan Pancoast",75,0.735
"54","Dave Kendall",75,0.714
"55","Kev Walker",75,0.699
"56","Cliff Childs",72,0.707
"57","Justin Murray",72,0.695
"58","Warren Mahy",70,0.685
"59","Vincent Proce",70,0.68
"60","Matt Stewart",70,0.671
"61","Tom Wänerstrand",69,0.701
"62","Chris Rahn",67,0.713
"63","Lake Hurwitz",66,0.697
"64","Anson Maddocks",64,0.689
"65","Bastien L. Deharme",64,0.684
"66","Johannes Voss",62,0.721
"67","Anthony S. Waters",62,0.692
"68","Richard Whitters",60,0.703
"69","Daarken",57,0.688
"70","Christine Choi",54,0.65
"71","Michael Sutfin",53,0.722
"72","Steve Argyle",52,0.709
"73","Zoltan Boros",52,0.72
"74","David Rapoza",52,0.678
"75","Slawomir Maniak",52,0.698
"76","Jason Rainville",48,0.724
"77","Adam Rex",48,0.683
"78","Steven Belledin",47,0.735
"79","Jean-Sébastien Rossbach",47,0.671
"80","Fred Fields",46,0.748
"81","David Martin",46,0.713
"82","Antonio José Manzanedo",45,0.727
"83","Campbell White",43,0.709
"84","Dimitar Marinski",42,0.758
"85","Heonhwa Choe",42,0.722
"86","Greg Staples",42,0.692
"87","Caio Monteiro",40,0.698
"88","Volkan Baǵa",40,0.658
"89","Dan Scott",37,0.726
"90","Filip Burburan",37,0.676
"91","Jim Nelson",35,0.69
"92","Cynthia Sheppard",34,0.711
"93","Jason Felix",34,0.735
"94","Kieran Yanner",34,0.663
"95","Dan Frazier",31,0.713
"96","Nicholas Elias",31,0.651
"97","Jesper Ejsing",30,0.719
"98","Craig J Spearing",30,0.672
"99","Martina Pilcerova",29,0.75
"100","Ben Thompson",29,0.7
"101","Greg Hildebrandt",29,0.675
"102","Noah Bradley",28,0.69
"103","Christopher Moeller",28,0.66
"104","Eric Fortune",27,0.773
"105","Wisnu Tan",27,0.667
"106","Charles Urbach",25,0.804
"107","Richard Wright",25,0.695
"108","Drew Tucker",25,0.738
"109","Pat Morrissey",25,0.688
"110","Heather Hudson",25,0.712
"111","Zezhou Chen",25,0.698
"112","Michael Komarck",25,0.672
"113","Ilse Gort",24,0.771
"114","Yongjae Choi",24,0.753
"115","Nicholas Gregory",24,0.605
"116","Tomas Giorello",23,0.722
"117","Magali Villeneuve",22,0.752
"118","DiTerlizzi",22,0.674
"119","Iain McCaig",22,0.677
"120","Zoltan Boros & Gabor Szikszai",20,0.688
"121","Scott M. Fischer",20,0.656
"122","Luca Zontini",20,0.656
"123","Alex Horley-Orlandelli",20,0.656
"124","Milivoj Ćeran",19,0.778
"125","Andrew Mar",16,0.85
"126","Caroline Gariba",16,0.85
"127","Karl Kopinski",16,0.732
"128","John Matson",16,0.758
"129","Mark Winters",16,0.758
"130","Daniel Ljunggren",15,0.658
"131","Scott Murphy",14,0.704
"132","Brian Snõddy",14,0.657
"133","Lie Setiawan",14,0.675
"134","Lius Lasahido",13,0.75
"135","Johan Grenier",12,0.75
"136","Victor Adame Minguez",12,0.658
"137","Sam Wood",12,0.656
"138","E. M. Gist",12,0.667
"139","Lars Grant-West",11,0.697
"140","Wayne Reynolds",11,0.69
"141","John Howe",11,0.619
"142","Livia Prima",11,0.75
"143","Tony Szczudlo",10,0.684
"144","Brom",9,0.7
"145","Wayne England",9,0.651
"146","Mathias Kollros",9,0.688
"147","Nils Hamm",9,0.619
"148","Marc Simonetti",8,0.8
"149","Joseph Meehan",8,0.727
"150","Igor Kieryluk",8,0.708
"151","Edward P. Beard, Jr.",8,0.667
"152","Donato Giancola",8,0.636
"153","Mitchell Malloy",8,0.75
"154","Randy Gallegos",8,0.719
"155","Khang Le",7,0.684
"156","Piotr Dura",6,0.792
"157","Sarah Finnigan",6,0.723
"158","Chris Ostrowski",6,0.641
"159","Winona Nelson",6,0.765
"160","Mark Brill",5,0.727
"161","Bryan Sola",5,0.667
"162","Austin Hsu",5,0.711
"163","Jeff Miracola",5,0.643
"164","Willian Murai",5,0.571
"165","Jim Murray",5,0.64
"166","Don Hazeltine",4,0.714
"167","Dave Dorman",4,0.688
"168","Richard Kane Ferguson",4,0.75
"169","Thomas M. Baxa",4,0.75
"170","Carl Critchlow",4,0.75
"171","Ryan Yee",4,0.714
"172","Darrell Riche",4,0.714
"173","Stephen Tappin",4,0.714
"174","Uriah Voth",4,0.714
