"","CardNames","DeckCount","WinrateAverage"
"1","Shock",2,100
"2","Timely Reinforcements",1,100
"3","Aether Gust",1,100
"4","Lonely Sandbar",1,100
"5","Luminarch Aspirant",1,100
"6","Idyllic Grange",1,100
"7","City of Brass",1,100
"8","Dakmor Salvage",1,100
"9","Fatestitcher",1,100
"10","Sylvan Caryatid",1,100
"11","Glittering Wish",1,100
"12","Sleight of Hand",1,100
"13","Cerulean Wisps",1,100
"14","Repeal",1,100
"15","Silence",1,100
"16","Swan Song",1,100
"17","Veil of Summer",1,100
"18","Jeskai Ascendancy",1,100
"19","Grove of the Burnwillows",1,100
"20","Pyrite Spellbomb",1,100
"21","Seal of Fire",1,100
"22","Anger of the Gods",1,100
"23","Cleansing Wildfire",1,100
"24","Abundant Growth",3,91.7
"25","Savai Triome",3,91.7
"26","Gut Shot",3,91.7
"27","Omnath, Locus of Creation",9,88.9
"28","Ketria Triome",10,87.5
"29","Valki, God of Lies",6,87.5
"30","Bring to Light",6,87.5
"31","Bloodchief's Thirst",4,87.5
"32","Lightning Helix",4,87.5
"33","Waterlogged Grove",4,87.5
"34","Scapeshift",4,87.5
"35","Damnation",2,87.5
"36","Boros Charm",2,87.5
"37","Nahiri, the Harbinger",2,87.5
"38","Niv-Mizzet Reborn",2,87.5
"39","Unmoored Ego",2,87.5
"40","Vanishing Verse",2,87.5
"41","Indatha Triome",2,87.5
"42","Pillar of the Paruns",2,87.5
"43","Tranquil Thicket",2,87.5
"44","Claim the Firstborn",2,87.5
"45","Botanical Sanctum",2,87.5
"46","Stubborn Denial",2,87.5
"47","Saheeli Rai",2,87.5
"48","Felidar Guardian",2,87.5
"49","Wall of Blossoms",2,87.5
"50","Growth Spiral",2,87.5
