"","CardNames","DeckCount","WinrateAverage"
"1","Veil of Summer",34,80.9
"2","Aether Gust",24,80.2
"3","Path to Exile",24,79.2
"4","Relic of Progenitus",19,77.6
"5","Tormod's Crypt",19,78.9
"6","Damping Sphere",18,77.8
"7","Engineered Explosives",17,77.9
"8","Cleansing Wildfire",17,85.3
"9","Kozilek's Return",17,83.8
"10","Auriok Champion",15,75
"11","Mystical Dispute",14,78.6
"12","Lurrus of the Dream-Den",14,80.4
"13","Soul-Guide Lantern",13,88.5
"14","Abrade",13,84.6
"15","Pithing Needle",12,79.2
"16","Spell Pierce",12,85.4
"17","Dispel",11,79.5
"18","Deicide",11,81.8
"19","Burrenton Forge-Tender",10,77.5
"20","Wurmcoil Engine",10,80
"21","Ensnaring Bridge",10,80
"22","Liquimetal Coating",10,80
"23","Anger of the Gods",9,80.6
"24","Ceremonious Rejection",9,80.6
"25","Rip Apart",9,80.6
"26","Bedlam Reveler",9,83.3
"27","Rest in Peace",8,78.1
"28","Grafdigger's Cage",8,81.2
"29","Skysovereign, Consul Flagship",8,81.2
"30","Spatial Contortion",8,78.1
"31","Force of Negation",7,78.6
"32","Ashiok, Dream Render",7,82.1
"33","Dragon's Claw",7,85.7
"34","Thoughtseize",7,78.6
"35","Lightning Helix",7,78.6
"36","Kor Firewalker",6,83.3
"37","Gideon, Ally of Zendikar",6,75
"38","Celestial Purge",6,87.5
"39","Fatal Push",6,79.2
"40","Dismember",6,75
"41","Torpor Orb",6,79.2
"42","Walking Ballista",6,79.2
"43","Weather the Storm",6,75
"44","Kozilek, Butcher of Truth",5,80
"45","Tale's End",5,80
"46","Yixlid Jailer",5,80
"47","Wear // Tear",5,80
"48","Fiend Hunter",5,75
"49","Dovin's Veto",5,85
"50","Force of Vigor",5,75
