"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Kuldotha   Burn - WU   Gates - Grixis   Affinity - UB   Terror,WU   Gates,WU   Gates - Grixis   Affinity - Kuldotha   Burn - UB   Terror,WU   Gates - Grixis   Affinity - Kuldotha   Burn,WU   Gates - Grixis   Affinity - Kuldotha   Burn
"Tiers 1.5",,Turbo   Fog - Bogles - Tron - Grixis   Affinity - UB   Terror - Kuldotha   Burn - UR   Faeries,Bogles - Tron,UB   Terror - Bogles - Tron,UB   Terror - Bogles - Tron
"Tiers 2",WR   Gates - Bogles - Tron - UR   Faeries - Unknown - Turbo   Fog - UW   Familiar - Mono   U   Terror - Orzhov   Ephemerate - Boros   Synthesizer,Orzhov   Ephemerate - UW   Familiar - Mono   U   Terror,UR   Faeries - Turbo   Fog - UW   Familiar - Unknown - WR   Gates - Mono   U   Terror - Orzhov   Ephemerate,Turbo   Fog - UR   Faeries - UW   Familiar - Orzhov   Ephemerate - Unknown - Mono   U   Terror,Turbo   Fog - UR   Faeries - UW   Familiar - Orzhov   Ephemerate - Unknown - Mono   U   Terror
"Tiers 2.5",,Unknown - Boros   Synthesizer - WR   Gates,Boros   Synthesizer,WR   Gates - Boros   Synthesizer,WR   Gates - Boros   Synthesizer
