"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1445,0.723
"2","Johannes Voss",1100,0.728
"3","Jonas De Ro",862,0.729
"4","Eric Deschamps",828,0.733
"5","Adam Paquette",791,0.727
"6","Christopher Rush",744,0.708
"7","John Stanko",721,0.729
"8","Wesley Burt",659,0.709
"9","Victor Adame Minguez",640,0.727
"10","Lucas Graciano",615,0.733
"11","Svetlin Velinov",582,0.73
"12","Douglas Shuler",565,0.731
"13","Anson Maddocks",554,0.712
"14","Magali Villeneuve",551,0.728
"15","Aleksi Briclot",526,0.727
"16","Chris Seaman",523,0.736
"17","Chris Rallis",498,0.736
"18","Jesper Myrfors",491,0.73
"19","Dan Scott",423,0.718
"20","Joseph Meehan",422,0.73
"21","Kieran Yanner",412,0.718
"22","Ravenna Tran",409,0.734
"23","Jung Park",384,0.717
"24","Ekaterina Burmak",380,0.722
"25","Daarken",353,0.72
"26","Wayne Reynolds",348,0.72
"27","Slawomir Maniak",348,0.719
"28","Tomasz Jedruszek",345,0.718
"29","Sam Burley",322,0.721
"30","Cynthia Sheppard",320,0.717
"31","Yeong-Hao Han",316,0.727
"32","John Avon",296,0.723
"33","Wylie Beckert",279,0.727
"34","Steve Argyle",277,0.729
"35","Zezhou Chen",270,0.714
"36","Irina Nordsol",268,0.739
"37","Mark Poole",262,0.719
"38","Jesper Ejsing",260,0.722
"39","Titus Lunter",258,0.717
"40","Dmitry Burmak",256,0.749
"41","Wisnu Tan",255,0.728
"42","Jaime Jones",252,0.712
"43","Igor Kieryluk",251,0.71
"44","Vincent Proce",246,0.718
"45","Piotr Dura",239,0.73
"46","John Howe",232,0.723
"47","Mila Pesic",223,0.732
"48","Volkan Baǵa",215,0.728
"49","Dan Frazier",214,0.731
"50","Izzy",214,0.736
"51","Yigit Koroglu",211,0.704
"52","Jakub Kasper",210,0.708
"53","Lucas Staniec",208,0.732
"54","Jehan Choo",208,0.707
"55","Milivoj Ćeran",202,0.75
"56","Manuel Castañón",201,0.725
"57","Randy Vargas",199,0.735
"58","Alayna Danner",198,0.721
"59","Chase Stone",198,0.711
"60","Lawrence Snelly",191,0.74
"61","Franz Vohwinkel",189,0.73
"62","Seb McKinnon",172,0.735
"63","Bryan Sola",159,0.724
"64","Noah Bradley",157,0.718
"65","Jason Rainville",151,0.721
"66","Winona Nelson",150,0.714
"67","Johann Bodin",149,0.719
"68","Jana Schirmer & Johannes Voss",149,0.725
"69","Lius Lasahido",146,0.696
"70","Todd Lockwood",144,0.717
"71","Steven Belledin",142,0.738
"72","Christine Choi",140,0.709
"73","Anna Steinbauer",139,0.72
"74","Ryan Pancoast",136,0.715
"75","Mads Ahm",134,0.725
"76","Anastasia Ovchinnikova",133,0.716
"77","Alexander Forssberg",132,0.754
"78","Daniel Ljunggren",132,0.718
"79","Chris Ostrowski",129,0.712
"80","Robbie Trevino",128,0.715
"81","Mark Winters",128,0.719
"82","Julian Kok Joon Wen",127,0.729
"83","Darrell Riche",126,0.719
"84","Sarah Finnigan",124,0.726
"85","Colin Boyer",124,0.719
"86","Chris Rahn",124,0.722
"87","Lake Hurwitz",123,0.722
"88","Mike Bierek",123,0.737
"89","Dimitar Marinski",122,0.733
"90","Tommy Arnold",120,0.742
"91","Caio Monteiro",118,0.726
"92","Dave Kendall",118,0.735
"93","Karl Kopinski",118,0.731
"94","Cristi Balanescu",118,0.713
"95","Iain McCaig",117,0.755
"96","Fred Fields",117,0.733
"97","Zara Alfonso",114,0.722
"98","Goran Josic",112,0.734
"99","Andrew Goldhawk",110,0.748
"100","Nils Hamm",108,0.735
"101","Raoul Vitale",107,0.74
"102","Clint Cearley",105,0.721
"103","James Ryman",100,0.716
"104","Raymond Swanland",99,0.726
"105","Cyril Van Der Haegen",99,0.725
"106","Olivier Bernard",99,0.713
"107","Vance Kovacs",97,0.73
"108","Steve Prescott",92,0.747
"109","Tyler Walpole",90,0.746
"110","Cliff Childs",90,0.717
"111","Florian de Gesincourt",85,0.736
"112","Willian Murai",84,0.729
"113","Craig J Spearing",81,0.729
"114","Josu Hernaiz",79,0.727
"115","Lie Setiawan",77,0.71
"116","Anato Finnstark",72,0.726
"117","Martina Fackova",71,0.717
"118","Yongjae Choi",69,0.717
"119","G-host Lee",68,0.72
"120","Scott M. Fischer",68,0.71
"121","Matt Stewart",66,0.709
"122","Jonathan Kuo",64,0.744
"123","Richard Wright",61,0.713
"124","Filip Burburan",59,0.71
"125","Andreas Rocha",57,0.766
"126","Zack Stella",56,0.713
"127","Donato Giancola",55,0.703
"128","Viktor Titov",54,0.754
"129","Joe Slucher",53,0.734
"130","Kasia 'Kafis' Zielińska",51,0.701
"131","Grzegorz Rutkowski",50,0.745
"132","Darek Zabrocki",49,0.719
"133","Chris Cold",49,0.733
"134","Brad Rigney",48,0.745
"135","Jason A. Engle",47,0.708
"136","Aaron Miller",47,0.693
"137","Tyler Jacobson",47,0.739
"138","Bud Cook",46,0.748
"139","Min Yum",44,0.737
"140","Zhang Jiazhen",43,0.734
"141","Jason Chan",40,0.707
"142","Caroline Gariba",40,0.719
"143","Heonhwa Choe",35,0.706
"144","Zoltan Boros",34,0.719
"145","Dominik Mayer",33,0.716
"146","Miranda Meeks",31,0.731
"147","Campbell White",31,0.72
"148","Nicholas Gregory",29,0.71
"149","Lindsey Look",29,0.745
"150","Greg Staples",29,0.728
"151","Howard Lyon",28,0.706
"152","Uriah Voth",26,0.705
"153","Ryan Yee",25,0.706
"154","Muhammad Firdaus",21,0.736
"155","Inka Schulz",20,0.684
"156","Andreas Zafiratos",19,0.71
"157","Mathias Kollros",17,0.68
"158","Tom Wänerstrand",17,0.727
"159","Sam White",16,0.733
"160","Jeremy Jarvis",16,0.717
"161","Deruchenko Alexander",16,0.692
"162","Kev Walker",16,0.703
"163","Pat Morrissey",15,0.75
"164","Marta Nael",15,0.727
"165","Johan Grenier",14,0.706
"166","James Paick",13,0.683
"167","Iris Compiet",13,0.738
"168","Rovina Cai",13,0.667
"169","James Zapata",12,0.719
"170","Allen Williams",12,0.778
"171","Eytan Zana",12,0.684
"172","Ralph Horsley",12,0.778
"173","Stanton Feng",12,0.667
"174","Mark Zug",12,0.714
"175","Andrey Kuzinskiy",11,0.723
"176","Anthony S. Waters",10,0.711
"177","Ryan Barger",10,0.667
"178","Dave Dorman",9,0.826
"179","Jon Foster",9,0.702
"180","Josh Hass",9,0.684
"181","A. M. Sartor",8,0.846
"182","Viko Menezes",8,0.686
"183","James Kei",8,0.75
"184","Jason Felix",8,0.696
"185","Paul Scott Canavan",8,0.727
"186","Gaboleps",8,0.727
"187","Liiga Smilshkalne",8,0.727
"188","PINDURSKI",8,0.727
"189","Denis Nigmatullin",8,0.727
"190","Jim Nelson",8,0.636
"191","Simon Dominic",7,0.619
"192","Ilse Gort",6,0.667
"193","Kim Sokol",6,0.724
"194","Aurore Folny",6,0.727
"195","Lars Grant-West",5,0.714
"196","Anthony Palumbo",5,0.733
"197","Robin Olausson",5,0.643
"198","Bram Sels",5,0.692
"199","Sung Choi",4,0.846
"200","Sidharth Chaturvedi",4,0.714
"201","Efflam Mercier",4,1
"202","Austin Hsu",4,0.75
"203","Greg Hildebrandt & Tim Hildebrandt",4,0.714
"204","Chippy",4,0.571
"205","Christopher Moeller",4,0.571
"206","Nicholas Elias",4,0.571
"207","Fariba Khamseh",4,0.571
"208","John Di Giovanni",4,0.6
"209","Xavier Ribeiro",4,0.6
"210","Evyn Fong",3,0.667
"211","Joshua Raphael",3,0.75
"212","Michele Parisi",2,0.786
"213","Wei Wei",2,0.75
"214","Fiona Hsieh",2,0.727
"215","Pauline Voss",2,0.75
"216","Justyna Gil",2,0.571
"217","John Silva",1,0.75
"218","Jokubas Uogintas",1,0.714
"219","Brent Hollowell",1,0.714
"220","Karla Ortiz",1,0.625
