"","CardNames","DeckCount","WinrateAverage"
"1","Unlicensed Hearse",219,73.3
"2","Mystical Dispute",142,72.4
"3","Rending Volley",116,73.4
"4","Go Blank",105,73
"5","Damping Sphere",105,72.7
"6","Aether Gust",96,72.2
"7","Lava Coil",96,70.8
"8","Portable Hole",90,71.7
"9","Duress",81,74
"10","Skysovereign, Consul Flagship",73,71.8
"11","Jegantha, the Wellspring",70,72.6
"12","Disdainful Stroke",70,72.3
"13","Rest in Peace",67,73.3
"14","Pithing Needle",67,72.5
"15","Abrade",60,72.7
"16","Tormod's Crypt",54,71.1
"17","God-Pharaoh's Statue",52,70.7
"18","Pestilent Cauldron",52,70.7
"19","Meteor Golem",51,70.6
"20","Invoke Despair",50,71
"21","Epic Downfall",49,73.7
"22","The Chain Veil",48,71.4
"23","Fatal Push",40,73.2
"24","Young Pyromancer",39,71.6
"25","Reidane, God of the Worthy",37,72.1
"26","Extinction Event",35,72.4
"27","Spell Pierce",35,73.9
"28","Jace, Wielder of Mysteries",34,72.4
"29","Hullbreaker Horror",33,74.6
"30","Voracious Hydra",33,71.9
"31","Thoughtseize",32,75
"32","Dovin's Veto",31,74.4
"33","Fry",31,69.9
"34","Showdown of the Skalds",31,71.5
"35","Anger of the Gods",30,72.4
"36","Kalitas, Traitor of Ghet",29,69.1
"37","Adanto Vanguard",28,72.3
"38","Selfless Spirit",28,73.6
"39","Darksteel Citadel",28,72.2
"40","Hazoret the Fervent",28,73.6
"41","Alpine Moon",27,70.2
"42","Heart of Kiran",27,72.1
"43","Thing in the Ice",26,71.7
"44","Deafening Silence",25,69.3
"45","Path of Peril",24,71
"46","Crackling Drake",24,73
"47","Lifebane Zombie",23,73.7
"48","Extraction Specialist",23,71.9
"49","Graveyard Trespasser",22,74.8
"50","Treasure Vault",22,67.2
