"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Rakdos Midrange - Phoenix - Devotion Walkers,Mono Red Aggro - Jund Sacrifice,Azorius Control,Rakdos Midrange - Azorius Control,Rakdos Midrange - Azorius Control
"Tiers 1.5",Azorius Control - Rakdos Sacrifice - Mono White Humans - Boros Prowess - Mono Red Burn - Mono Blue Spirits - Conflict(Abzan Grease Fang,Abzan Vehicles),Conflict(Abzan Grease Fang,Abzan Vehicles) - Rakdos Sacrifice - Azorius Control - Mono White Humans,Rakdos Midrange - Rakdos Sacrifice - Phoenix - Conflict(Abzan Grease Fang,Abzan Vehicles) - Mono White Humans - Jund Sacrifice - Devotion Walkers - Mono Red Burn - Mono Blue Spirits,Rakdos Sacrifice - Phoenix - Jund Sacrifice - Conflict(Abzan Grease Fang,Abzan Vehicles) - Mono White Humans - Devotion Walkers - Mono Red Aggro - Mono Red Burn,Rakdos Sacrifice - Phoenix - Jund Sacrifice - Conflict(Abzan Grease Fang,Abzan Vehicles) - Mono White Humans - Devotion Walkers - Mono Red Aggro - Mono Red Burn
"Tiers 2",Bant Spirits - Simic Lotus Field - Jund Sacrifice,Boros Aggro - Mono Blue Spirits - Rakdos Midrange - Mono Red Burn - Phoenix - Bant Humans - Boros Prowess - Devotion Walkers - Simic Lotus Field,Boros Prowess - Simic Lotus Field - Bant Spirits - Mono Red Aggro - Boros Aggro,Mono Blue Spirits - Boros Prowess - Simic Lotus Field - Boros Aggro - Bant Spirits,Mono Blue Spirits - Boros Prowess - Simic Lotus Field - Boros Aggro - Bant Spirits
"Tiers 2.5",Boros Aggro - Bant Humans - Niv To Light - Mono Red Aggro,Bant Spirits - Niv To Light,Bant Humans - Niv To Light,Bant Humans - Niv To Light,Bant Humans - Niv To Light
