"","CardNames","DeckCount","WinrateAverage"
"1","Boseiju, Who Endures",230,73.2
"2","Otawara, Soaring City",159,73.3
"3","Island",157,73.1
"4","Plains",145,72
"5","Sokenzan, Crucible of Defiance",141,74
"6","Eiganjo, Seat of the Empire",136,72
"7","Mountain",130,74
"8","Fable of the Mirror-Breaker",129,74
"9","Swamp",124,74.7
"10","Den of the Bugbear",114,74.2
"11","Nykthos, Shrine to Nyx",114,73.2
"12","Fatal Push",109,75.4
"13","Forest",103,72.2
"14","Llanowar Elves",102,72.3
"15","Elvish Mystic",102,72.3
"16","Lair of the Hydra",100,72.1
"17","Bonecrusher Giant",99,73.7
"18","Hive of the Eye Tyrant",97,75.2
"19","Thoughtseize",91,75
"20","Skyclave Apparition",89,72.5
"21","Mutavault",89,71
"22","Takenuma, Abandoned Mire",88,76
"23","Urborg, Tomb of Yawgmoth",87,75.2
"24","Blood Crypt",85,74.8
"25","Hall of Storm Giants",84,73.3
"26","Blightstep Pathway",83,74.9
"27","Bloodtithe Harvester",81,74.9
"28","Sheoldred, the Apocalypse",80,74.2
"29","Sulfurous Springs",77,74.7
"30","Wolfwillow Haven",77,73.4
"31","Temple Garden",76,74
"32","Haunted Ridge",72,74.7
"33","Breeding Pool",71,73.5
"34","Lovestruck Beast",71,72.4
"35","Hallowed Fountain",71,71.8
"36","Branchloft Pathway",69,73.9
"37","Field of Ruin",69,73.6
"38","Castle Locthwain",68,74.4
"39","Power Word Kill",67,75.5
"40","Shark Typhoon",67,73.3
"41","Graveyard Trespasser",66,74.2
"42","Karn, the Great Creator",65,72.5
"43","Old-Growth Troll",64,72.5
"44","Oath of Nissa",64,72.5
"45","Skysovereign, Consul Flagship",64,73.2
"46","Kiora, Behemoth Beckoner",63,72.8
"47","Storm the Festival",63,72.8
"48","Cavalier of Thorns",63,72.8
"49","Castle Ardenvale",59,70.6
"50","Impulse",58,73.9
