"CardNames","CardCount","DeckCount","WinCount","MatchCount","WinrateAverage","Winrate95Min","Winrate95Max","Archetypes","URL","Artists","Colors","CMC","Types","FirstSet","CardCountOutTotalCards","DeckCountOutTotalDecks","AverageCopies"
"Brotherhood's End",35,21,93,127,73.2,64.6,80.7," 1 Gruul Aggro 
 2 Izzet Control 
 1 Izzet Creativity 
 2 Izzet Gearhulk Opus 
 15 Phoenix 
"," https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-0712508239#deck_burnt_taco77 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-0712508239#deck_Schiaveto 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_kbol_ 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_Gul_Dukat 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2112512384#deck_boytriton 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2212512389#deck_alemilan19 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2212512389#deck_Bullwinkkle6705 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_TheCoddler 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_Gul_Dukat 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_levunga21 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2912515848#deck_levunga21 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2912515848#deck_Sanchez5272 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0612508229#deck_Gul_Dukat 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0712508232#deck_mehdids 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0912508256#deck__Stream 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1212509940#deck__Stream 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1312509947#deck_boytriton 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1312509947#deck_ajollygoblin 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1912512366#deck_Boland 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2012512373#deck_boytriton 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2712515806#deck_boytriton 
","Bryan Sola","R",3,"Sorcery","BRO",0.5,4.2,1.7
"Cityscape Leveler",65,65,274,378,72.5,67.7,76.9," 64 Devotion Walkers 
 1 Gruul Stompy 
"," https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-0712508239#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-0712508239#deck_Chub_Toad_ 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-0712508239#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_Graciasportanto 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_Golden91 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_Slatorade 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_Terribad 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_DemonicTutors 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1412509957#deck_ls149950 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1412509957#deck_Aelyck 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1412509957#deck_DaddyJinzo420 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1412509957#deck_Breckoroni 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1412509957#deck_atarka711 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1512509962#deck_The_Great_Slob 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1512509962#deck_ls149950 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1512509962#deck_Dritte 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1512509962#deck__GGN_ 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2112512384#deck_Breckoroni 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2112512384#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2212512389#deck_ls149950 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2212512389#deck_The_Great_Slob 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_Chub_Toad_ 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_ls149950 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_DillanR 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck__Batutinha_ 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_IslandGoSAMe 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_Brunninho 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2912515848#deck_Do0mSwitch 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2912515848#deck_Jaraoh 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2912515848#deck_rastaf 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0212504310#deck_Slasher21 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0212504310#deck_ChipotleDogBowl 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0312504313#deck_jessy_samek 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0312504313#deck_kokoko098 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0312504316#deck_FunkiMunki 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0412508210#deck_Jositoshekel 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0412508210#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0612508229#deck_alexjett 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0612508229#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0612508229#deck_cigarettesaftershrek 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0612508229#deck_JV_7777 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0912508256#deck_Slasher21 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0912508256#deck_TuesdayTheThird 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1012508259#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1012508262#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1012508262#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1112509928#deck_Promidnightz 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1112509928#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1212509933#deck_ls149950 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1312509947#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1612509974#deck_PapiGoHard 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1712509977#deck_kokoko098 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1712509977#deck_ls149950 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1812512354#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2012512373#deck_JV_7777 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2312512402#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2312512402#deck_kokoko098 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2312512402#deck_Ryan_39 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2412512405#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2412512405#deck_JV_7777 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2412512408#deck_McWinSauce 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2512512414#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2612512419#deck_JV_7777 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2712515806#deck_JV_7777 
","Leon Tukker","",8,"Artifact,Creature","BRO",0.9,13,1
"Haywire Mite",67,66,277,382,72.5,67.7,76.9," 63 Devotion Walkers 
 1 Gruul Aggro 
 1 Gruul Stompy 
 1 Selesnya Auras 
"," https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-0712508239#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-0712508239#deck_Chub_Toad_ 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-0712508239#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_Graciasportanto 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_Golden91 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_Slatorade 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_Terribad 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-01-0812508209#deck_DemonicTutors 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1412509957#deck_ls149950 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1412509957#deck_Aelyck 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1412509957#deck_DaddyJinzo420 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1412509957#deck_Breckoroni 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1512509962#deck_The_Great_Slob 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1512509962#deck_ls149950 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1512509962#deck_Dritte 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1512509962#deck__GGN_ 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2112512384#deck_Breckoroni 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2112512384#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2212512389#deck_ls149950 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2212512389#deck_The_Great_Slob 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_Chub_Toad_ 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_ls149950 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_DillanR 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck__Batutinha_ 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_IslandGoSAMe 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_Brunninho 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2912515848#deck_Do0mSwitch 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2912515848#deck_Jaraoh 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2912515848#deck_rastaf 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2912515848#deck_Sanchez5272 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0212504310#deck_bowie21 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0212504310#deck_Slasher21 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0212504310#deck_ChipotleDogBowl 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0312504313#deck_jessy_samek 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0312504313#deck_kokoko098 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0312504316#deck_FunkiMunki 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0412508210#deck_Jositoshekel 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0412508210#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0612508229#deck_alexjett 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0612508229#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0612508229#deck_cigarettesaftershrek 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0612508229#deck_JV_7777 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0912508256#deck_Slasher21 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0912508256#deck_TuesdayTheThird 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1012508259#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1012508262#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1012508262#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1112509928#deck_Promidnightz 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1112509928#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1212509933#deck_ls149950 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1312509947#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1612509974#deck_PapiGoHard 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1712509977#deck_kokoko098 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1712509977#deck_ls149950 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1812512354#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2012512373#deck_JV_7777 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2312512402#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2312512402#deck_kokoko098 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2312512402#deck_Ryan_39 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2412512405#deck_darg24 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2412512405#deck_JV_7777 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2412512408#deck_McWinSauce 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2512512414#deck_azax 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2612512419#deck_JV_7777 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2712515806#deck_JV_7777 
","Izzy","",1,"Artifact,Creature","BRO",0.9,13.2,1
"Lay Down Arms",15,7,29,46,63,47.5,76.8," 7 Mono White Humans 
"," https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-0712508239#deck_Teamboca 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1512509962#deck_UrsaMajor 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1512509962#deck_MJ_23 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2112512384#deck_T1_Tinker 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2112512384#deck__Falcon_ 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2912515848#deck_UrsaMajor 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0412508210#deck_UrsaMajor 
","Liiga Smilshkalne","W",1,"Sorcery","BRO",0.2,1.4,2.1
"Loran's Escape",5,2,8,11,72.7,39,94," 1 Boros Heroic 
 1 Selesnya Auras 
"," https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-0712508239#deck_ElAlf27 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0512508222#deck_ElAlf27 
","Matt Stewart","W",1,"Instant","BRO",0.1,0.4,2.5
"Misery's Shadow",5,4,19,24,79.2,57.8,92.9," 4 Rakdos Midrange 
"," https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1512509962#deck_ElectricBob 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2112512384#deck_Tirentu 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1212509933#deck_7991ociR 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1212509940#deck_7991ociR 
","Igor Kieryluk","B",2,"Creature","BRO",0.1,0.8,1.2
"Obliterating Bolt",39,15,62,80,77.5,66.8,86.1," 1 8 Whack 
 2 Enigmatic Incarnation 
 7 Mono Red Aggro 
 5 Phoenix 
"," https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-0712508239#deck_burnt_taco77 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-0712508239#deck_Schiaveto 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-1512509962#deck_KillerSheep 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2112512384#deck_boytriton 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_Lakaen 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2912515848#deck_AppleSK1nG_ 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0312504316#deck_esmyth 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0612508229#deck_Lord_Beerus 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0612508229#deck_esmyth 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1712509980#deck_Lord_Beerus 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2012512373#deck_boytriton 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2012512373#deck_Lord_Beerus 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2412512408#deck_esmyth 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2612512419#deck_AppleSK1nG_ 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-2712515806#deck_boytriton 
","Campbell White","R",2,"Sorcery","BRO",0.5,3,2.6
"Portal to Phyrexia",5,4,16,23,69.6,47.1,86.8," 3 Devotion Walkers 
 1 Izzet Gearhulk Opus 
"," https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_DillanR 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2812515843#deck_levunga21 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0312504313#deck_kokoko098 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0412508210#deck_Jositoshekel 
","Svetlin Velinov","",9,"Artifact","BRO",0.1,0.8,1.2
"Rootwire Amalgam",1,1,4,7,57.1,18.4,90.1," 1 Gruul Aggro 
"," https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-01-2912515848#deck_Sanchez5272 
","Leon Tukker","",5,"Artifact,Creature","BRO",0,0.2,1
"Soul Partition",10,3,9,12,75,42.8,94.5," 2 Boros Aggro 
 1 Selesnya Angels 
"," https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0312504313#deck_xfile 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-0312504316#deck_xfile 
 https://www.mtgo.com/en/mtgo/decklist/pioneer-preliminary-2023-01-1712509977#deck_haruhilmi24 
","Kekai Kotaki","W",2,"Instant","BRO",0.1,0.6,3.3
