"","CardNames","DeckCount","WinrateAverage"
"1","Pithing Needle",218,73.8
"2","Mystical Dispute",161,73.1
"3","Rending Volley",133,74
"4","Damping Sphere",111,72.3
"5","Rest in Peace",110,71.1
"6","Unlicensed Hearse",103,73.1
"7","Skysovereign, Consul Flagship",90,73.5
"8","Portable Hole",86,73.7
"9","Go Blank",85,75.1
"10","Abrade",85,74.8
"11","Duress",82,74.7
"12","Reidane, God of the Worthy",78,72.2
"13","Extinction Event",74,74.6
"14","Aether Gust",69,72.9
"15","The Stone Brain",68,72.5
"16","Haywire Mite",66,72.5
"17","Reckoner Bankbuster",65,71.8
"18","Cityscape Leveler",65,72.5
"19","Disdainful Stroke",63,73.1
"20","The Chain Veil",63,72.8
"21","Pestilent Cauldron",63,72.8
"22","Tormod's Crypt",60,72.1
"23","Shapers' Sanctuary",53,73.7
"24","Darksteel Citadel",53,73.6
"25","Approach of the Second Sun",50,73.7
"26","The Mightstone and Weakstone",50,72.4
"27","Transmogrifying Wand",49,72.2
"28","Zacama, Primal Calamity",48,73.5
"29","Dovin's Veto",48,71.4
"30","Ritual of Soot",47,74.2
"31","Deafening Silence",46,72.9
"32","Thought Distortion",45,73.8
"33","Narset's Reversal",44,72.9
"34","Behold the Multiverse",42,73.5
"35","Supreme Verdict",41,72.5
"36","Esika's Chariot",40,73
"37","Thoughtseize",39,76.4
"38","Woodcaller Automaton",38,71.6
"39","Tear Asunder",37,72.8
"40","Path of Peril",37,72.3
"41","Ratchet Bomb",37,73.5
"42","Destroy Evil",37,70.6
"43","Jegantha, the Wellspring",36,73.8
"44","Languish",35,73.4
"45","God-Pharaoh's Statue",34,71.7
"46","Lyra Dawnbringer",34,72.1
"47","Kolaghan's Command",32,75.9
"48","Wedding Announcement",32,69.9
"49","Elder Gargaroth",31,73.5
"50","Starnheim Unleashed",31,70.4
