"","CardNames","DeckCount","WinrateAverage"
"1","Burning Hands",3,100
"2","Redcap Melee",3,100
"3","Knight of Grace",1,100
"4","Thalia, Guardian of Thraben",1,100
"5","Secrets of the Key",1,100
"6","Ashiok, Nightmare Muse",1,100
"7","Chandra, Torch of Defiance",5,90
"8","Roiling Vortex",8,87.5
"9","Lifebane Zombie",2,87.5
"10","Roast",7,84.2
"11","Witherbloom Command",4,84
"12","Necromentia",3,83.3
"13","Knight of Autumn",5,82.1
"14","Niv-Mizzet, Parun",2,81.8
"15","The Wandering Emperor",2,81.8
"16","Fateful Absence",4,81.2
"17","Fight as One",3,81.2
"18","Goblin Chainwhirler",5,80.8
"19","Saheeli, Sublime Artificer",7,80.6
"20","Soul Shatter",1,80
"21","Misery's Shadow",4,79.2
"22","Cling to Dust",2,78.9
"23","Eliminate",2,78.6
"24","Lovestruck Beast",2,78.6
"25","Crackling Drake",12,78.1
"26","Sorin the Mirthless",6,77.8
"27","Dig Through Time",3,77.8
"28","Deafening Clarion",3,77.8
"29","Baral, Chief of Compliance",3,77.8
"30","Young Pyromancer",1,77.8
"31","Polukranos, Unchained",1,77.8
"32","Feed the Swarm",1,77.8
"33","The Meathook Massacre",23,77.6
"34","Invoke Despair",14,77.6
"35","Galvanic Iteration",7,77.6
"36","Negate",23,77.5
"37","Obliterating Bolt",15,77.5
"38","Sheoldred, the Apocalypse",16,77.4
"39","Angrath, the Flame-Chained",8,77.3
"40","Kari Zev's Expertise",13,77.1
"41","Ray of Enfeeblement",21,76.9
"42","Dreadbore",15,76.9
"43","Mirrorshell Crab",2,76.9
"44","Nebelgast Herald",2,76.9
"45","Power Word Kill",6,76.7
"46","Kalitas, Traitor of Ghet",13,76.5
"47","Thoughtseize",39,76.4
"48","Voracious Hydra",13,76.3
"49","Leyline of Sanctity",6,76.3
"50","Alpine Moon",25,76.2
