"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1708,0.737
"2","Johannes Voss",1127,0.73
"3","Jonas De Ro",1001,0.738
"4","Christopher Rush",919,0.72
"5","Jesper Myrfors",847,0.72
"6","Eric Deschamps",813,0.738
"7","Wesley Burt",728,0.729
"8","Lucas Graciano",656,0.743
"9","Jung Park",622,0.734
"10","John Avon",597,0.742
"11","Magali Villeneuve",594,0.728
"12","Chris Rahn",560,0.738
"13","Adam Paquette",559,0.73
"14","Anson Maddocks",546,0.72
"15","John Stanko",541,0.729
"16","Victor Adame Minguez",527,0.744
"17","Joseph Meehan",503,0.738
"18","Aleksi Briclot",483,0.754
"19","Titus Lunter",472,0.739
"20","Igor Kieryluk",466,0.736
"21","Chris Rallis",461,0.739
"22","Chris Ostrowski",427,0.73
"23","Daarken",427,0.745
"24","Jason Rainville",425,0.737
"25","Izzy",413,0.729
"26","Svetlin Velinov",406,0.739
"27","Pete Venters",399,0.737
"28","Ekaterina Burmak",398,0.733
"29","Franz Vohwinkel",371,0.732
"30","Dan Frazier",367,0.747
"31","Volkan Baǵa",364,0.72
"32","Jaime Jones",351,0.731
"33","Mark Poole",335,0.731
"34","Sam Burley",334,0.736
"35","Ravenna Tran",332,0.749
"36","Zezhou Chen",327,0.741
"37","Irina Nordsol",326,0.727
"38","Jesper Ejsing",323,0.746
"39","Lucas Staniec",320,0.739
"40","Kieran Yanner",320,0.729
"41","Manuel Castañón",299,0.703
"42","Chris Seaman",289,0.746
"43","Jakub Kasper",289,0.737
"44","Fred Fields",282,0.71
"45","Donato Giancola",278,0.722
"46","Wisnu Tan",276,0.726
"47","Noah Bradley",273,0.735
"48","Tomasz Jedruszek",269,0.737
"49","Douglas Shuler",267,0.74
"50","Bryan Sola",265,0.708
"51","Dimitar Marinski",261,0.743
"52","Steve Prescott",260,0.73
"53","Dan Scott",255,0.723
"54","Yigit Koroglu",252,0.728
"55","Jehan Choo",252,0.728
"56","Raoul Vitale",249,0.73
"57","Alayna Danner",245,0.737
"58","Matt Stewart",245,0.727
"59","Terese Nielsen",243,0.712
"60","Anna Steinbauer",233,0.735
"61","Bryan Talbot",232,0.739
"62","Ryan Pancoast",230,0.73
"63","Filip Burburan",221,0.745
"64","Caio Monteiro",218,0.739
"65","Christine Choi",217,0.736
"66","Kev Walker",213,0.719
"67","Scott M. Fischer",200,0.737
"68","Josu Hernaiz",198,0.736
"69","Yeong-Hao Han",194,0.713
"70","Wylie Beckert",192,0.758
"71","Nicholas Elias",192,0.741
"72","Campbell White",191,0.751
"73","Wayne Reynolds",181,0.745
"74","Zack Stella",181,0.737
"75","Dmitry Burmak",179,0.763
"76","Cristi Balanescu",177,0.723
"77","Lawrence Snelly",177,0.745
"78","Dave Kendall",171,0.742
"79","Tommy Arnold",171,0.718
"80","Bryon Wackwitz",166,0.738
"81","Julian Kok Joon Wen",161,0.72
"82","Steve Argyle",160,0.761
"83","Steven Belledin",158,0.723
"84","Milivoj Ćeran",157,0.76
"85","Johan Grenier",154,0.71
"86","Andreas Rocha",150,0.718
"87","Andrew Goldhawk",139,0.711
"88","Karl Kopinski",139,0.704
"89","Nicola Leonard",131,0.716
"90","Jason Chan",128,0.74
"91","Caroline Gariba",127,0.704
"92","Phil Foglio",124,0.747
"93","Jana Schirmer & Johannes Voss",123,0.695
"94","Aaron Miller",121,0.725
"95","Lius Lasahido",120,0.739
"96","Nils Hamm",116,0.716
"97","Goran Josic",116,0.689
"98","Lake Hurwitz",115,0.727
"99","Mads Ahm",115,0.686
"100","Vincent Proce",111,0.731
"101","Iain McCaig",111,0.761
"102","Alexander Forssberg",108,0.762
"103","Randy Vargas",106,0.714
"104","Inka Schulz",99,0.723
"105","Tyler Walpole",98,0.762
"106","Slawomir Maniak",95,0.747
"107","Kasia 'Kafis' Zielińska",89,0.729
"108","Austin Hsu",86,0.723
"109","Seb McKinnon",85,0.72
"110","Raymond Swanland",84,0.726
"111","Stanton Feng",84,0.735
"112","Robbie Trevino",84,0.713
"113","Cynthia Sheppard",83,0.746
"114","Howard Lyon",83,0.753
"115","Mila Pesic",80,0.752
"116","PINDURSKI",80,0.736
"117","Chase Stone",79,0.739
"118","Daniel Ljunggren",79,0.722
"119","Liiga Smilshkalne",79,0.678
"120","Cliff Childs",76,0.739
"121","John Howe",76,0.755
"122","Piotr Dura",74,0.736
"123","Ralph Horsley",72,0.731
"124","Jake Murray",72,0.731
"125","Vance Kovacs",70,0.745
"126","Leon Tukker",70,0.718
"127","Anato Finnstark",68,0.718
