"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Kuldotha   Burn - WU   Gates - Grixis   Affinity - UB   Terror,WU   Gates,WU   Gates - Kuldotha   Burn - Grixis   Affinity,WU   Gates - Kuldotha   Burn - Grixis   Affinity,WU   Gates - Kuldotha   Burn - Grixis   Affinity
"Tiers 1.5",,Bogles - Grixis   Affinity - Turbo   Fog - Kuldotha   Burn - UR   Faeries - Boros   Synthesizer - UW   Familiar - UB   Terror,UB   Terror - Bogles - UR   Faeries,UB   Terror - Bogles - UR   Faeries,UB   Terror - Bogles - UR   Faeries
"Tiers 2",UR   Faeries - WR   Gates - Bogles - Unknown - Turbo   Fog - UB   Faeries - Orzhov   Ephemerate - Boros   Synthesizer - UW   Familiar,UB   Faeries,Turbo   Fog - UB   Faeries - WR   Gates - Boros   Synthesizer - UW   Familiar,Turbo   Fog - Boros   Synthesizer - UW   Familiar - UB   Faeries - WR   Gates,Turbo   Fog - Boros   Synthesizer - UW   Familiar - UB   Faeries - WR   Gates
"Tiers 2.5",,WR   Gates - Orzhov   Ephemerate - Unknown,Unknown - Orzhov   Ephemerate,Orzhov   Ephemerate - Unknown,Orzhov   Ephemerate - Unknown
