"","Artist","NoCopies","Winrate"
"58","Evyn Fong",48,0.816
"59","Tyler Walpole",46,0.833
"60","Bram Sels",46,0.808
"61","Johannes Voss",46,0.815
"62","Joseph Meehan",46,0.792
"63","Milivoj Ćeran",46,0.803
"64","Eric Deschamps",44,0.818
"65","Antonio José Manzanedo",44,0.809
"66","Nils Hamm",43,0.81
"67","Mila Pesic",43,0.79
"68","Denman Rooke",42,0.83
"69","Donato Giancola",42,0.827
"70","Jason Rainville",41,0.812
"71","Tomasz Jedruszek",41,0.825
"72","Dmitry Burmak",41,0.819
"73","Kieran Yanner",40,0.818
"74","Simon Dominic",40,0.829
"75","Ekaterina Burmak",40,0.815
"76","Bud Cook",39,0.783
"77","Daarken",39,0.819
"78","Wylie Beckert",38,0.824
"79","Jokubas Uogintas",38,0.789
"80","Chris Rahn",38,0.807
"81","Steve Prescott",37,0.816
"82","Drew Tucker",37,0.801
"83","Magali Villeneuve",37,0.808
"84","Sidharth Chaturvedi",36,0.83
"85","Sam Rowan",36,0.816
"86","Chris Seaman",36,0.793
"87","Brian Valeza",36,0.804
"88","Jason Felix",35,0.825
"89","Victor Adame Minguez",35,0.813
"90","PINDURSKI",35,0.81
"91","Josh Hass",35,0.816
"92","Bayard Wu",35,0.809
"93","Martina Fackova",35,0.789
"94","YW Tang",34,0.822
"95","Wayne Reynolds",34,0.799
"96","Karl Kopinski",33,0.815
"97","Johann Bodin",33,0.811
"98","Olena Richards",32,0.811
"99","Ryan Pancoast",32,0.805
"100","Jake Murray",32,0.8
"101","Uriah Voth",32,0.802
"102","Lars Grant-West",31,0.821
"103","Liiga Smilshkalne",30,0.819
"104","Mike Bierek",30,0.812
"105","David Auden Nash",30,0.818
"106","Anna Steinbauer",30,0.809
"107","Mads Ahm",30,0.829
"108","Kekai Kotaki",29,0.805
"109","Darek Zabrocki",29,0.792
"110","Micah Epstein",29,0.818
"111","Jim Pavelec",28,0.787
"112","Irina Nordsol",28,0.803
"113","David Rapoza",26,0.827
"114","Steven Belledin",25,0.816
"115","Steve Argyle",25,0.821
"116","Miranda Meeks",25,0.821
"117","Deruchenko Alexander",23,0.803
"118","Suzanne Helmigh",23,0.807
"119","Rudy Siswanto",22,0.824
"120","Iain McCaig",22,0.813
"121","Adam Paquette",22,0.794
"122","Gabor Szikszai",22,0.804
"123","Greg Staples",22,0.771
"124","Sean Sevestre",21,0.8
"125","Jehan Choo",21,0.81
"126","Viktor Titov",21,0.825
"127","Taylor Ingvarsson",20,0.819
"128","Iris Compiet",20,0.814
"129","Heonhwa Choe",20,0.846
"130","Ryan Alexander Lee",20,0.811
"131","Yongjae Choi",19,0.832
"132","Zhang Jiazhen",19,0.811
"133","Forrest Imel",19,0.81
"134","Chase Stone",19,0.813
"135","Tobias Kwan",18,0.795
"136","Pete Venters",18,0.821
"137","Ron Spencer",18,0.815
"138","Pauline Voss",17,0.77
"139","JiHun Lee",16,0.83
"140","Alex Konstad",16,0.802
"141","Rob Alexander",16,0.789
"142","G-host Lee",15,0.849
"143","Yigit Koroglu",15,0.814
"144","Tom Wänerstrand",15,0.824
"145","Evan Shipard",15,0.795
"146","Mark Behm",15,0.807
"147","Lucas Staniec",15,0.818
"148","John Stanko",15,0.805
"149","Christopher Moeller",15,0.789
"150","Andreas Zafiratos",14,0.816
"151","Kari Christensen",14,0.802
"152","Tran Nguyen",14,0.813
"153","Mark Tedin",14,0.789
"154","Torstein Nordstrand",14,0.816
"155","Jim Nelson",14,0.785
"156","Cynthia Sheppard",14,0.798
"157","Zoltan Boros & Gabor Szikszai",13,0.786
"158","Chris Rallis",13,0.809
"159","Sam Burley",13,0.803
"160","Lawrence Snelly",13,0.813
"161","Nestor Ossandon Leal",13,0.824
"162","David Palumbo",12,0.828
"163","Anson Maddocks",12,0.809
"164","Leanna Crossan",12,0.843
"165","Cliff Childs",12,0.797
"166","Martina Pilcerova",12,0.822
"167","Ryan Yee",12,0.837
"168","Raymond Swanland",12,0.798
"169","Jakub Kasper",12,0.796
"170","Jonas De Ro",12,0.828
"171","Alix Branwyn",12,0.845
"172","Jeremy Jarvis",12,0.847
"173","Paolo Parente",12,0.786
"174","Darrell Riche",12,0.766
"175","Rebecca Guay",12,0.805
"176","Sarah Finnigan",11,0.803
"177","Hector Ortiz",11,0.789
"178","Howard Lyon",11,0.814
"179","Jason Kang",11,0.82
"180","Franz Vohwinkel",11,0.796
"181","Anthony S. Waters",11,0.779
"182","Carl Critchlow",10,0.804
"183","Robbie Trevino",10,0.828
"184","John Di Giovanni",10,0.787
"185","Chippy",10,0.814
"186","Michael C. Hayes",10,0.82
"187","Alex Brock",10,0.824
"188","Darren Tan",10,0.789
"189","Alan Pollack",10,0.744
"190","Anthony Palumbo",9,0.826
"191","Alexander Mokhov",9,0.829
"192","Brian Snõddy",9,0.821
"193","Mark Zug",9,0.824
"194","Christina Davis",9,0.789
"195","Alex Horley-Orlandelli",9,0.798
"196","Justine Cruz",9,0.782
"197","Viko Menezes",9,0.8
"198","Tommy Arnold",8,0.798
"199","Alex Negrea",8,0.812
"200","Dallas Williams",8,0.809
"201","Marcela Medeiros",8,0.782
"202","Vincent Proce",8,0.802
"203","John Avon",8,0.79
"204","Luca Zontini",8,0.75
"205","James Kei",8,0.835
"206","D. Alexander Gregory",8,0.803
"207","Maria Zolotukhina",7,0.846
"208","Pat Morrissey",7,0.835
"209","Tyler Jacobson",7,0.848
"210","Jung Park",7,0.8
"211","Jim Murray",7,0.766
"212","Ravenna Tran",7,0.762
"213","Quinton Hoover",7,0.733
"214","Zara Alfonso",6,0.862
"215","Scott Kirschner",6,0.822
"216","Anna Fehr",6,0.836
"217","John Howe",6,0.772
"218","Anna Podedworna",6,0.758
"219","Anthony Francisco",6,0.773
"220","Jinho Bae",6,0.782
"221","Mike Dringenberg",6,0.776
"222","Mauricio Calle",6,0.754
"223","James Paick",6,0.79
"224","James Arnold",6,0.794
"225","Alessandra Pisano",6,0.811
"226","E. M. Gist",6,0.782
"227","rk post",6,0.78
"228","Ron Spears",6,0.8
"229","Liz Danforth",6,0.75
"230","Oriana Menendez",5,0.851
"231","David Gaillet",5,0.792
"232","Tuan Duong Chu",5,0.864
"233","Anna Christenson",5,0.857
"234","Jon Foster",5,0.839
"235","Daren Bader",5,0.829
"236","Zack Stella",5,0.792
"237","Vance Kovacs",5,0.824
"238","Dave Kendall",5,0.788
"239","John Thacker",5,0.853
"240","John Matson",5,0.737
"241","Aleksi Briclot",5,0.837
"242","Dave Dorman",5,0.793
"243","Winona Nelson",5,0.836
"244","Dany Orizio",5,0.766
"245","Michele Parisi",4,0.886
"246","Matthew D. Wilson",4,0.864
"247","Lake Hurwitz",4,0.816
"248","Jodie Muir",4,0.864
"249","Drew Baker",4,0.86
"250","Mike Raabe",4,0.818
"251","Miguel Mercado",4,0.75
"252","Greg Hildebrandt",4,0.8
"253","Justyna Gil",4,0.814
"254","Aurore Folny",4,0.781
"255","Glen Angus",4,0.722
"256","Justin Sweet",4,0.759
"257","Stephen Tappin",4,0.757
"258","Mitsuaki Sagiri",3,0.848
"259","Kaja Foglio & Phil Foglio",3,0.857
"260","Greg Opalinski",3,0.844
"261","Brent Hollowell",3,0.853
"262","David Martin",3,0.788
"263","Ray Lago",3,0.781
"264","Brandon Kitkouski",3,0.8
"265","Michael Sutfin",3,0.8
"266","William Simpson",3,0.8
"267","Jean-Sébastien Rossbach",3,0.793
"268","Heather Hudson",3,0.806
"269","Randy Elliott",3,0.737
"270","Rovina Cai",3,0.824
"271","William O'Connor",3,0.759
"272","Sebastian Giacobino",3,0.771
"273","Jeff Easley",3,0.75
"274","Kimonas Theodossiou",2,0.864
"275","Andrea Radeck",2,0.87
"276","Fariba Khamseh",2,0.833
"277","Janine Johnston",2,0.8
"278","Dameon Willich",2,0.81
"279","Shelly Wan",2,0.81
"280","Jeff A. Menges",2,0.783
"281","Piotr Foksowicz",2,0.818
"282","Joshua Raphael",2,0.818
"283","Mark Winters",2,0.714
"284","Matt Cavotta",2,0.737
"285","Ittoku",2,0.8
"286","Wayne England",2,0.789
"287","Ralph Horsley",2,0.789
"288","Shishizaru",2,0.8
"289","Eric Peterson",2,0.81
"290","Naomi Baker",2,0.818
"291","Terese Nielsen",2,0.778
"292","Tomas Giorello",2,0.667
"293","Doug Chaffee",2,0.722
"294","Dan Dos Santos",1,0.909
"295","Even Amundsen",1,0.778
"296","Véronique Meignaud",1,0.727
"297","Trevor Claxton",1,0.7
