"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Unknown - Rakdos Midrange - Delver - Azorius Control - Izzet Murktide - Dimir Control - Hammer Time - Jeskai Control - Mono Blue Control - Spirits - Golgari Midrange - Grixis Saga - Dredge - Omnath Control - Izzet Control,Asmo Food - Omnath Control - Blue Living End - Grinding Breach - Elementals - Izzet Prowess - Rakdos Scam - Temur Footfalls - Omnath Scapeshift - Yawgmoth - Blue Scapeshift - Grixis Shadow - Amulet Titan - Izzet Murktide - Mono Red Midrange,Omnath Control - Blue Living End - Izzet Murktide - Yawgmoth - Elementals - Temur Footfalls - Grixis Shadow - Amulet Titan - Rakdos Scam - Hammer Time - Creativity Combo - Mono Green Midrange - Grinding Breach - Rakdos Midrange,Unknown - Izzet Murktide - Rakdos Midrange - Omnath Control - Hammer Time - Blue Living End - Delver - Yawgmoth - Grixis Shadow - Azorius Control - Amulet Titan - Elementals - Temur Footfalls - Creativity Combo - Rakdos Scam - Mono Green Midrange - Spirits,Unknown - Izzet Murktide - Rakdos Midrange - Omnath Control - Hammer Time - Blue Living End - Delver - Yawgmoth - Grixis Shadow - Azorius Control - Amulet Titan - Elementals - Temur Footfalls - Creativity Combo - Rakdos Scam - Mono Green Midrange - Spirits
"Tiers 1.5",Yawgmoth - Abzan Midrange - Blue Living End - Mono Green Midrange - Grixis Shadow - Creativity Combo - Amulet Titan - Burn - Elementals - Temur Footfalls - Mono White Taxes - Mono Black Midrange - Rakdos Scam - Green Tron - Mono White Midrange - Winota - Mardu Midrange - WURG Control - Mono Green Control - Jund Midrange - Gruul Midrange - Grixis Midrange - Temur Midrange - Mono Red Prowess,Creativity Combo - Glimpse Combo - Mono Green Midrange - Dimir Shadow - Hammer Time - WURG Control - Belcher - Green Tron - Eldrazi Tron - Bant Control - Calibrated Blast - Izzet Aggro - Jund Saga - Hardened Scales - Merfolk - WURG Blink - Esper Control - Spirits - Reanimator - Urza Affinity - Rakdos Midrange - Domain Footfalls - Affinity - Domain Zoo - Mono White Midrange - Enigmatic Incarnation - Thopter Urza - Burn - Azorius Control - Prison Tron - Bant Blink - Grixis Control - Selesnya Midrange - Midrange - Delver - Abzan Midrange - WUBR Control - Azorius Blink - Goblins,Spirits - Green Tron - WURG Control - Azorius Control - Delver - Burn - Omnath Scapeshift - Belcher - Abzan Midrange - Izzet Aggro - Mono White Midrange - Glimpse Combo - Dimir Shadow - Jeskai Control - Jund Saga - Esper Control - Mono Blue Control - Dimir Control - Bant Control - Izzet Control - Golgari Midrange - Izzet Prowess - Urza Affinity - Hardened Scales - Domain Footfalls - Unknown - Merfolk - Affinity - Asmo Food - Eldrazi Tron - Enigmatic Incarnation - Calibrated Blast - Mardu Midrange - Goblins - Grixis Control - Jund Midrange - WURG Blink - Thopter Urza - Gruul Midrange - Azorius Blink - Orzhov Midrange - 5 Color Blink,Jeskai Control - Dimir Control - Grinding Breach - Green Tron - WURG Control - Burn - Abzan Midrange - Mono Blue Control - Golgari Midrange - Izzet Control - Mono White Midrange - Belcher - Omnath Scapeshift - Izzet Aggro - Glimpse Combo - Dimir Shadow - Esper Control - Jund Saga - Bant Control - Izzet Prowess - Urza Affinity - Asmo Food - Mardu Midrange - Hardened Scales - Domain Footfalls - Merfolk - Affinity - Eldrazi Tron - Enigmatic Incarnation - Jund Midrange - Calibrated Blast,Jeskai Control - Dimir Control - Grinding Breach - Green Tron - WURG Control - Burn - Abzan Midrange - Mono Blue Control - Golgari Midrange - Izzet Control - Mono White Midrange - Belcher - Omnath Scapeshift - Izzet Aggro - Glimpse Combo - Dimir Shadow - Esper Control - Jund Saga - Bant Control - Izzet Prowess - Urza Affinity - Asmo Food - Mardu Midrange - Hardened Scales - Domain Footfalls - Merfolk - Affinity - Eldrazi Tron - Enigmatic Incarnation - Jund Midrange - Calibrated Blast
"Tiers 2",Grinding Breach - Orzhov Midrange - Izzet Aggro - Esper Control - Goblins - 5 Color Blink - Mono Green Titan - Belcher - Urza Affinity - Jund Saga - Domain Footfalls - Azorius Blink - Mill - Stoneblade - Dimir Shadow - Enigmatic Incarnation - Affinity - Esper Midrange - Thalia Stompy - Grixis Control - Hardened Scales - Bant Control - Merfolk - Glimpse Combo - UBRG Midrange - Selesnya Taxes - WUBR Midrange - Thopter Urza - Omnath Scapeshift - Simic Midrange - Selesnya Midrange - Sultai Midrange - Eldrazi Tron - Calibrated Blast - WURG Blink - Domain Zoo - Bant Midrange - Jeskai Midrange - Green Devotion - WUBR Control - Boros Midrange - Bant Blink - Goblin Whack - Izzet Prowess,Esper Midrange - Mono Blue Midrange - 5 Color Blink - Jeskai Control - Orzhov Midrange - Izzet Control - Mono Blue Control - Mardu Midrange - Mill - Boros Midrange - Naya Taxes - Mono Red Prowess - Golgari Midrange - Jund Midrange - Gruul Midrange - Dimir Control - WUBR Midrange - Enchantress - Azorius Midrange - Jeskai Midrange - Mono Green Titan - Grixis Midrange - WUBG Blink - Mono Black Midrange - Unknown - Thalia Stompy - Winota - Orzhov Taxes - Jeskai Saga,Blue Scapeshift - Mono Red Prowess - Domain Zoo - Mono Black Midrange - Esper Midrange - Selesnya Midrange - Mill - Mono Red Midrange - Grixis Midrange - Bant Blink - Mono Green Titan - WUBR Control - Winota - WUBR Midrange - Boros Midrange - Prison Tron - Reanimator - Midrange - Jeskai Midrange - Mono Blue Midrange - Mono White Taxes - Dredge - Thalia Stompy - Grixis Saga - Stoneblade - Temur Midrange - Enchantress,Goblins - Mono Black Midrange - Gruul Midrange - Blue Scapeshift - Grixis Control - Orzhov Midrange - WURG Blink - Mono Red Prowess - 5 Color Blink - Azorius Blink - Thopter Urza - Mono Red Midrange - Domain Zoo - Esper Midrange - Grixis Midrange - Selesnya Midrange - Mill - Winota - Mono Green Titan - Bant Blink - Dredge - WUBR Control - Grixis Saga - Reanimator - WUBR Midrange - Prison Tron - Mono White Taxes - Boros Midrange - Midrange - Mono Blue Midrange - Jeskai Midrange - Thalia Stompy - Naya Taxes - Enchantress - Temur Midrange - Stoneblade,Goblins - Mono Black Midrange - Gruul Midrange - Blue Scapeshift - Grixis Control - Orzhov Midrange - WURG Blink - Mono Red Prowess - 5 Color Blink - Azorius Blink - Thopter Urza - Mono Red Midrange - Domain Zoo - Esper Midrange - Grixis Midrange - Selesnya Midrange - Mill - Winota - Mono Green Titan - Bant Blink - Dredge - WUBR Control - Grixis Saga - Reanimator - WUBR Midrange - Prison Tron - Mono White Taxes - Boros Midrange - Midrange - Mono Blue Midrange - Jeskai Midrange - Thalia Stompy - Naya Taxes - Enchantress - Temur Midrange - Stoneblade
"Tiers 2.5",Orzhov Taxes - Mono Blue Midrange - Enchantress - Miracles - Prison Tron - Midrange - Azorius Midrange - Naya Taxes - Asmo Food - Blue Scapeshift - Control - WUBG Blink - Mono Red Midrange - Reanimator - Jeskai Saga,Goblin Whack - UBRG Midrange - Stoneblade - Green Devotion - Miracles - Simic Midrange - Mono White Taxes - Sultai Midrange - Temur Midrange - Dredge - Grixis Saga - Selesnya Taxes - Mono Green Control - Bant Midrange - Control,Naya Taxes - UBRG Midrange - Azorius Midrange - Green Devotion - Goblin Whack - Mono Green Control - Simic Midrange - Orzhov Taxes - WUBG Blink - Sultai Midrange - Selesnya Taxes - Miracles - Jeskai Saga - Bant Midrange - Control,Azorius Midrange - UBRG Midrange - Mono Green Control - WUBG Blink - Green Devotion - Goblin Whack - Orzhov Taxes - Simic Midrange - Sultai Midrange - Selesnya Taxes - Miracles - Jeskai Saga - Bant Midrange - Control,Azorius Midrange - UBRG Midrange - Mono Green Control - WUBG Blink - Green Devotion - Goblin Whack - Orzhov Taxes - Simic Midrange - Sultai Midrange - Selesnya Taxes - Miracles - Jeskai Saga - Bant Midrange - Control
