"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",127,71.3
"2","Rest in Peace",63,71.2
"3","Aether Gust",61,71.6
"4","Go Blank",55,68.7
"5","Alpine Moon",51,72.8
"6","Damping Sphere",49,69.3
"7","Duress",49,69.9
"8","Rending Volley",47,68
"9","Portable Hole",43,69.5
"10","Hullbreaker Horror",43,70.1
"11","Narset, Parter of Veils",41,73.2
"12","Thought Distortion",41,70.4
"13","Anger of the Gods",39,72.9
"14","Deafening Silence",37,68
"15","Narset's Reversal",36,73.3
"16","Approach of the Second Sun",36,71.7
"17","Ugin, the Spirit Dragon",33,72.8
"18","Dovin's Veto",33,70.1
"19","Reidane, God of the Worthy",32,67.9
"20","Path of Peril",31,71
"21","Elite Spellbinder",30,69
"22","Roiling Vortex",30,69.9
"23","Lava Coil",28,71.5
"24","Chandra, Torch of Defiance",26,72.1
"25","Leyline of Sanctity",25,70.5
"26","Redcap Melee",23,71.2
"27","Shark Typhoon",22,70.8
"28","Jace, Wielder of Mysteries",22,73.7
"29","Grafdigger's Cage",22,66.4
"30","Skyclave Apparition",22,67.5
"31","March of Swirling Mist",22,72.7
"32","Legion's End",19,67.4
"33","Farewell",18,72.4
"34","Archon of Emeria",17,69.7
"35","Invasive Surgery",17,72.1
"36","Ray of Enfeeblement",17,69
"37","Kolaghan's Command",17,69.9
"38","Voltage Surge",17,71.9
"39","Thoughtseize",16,67
"40","Dream Trawler",16,69.5
"41","Fry",16,68.7
"42","Sphinx of the Final Word",16,74.3
"43","Jegantha, the Wellspring",15,72.6
"44","Stern Dismissal",15,71.6
"45","Sunset Revelry",15,72.4
"46","Feed the Swarm",15,65.3
"47","Eidolon of Rhetoric",14,65.1
"48","Boseiju, Who Endures",14,69.1
"49","Natural State",14,72.9
"50","Rampaging Ferocidon",14,72.9
