"","CardNames","DeckCount","WinrateAverage"
"1","Monastery Swiftspear",1,100
"2","Omnath, Locus of Creation",2,84.6
"3","Tablet of the Guilds",1,83.3
"4","Electrickery",2,81.2
"5","Doomskar",2,80
"6","Bonecrusher Giant",2,80
"7","Lightning Axe",6,77.8
"8","Flame-Blessed Bolt",6,77.8
"9","Wear // Tear",1,77.8
"10","Faceless Haven",1,77.8
"11","Selfless Samurai",1,77.8
"12","Domri Rade",1,77.8
"13","Nissa, Voice of Zendikar",1,77.8
"14","Parasitic Grasp",1,77.8
"15","Chandra's Defeat",1,77.8
"16","Dreadbore",8,77.6
"17","By Force",6,77.6
"18","Lantern of the Lost",6,77.1
"19","Eternal Scourge",3,76.9
"20","Virus Beetle",4,76.7
"21","Abrade",9,76.1
"22","Arlinn, the Pack's Hope",4,75.9
"23","Monastery Mentor",4,75.9
"24","Radiant Flames",4,75.9
"25","Young Pyromancer",13,75.5
"26","Cemetery Gatekeeper",10,75.4
"27","Malevolent Hermit",9,75.4
"28","Silence",5,75
"29","Baneslayer Angel",1,75
"30","Shrapnel Blast",1,75
"31","Tale's End",1,75
"32","Devout Decree",1,75
"33","Containment Priest",1,75
"34","Dawnbringer Cleric",1,75
"35","Giant Killer",1,75
"36","Hostage Taker",1,75
"37","Umori, the Collector",1,75
"38","Augur of Autumn",1,75
"39","Valorous Stance",1,75
"40","Outland Liberator",1,75
"41","Unchained Berserker",1,75
"42","Claim the Firstborn",1,75
"43","Cavalier of Gales",1,75
"44","Kaheera, the Orphanguard",1,75
"45","Sprite Dragon",1,75
"46","Heliod's Intervention",1,75
"47","Glaring Spotlight",1,75
"48","Stubborn Denial",1,75
"49","Heroic Intervention",1,75
"50","Inscription of Abundance",1,75
