"","Artist","NoCopies","Winrate"
"83","Jana Schirmer & Johannes Voss",257,0.774
"84","James Paick",251,0.792
"85","Yongjae Choi",249,0.79
"86","Mark Romanoski",245,0.799
"87","D. Alexander Gregory",244,0.787
"88","Chris Rallis",222,0.79
"89","Ron Spencer",222,0.798
"90","Franz Vohwinkel",222,0.778
"91","Seb McKinnon",200,0.786
"92","Sidharth Chaturvedi",195,0.804
"93","Ryan Pancoast",194,0.805
"94","Jim Nelson",185,0.782
"95","Greg Staples",184,0.788
"96","Tim Hildebrandt",183,0.79
"97","Cynthia Sheppard",181,0.802
"98","rk post",178,0.793
"99","Jaime Jones",178,0.777
"100","Zezhou Chen",178,0.804
"101","Stephan Martiniere",176,0.775
"102","Jeremy Enecio",172,0.771
"103","Jean-Sébastien Rossbach",170,0.8
"104","Michael Komarck",166,0.781
"105","Brom",163,0.816
"106","Martina Pilcerova",163,0.771
"107","Greg Hildebrandt & Tim Hildebrandt",160,0.807
"108","Eric Fortune",157,0.806
"109","Zack Stella",155,0.79
"110","Thomas M. Baxa",152,0.785
"111","Shishizaru",151,0.785
"112","Dmitry Burmak",147,0.797
"113","David Hudnut",147,0.762
"114","Chris Seaman",143,0.82
"115","Alex Konstad",143,0.793
"116","Justin Murray",141,0.783
"117","Andrew Robinson",134,0.794
"118","Doug Chaffee",134,0.741
"119","Kari Christensen",131,0.791
"120","David Martin",130,0.776
"121","G-host Lee",126,0.816
"122","Howard Lyon",122,0.771
"123","Adrian Smith",120,0.795
"124","Yeong-Hao Han",120,0.791
"125","Lawrence Snelly",119,0.783
"126","Larry MacDougall",118,0.786
"127","Cyril Van Der Haegen",114,0.79
"128","Julie Baroh",111,0.77
"129","Tomasz Jedruszek",109,0.793
"130","Chris Rahn",109,0.787
"131","Todd Lockwood",109,0.786
"132","Jeff Laubenstein",107,0.809
"133","Carl Critchlow",107,0.777
"134","Min Yum",107,0.782
"135","Matt Cavotta",106,0.776
"136","Heather Hudson",103,0.75
"137","Livia Prima",100,0.777
"138","Winona Nelson",99,0.778
"139","Tomas Giorello",89,0.779
"140","Austin Hsu",84,0.817
"141","Grzegorz Rutkowski",84,0.773
"142","Evan Shipard",82,0.764
"143","Zoltan Boros & Gabor Szikszai",80,0.766
"144","Randy Gallegos",79,0.779
"145","Tom Kyffin",77,0.822
"146","Chris Ostrowski",74,0.772
"147","Iain McCaig",73,0.793
"148","Ekaterina Burmak",73,0.788
"149","Wayne England",72,0.806
"150","Jason Felix",72,0.788
"151","Robert Bliss",67,0.792
"152","Richard Wright",65,0.83
"153","Val Mayerik",64,0.771
"154","Sarah Finnigan",63,0.762
"155","Mark Behm",62,0.789
"156","Luca Zontini",60,0.791
"157","Iris Compiet",59,0.772
"158","Caio Monteiro",58,0.8
"159","Dave Kendall",56,0.803
"160","Chase Stone",55,0.762
"161","Jeff Miracola",54,0.786
"162","Alayna Danner",54,0.792
"163","Amy Weber",52,0.774
"164","Raoul Vitale",51,0.807
"165","Henry G. Higginbotham",49,0.783
"166","Scott Murphy",49,0.776
"167","John Matson",47,0.773
"168","Steve Argyle",47,0.754
"169","David Palumbo",45,0.781
"170","Susan Van Camp",44,0.815
"171","YW Tang",43,0.87
"172","Liz Danforth",42,0.785
"173","Johannes Voss",41,0.804
"174","Richard Whitters",40,0.78
"175","Slawomir Maniak",40,0.731
"176","Anthony Francisco",38,0.798
"177","John Zeleznik",38,0.798
"178","Mike Dringenberg",37,0.778
"179","Don Hazeltine",36,0.821
"180","Paolo Parente",35,0.77
"181","Dan Scott",35,0.769
"182","Cliff Nielsen",35,0.776
"183","Joseph Meehan",34,0.804
"184","Michael Sutfin",34,0.822
"185","Mark Brill",34,0.793
"186","Forrest Imel",33,0.772
"187","Antonio José Manzanedo",33,0.77
"188","Daren Bader",31,0.783
"189","Mitsuaki Sagiri",30,0.811
"190","Emrah Elmasli",30,0.778
"191","Lucas Staniec",27,0.804
"192","Jung Park",27,0.781
"193","Dimitar Marinski",26,0.755
"194","Denman Rooke",26,0.78
"195","Drew Tucker",25,0.81
"196","Josh Hass",25,0.75
"197","Ryan Yee",24,0.818
"198","Greg Simanson",24,0.809
"199","Andrew Goldhawk",24,0.792
"200","Brian Horton",24,0.75
"201","Richard Kane Ferguson",23,0.739
"202","Micah Epstein",22,0.75
"203","Anna Steinbauer",22,0.829
"204","Lius Lasahido",22,0.773
"205","Edward P. Beard, Jr.",21,0.812
"206","Sue Ellen Brown",20,0.8
"207","Kaja Foglio & Phil Foglio",19,0.766
"208","Noah Bradley",19,0.754
"209","Evyn Fong",19,0.738
"210","Anthony Jones",19,0.779
"211","Jehan Choo",18,0.8
"212","Mike Ploog",16,0.788
"213","Eric Peterson",16,0.8
"214","Hideaki Takamura",15,0.769
"215","Zoltan Boros",15,0.833
"216","Bryan Talbot",15,0.75
"217","Jeremy Jarvis",14,0.786
"218","Andrew Mar",14,0.796
"219","Craig J Spearing",14,0.75
"220","Bastien L. Deharme",13,0.875
"221","Karl Kopinski",13,0.786
"222","Steve Prescott",13,0.75
"223","Glenn Fabry",12,0.75
"224","Bob Eggleton",12,0.846
"225","Anthony Palumbo",12,0.75
"226","Lie Setiawan",12,0.821
"227","Ralph Horsley",12,0.75
"228","Ciruelo",11,0.75
"229","Heonhwa Choe",11,0.793
"230","Matt Thompson",11,0.75
"231","Brad Rigney",10,0.917
"232","Warren Mahy",10,0.706
"233","Campbell White",10,0.706
"234","Quinton Hoover",9,0.818
"235","Alex Horley-Orlandelli",9,0.75
"236","Piotr Dura",9,0.75
"237","Christine Choi",8,0.781
"238","Melissa A. Benson",8,0.875
"239","Glen Angus",8,0.833
"240","James Ryman",8,0.833
"241","Jokubas Uogintas",8,0.75
"242","Sung Choi",7,0.786
"243","Gary Ruddell",7,0.833
"244","Jama Jurabaev",7,0.812
"245","Stephen Daniele",7,0.75
"246","Michael Danza",7,0.667
"247","Bryan Sola",7,0.75
"248","Florian de Gesincourt",6,1
"249","Suzanne Helmigh",6,0.75
"250","Jason A. Engle",5,0.812
"251","Josu Hernaiz",5,0.875
"252","Yohann Schepacz",5,0.75
"253","Michael C. Hayes",5,0.833
"254","Tony Roberts",5,0.75
"255","Hugh Jamieson",5,0.75
"256","Jakub Kasper",5,0.75
"257","John Coulthart",4,1
"258","Bram Sels",4,0.75
"259","Daniel Gelon",4,0.75
"260","Anna Podedworna",4,0.833
"261","Manuel Castañón",4,0.75
"262","Marta Nael",4,0.75
"263","Darrell Riche",4,0.75
"264","Nicholas Elias",4,0.75
"265","Irina Nordsol",4,0.75
"266","David A. Cherry",4,0.75
"267","Peter Mohrbacher",3,0.769
"268","Bryon Wackwitz",3,0.75
"269","Fred Fields",3,1
"270","Uriah Voth",3,1
"271","Andrey Kuzinskiy",3,0.75
"272","Sam Rowan",2,0.875
"273","Jake Murray",2,0.875
"274","Johan Grenier",2,1
"275","Goran Josic",2,1
"276","Scott Kirschner",2,1
"277","Phil Foglio",2,0.75
"278","Justin Sweet",2,0.75
"279","John Howe",2,0.75
"280","Charles Urbach",2,0.75
"281","Michael Phillippi",2,0.75
"282","Even Amundsen",2,0.75
"283","Alexander Forssberg",2,0.75
"284","Brian Despain",2,0.75
"285","Joel Thomas",2,0.75
"286","Mads Ahm",2,0.75
"287","Omar Rayyan",2,0.75
"288","Justin Hampton",1,1
"289","Clint Cearley",1,1
"290","Jim Murray",1,0.75
"291","Tyler Walpole",1,0.75
"292","Wesley Burt",1,0.75
"293","Thomas Gianni",1,0.75
