"","Artist","NoCopies","Winrate"
"1","Christopher Rush",929,0.635
"2","Douglas Shuler",787,0.619
"3","Anson Maddocks",665,0.65
"4","Mark Poole",620,0.641
"5","Rob Alexander",574,0.635
"6","Kaja Foglio",470,0.639
"7","Greg Staples",443,0.64
"8","Steven Belledin",414,0.64
"9","John Avon",384,0.629
"10","Svetlin Velinov",380,0.646
"11","Dan Scott",374,0.634
"12","Jonas De Ro",321,0.641
"13","Marc Simonetti",299,0.644
"14","Bastien L. Deharme",280,0.636
"15","Rebecca Guay",257,0.64
"16","Raoul Vitale",254,0.641
"17","Jesper Myrfors",251,0.617
"18","Craig J Spearing",245,0.625
"19","Slawomir Maniak",236,0.646
"20","Mark Tedin",228,0.644
"21","Irina Nordsol",207,0.648
"22","Alex Horley-Orlandelli",205,0.645
"23","Dave Allsop",192,0.619
"24","Anthony S. Waters",191,0.645
"25","Colin Boyer",189,0.641
"26","David Gaillet",189,0.627
"27","Matt Stewart",189,0.618
"28","Vance Kovacs",186,0.65
"29","Evyn Fong",171,0.653
"30","Gabor Szikszai",171,0.623
"31","Yeong-Hao Han",167,0.643
"32","Pete Venters",163,0.622
"33","Ben Thompson",162,0.644
"34","Dan Frazier",161,0.638
"35","Jean-Sébastien Rossbach",161,0.618
"36","Martina Fackova",154,0.623
"37","Mike Ploog",152,0.63
"38","Lawrence Snelly",147,0.621
"39","Kev Walker",146,0.626
"40","James Paick",139,0.63
"41","Ron Spencer",133,0.613
"42","Terese Nielsen",130,0.662
"43","Mathias Kollros",129,0.669
"44","Johannes Voss",128,0.631
"45","Filip Burburan",126,0.642
"46","Raymond Swanland",125,0.64
"47","YW Tang",124,0.649
"48","Eric Fortune",124,0.647
"49","Anastasia Ovchinnikova",122,0.629
"50","Randy Vargas",120,0.644
"51","Ilse Gort",116,0.621
"52","Franz Vohwinkel",111,0.652
"53","Allen Williams",109,0.622
"54","Thomas M. Baxa",104,0.656
"55","Tom Wänerstrand",104,0.655
"56","Daarken",102,0.631
"57","Dave Kendall",99,0.644
"58","Eytan Zana",95,0.601
"59","Lindsey Look",95,0.64
"60","Sandra Everingham",94,0.632
"61","Greg Hildebrandt",93,0.673
"62","Zoltan Boros",93,0.639
"63","Mike Raabe",92,0.656
"64","Ben Wootten",92,0.633
"65","Ron Spears",90,0.637
"66","Greg Hildebrandt & Tim Hildebrandt",88,0.632
"67","Justine Cruz",87,0.678
"68","Brian Despain",87,0.659
"69","Christopher Moeller",83,0.656
"70","Randy Gallegos",82,0.654
"71","Joseph Meehan",76,0.677
"72","Daniel Ljunggren",76,0.655
"73","Michael Danza",76,0.619
"74","Goran Josic",76,0.603
"75","Jesper Ejsing",69,0.63
"76","Michael Sutfin",68,0.624
"77","Sidharth Chaturvedi",64,0.635
"78","Magali Villeneuve",64,0.65
"79","Adam Rex",62,0.665
"80","Heonhwa Choe",61,0.625
"81","Winona Nelson",60,0.588
"82","Tia Masic",59,0.667
"83","Doug Chaffee",59,0.579
"84","Daniel Gelon",56,0.576
"85","Jaime Jones",54,0.626
"86","Glen Angus",54,0.627
"87","Darrell Riche",53,0.68
"88","Vincent Proce",52,0.612
"89","Massimilano Frezzato",52,0.612
"90","Paolo Parente",52,0.612
"91","E. M. Gist",52,0.625
"92","Kieran Yanner",51,0.609
"93","Daren Bader",50,0.663
"94","Eric Peterson",50,0.641
"95","Jason Felix",49,0.657
"96","Warren Mahy",48,0.647
"97","Don Hazeltine",48,0.598
"98","Jason A. Engle",46,0.631
"99","Steve Argyle",44,0.64
"100","James Wong",44,0.616
"101","Paul Scott Canavan",44,0.557
"102","Lie Setiawan",42,0.678
"103","Izzy",42,0.641
"104","Mark Zug",40,0.656
"105","Jeff Miracola",40,0.591
"106","Howard Lyon",39,0.661
"107","Heather Hudson",39,0.664
"108","Dany Orizio",39,0.605
"109","Alayna Danner",37,0.624
"110","Pat Morrissey",37,0.571
"111","Nils Hamm",34,0.672
"112","Cyril Van Der Haegen",34,0.623
"113","Titus Lunter",34,0.607
"114","Tony Szczudlo",32,0.621
"115","Zezhou Chen",32,0.608
"116","David Martin",30,0.661
"117","DiTerlizzi",30,0.657
"118","Wayne Reynolds",29,0.672
"119","Luca Zontini",28,0.682
"120","Adi Granov",28,0.686
"121","Scott Murphy",28,0.633
"122","Denman Rooke",28,0.633
"123","Jonathan Kuo",28,0.633
"124","April Lee",28,0.633
"125","Cristi Balanescu",28,0.653
"126","Wisnu Tan",26,0.598
"127","Micah Epstein",26,0.571
"128","Carl Critchlow",24,0.667
"129","Zoltan Boros & Gabor Szikszai",24,0.667
"130","Aaron Miller",24,0.653
"131","Lars Grant-West",24,0.614
"132","James Ryman",23,0.689
"133","Brad Rigney",23,0.636
"134","Jim Nelson",23,0.582
"135","Joshua Hagler",22,0.653
"136","Aurore Folny",22,0.605
"137","rk post",22,0.62
"138","Justyna Gil",20,0.684
"139","Adam Paquette",20,0.639
"140","D. Alexander Gregory",20,0.667
"141","Jodie Muir",19,0.64
"142","Fred Hooper",19,0.63
"143","Scott Chou",19,0.65
"144","Dave Dorman",19,0.566
"145","Trevor Hairsine",18,0.686
"146","Tom Kyffin",18,0.636
"147","Johann Bodin",17,0.694
"148","Ken Meyer, Jr.",16,0.621
"149","Todd Lockwood",15,0.59
"150","Deruchenko Alexander",14,0.667
"151","Mike Bierek",14,0.667
"152","Alan Pollack",14,0.6
"153","Milivoj Ćeran",12,0.682
"154","Efrem Palacios",12,0.632
"155","Igor Kieryluk",12,0.579
"156","James Zapata",12,0.579
"157","Hideaki Takamura",11,0.557
"158","Trevor Claxton",11,0.619
"159","Rick Emond",11,0.579
"160","Miguel Mercado",10,0.667
"161","Bryan Talbot",10,0.69
"162","NéNé Thomas",10,0.667
"163","Bradley Williams",9,0.628
"164","Ekaterina Burmak",9,0.579
"165","Jason Chan",8,0.649
"166","Olivier Bernard",8,0.633
"167","Wayne England",8,0.593
"168","Mark Winters",8,0.579
"169","Robbie Trevino",8,0.615
"170","Joe Slucher",8,0.615
"171","Omar Rayyan",8,0.615
"172","Mark A. Nelson",6,0.674
"173","Lucas Graciano",6,0.682
"174","Eric Deschamps",6,0.724
"175","Volkan Baǵa",6,0.692
"176","Wesley Burt",6,0.632
"177","Liam Sharp",6,0.643
"178","Campbell White",6,0.583
"179","Roger Raupp",6,0.632
"180","Andreas Zafiratos",6,0.538
"181","Nic Klein",5,0.658
"182","Steve White",4,0.643
"183","Nicholas Elias",4,0.75
"184","Simon Dominic",4,0.75
"185","Justin Hampton",4,0.615
"186","Whit Brachna",4,0.714
"187","Victor Adame Minguez",4,0.714
"188","Jason Rainville",4,0.625
"189","Karl Kopinski",4,0.571
"190","Randis Albion",4,0.571
"191","Lucio Parrillo",4,0.571
"192","Nicholas Gregory",3,0.667
"193","Sung Choi",2,0.643
"194","Rovina Cai",2,0.714
"195","Piotr Dura",2,0.667
"196","Bryon Wackwitz",2,0.714
"197","Scott Altmann",2,0.538
"198","Anthony Palumbo",2,0.625
"199","John Matson",2,0.625
"200","Joel Thomas",2,0.667
