"","CardNames","DeckCount","WinrateAverage"
"1","Ash Barrens",109,64.4
"2","Lightning Bolt",100,62.7
"3","Mountain",91,61.6
"4","Preordain",88,64.6
"5","Galvanic Blast",77,64.4
"6","Great Furnace",75,63.5
"7","Counterspell",75,64.5
"8","Gurmag Angler",71,64.9
"9","Ichor Wellspring",70,63.2
"10","Snow-Covered Island",67,65.2
"11","Plains",65,61.7
"12","Swamp",65,63.8
"13","Brainstorm",64,64.1
"14","Makeshift Munitions",63,63.4
"15","Augur of Bolas",61,64.5
"16","Drossforge Bridge",60,64.1
"17","Spellstutter Sprite",58,64
"18","Deadly Dispute",56,64.8
"19","Ninja of the Deep Hours",56,64.3
"20","Experimental Synthesizer",55,64.3
"21","Faerie Seer",55,64.2
"22","Vault of Whispers",54,64.7
"23","Evolving Wilds",53,64.2
"24","Chromatic Star",48,64.8
"25","Faithless Looting",47,62.2
"26","Cast Down",43,62.5
"27","Island",41,63.5
"28","Snuff Out",40,63
"29","Suffocating Fumes",40,63
"30","Snow-Covered Mountain",39,65.4
"31","Ponder",39,65.2
"32","Thorn of the Black Rose",39,62.8
"33","Thraben Inspector",38,61.4
"34","Ice Tunnel",38,63.1
"35","Seeker of the Way",36,61.9
"36","Voldaren Epicure",36,62.4
"37","Glint Hawk",34,61.7
"38","Echoing Decay",34,62.9
"39","Dispel",33,65.5
"40","Reckoner's Bargain",32,67.6
"41","Blood Fountain",32,67.1
"42","Silverbluff Bridge",32,67.7
"43","Kor Skyfisher",31,60.8
"44","Rustvale Bridge",31,63.2
"45","Boros Garrison",31,61.4
"46","Mulldrifter",31,64.7
"47","Rakdos Carnarium",31,60.3
"48","Myr Enforcer",30,68.4
"49","Snow-Covered Swamp",30,62.3
"50","Ephemerate",30,65.6
