"","CardNames","DeckCount","Winrate95Min"
"1","Blue Elemental Blast",65,60.6
"2","Gorilla Shaman",87,60.4
"3","Hydroblast",53,60
"4","Pyroblast",85,59.9
"5","Chainer's Edict",65,59.6
"6","Shenanigans",21,59.1
"7","Krark-Clan Shaman",40,59
"8","Dust to Dust",73,59
"9","Red Elemental Blast",73,59
"10","Nihil Spellbomb",43,58.8
"11","Fiery Cannonade",59,58.5
"12","Spell Pierce",13,58.4
"13","Echoing Truth",36,58.4
"14","Duress",60,58.4
"15","Electrickery",58,58.3
"16","Curfew",15,57.9
"17","Dispel",55,57.9
"18","Relic of Progenitus",81,57.9
"19","Negate",24,57.3
"20","Weather the Storm",23,57.2
"21","Dawnbringer Cleric",18,57.1
"22","Annul",26,56.7
"23","Serene Heart",9,56.6
"24","Makeshift Munitions",7,56.5
"25","Last Breath",14,56.4
"26","Unexpected Fangs",23,56.2
"27","Gut Shot",26,56.1
"28","Suffocating Fumes",38,56
"29","Leave No Trace",22,55.9
"30","Revoke Existence",31,55.8
"31","Smash to Smithereens",36,55.8
"32","Stormbound Geist",20,55
"33","Thorn of the Black Rose",19,54
"34","Nature's Chant",15,53.9
"35","Molten Rain",16,53.9
"36","Standard Bearer",21,53.3
"37","Martyr of Ashes",16,52.9
"38","Flaring Pain",23,52.7
"39","Stonehorn Dignitary",19,52.6
"40","Fangren Marauder",6,52.4
"41","Serrated Arrows",4,52
"42","Sunscape Familiar",1,51.8
"43","Sage's Row Denizen",1,51.8
"44","Reaping the Graves",19,51.8
"45","Lone Missionary",11,51.5
"46","Okiba-Gang Shinobi",11,51.5
"47","Diabolic Edict",10,51.3
"48","Psychotic Haze",9,50.2
"49","First-Sphere Gargantua",9,50
"50","Envelop",3,49.8
