"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Dimir Faeries - Affinity - Boros Monarch,Mono Blue Faeries - Affinity - Jeskai Ephemerate,Affinity,Affinity - Dimir Faeries,Affinity - Dimir Faeries
"Tiers 1.5",Azorius Familiars - Black   Burn - Burn - Izzet Faeries - Bogles,Tireless   Tribe - Izzet Faeries - Azorius Familiars - Boros Bully / Flashback,Azorius Familiars - Dimir Faeries - Izzet Faeries - Black   Burn - Mono Blue Faeries - Jeskai Ephemerate - Burn - Boros Monarch,Azorius Familiars - Izzet Faeries - Black   Burn - Boros Monarch - Burn - Mono Blue Faeries - Jeskai Ephemerate,Azorius Familiars - Izzet Faeries - Black   Burn - Boros Monarch - Burn - Mono Blue Faeries - Jeskai Ephemerate
"Tiers 2",Rakdos Goblins - Boros Bully / Flashback - Cycle   Storm - Jeskai Ephemerate,Cycle   Storm - Black   Burn - Dimir Faeries - Burn - Tron - Mardu Monarch - Bogles - Boros Monarch,Boros Bully / Flashback - Bogles - Tireless   Tribe - Cycle   Storm,Bogles - Boros Bully / Flashback - Tireless   Tribe - Cycle   Storm,Bogles - Boros Bully / Flashback - Tireless   Tribe - Cycle   Storm
"Tiers 2.5",Mardu Monarch - Mono Blue Faeries - Tron - Tireless   Tribe,Rakdos Goblins,Mardu Monarch - Tron - Rakdos Goblins,Mardu Monarch - Tron - Rakdos Goblins,Mardu Monarch - Tron - Rakdos Goblins
