"","CardNames","DeckCount","WinrateAverage"
"1","Ramosian Rally",1,100
"2","Sunscape Familiar",1,88.9
"3","Sage's Row Denizen",1,88.9
"4","Snow-Covered Mountain",1,75
"5","Shredded Sails",1,75
"6","Annoyed Altisaur",1,75
"7","Envelop",3,72.7
"8","Student of Ojutai",3,72.7
"9","Reckoner's Bargain",2,72.7
"10","Makeshift Munitions",7,71.7
"11","Gigadrowse",2,71.4
"12","Metallic Rebuke",2,71.4
"13","Azure Fleet Admiral",1,71.4
"14","Crypt Rats",1,71.4
"15","Soul Reap",1,71.4
"16","Trespasser's Curse",1,71.4
"17","Dinrova Horror",1,71.4
"18","Agony Warp",1,71.4
"19","Steel Sabotage",1,71.4
"20","Bonesplitter",1,71.4
"21","Coral Net",1,71.4
"22","Piracy Charm",1,71.4
"23","Winter's Rest",1,71.4
"24","Serrated Arrows",4,71
"25","Curse of the Pierced Heart",3,69.6
"26","Thermo-Alchemist",3,69.6
"27","Serene Heart",9,69.2
"28","Cleansing Wildfire",2,69.2
"29","Raze the Effigy",4,69
"30","Holy Light",4,69
"31","Spell Pierce",13,68.8
"32","Fangren Marauder",6,68.2
"33","Tormod's Crypt",4,67.9
"34","Deep Analysis",4,67.7
"35","Scattershot",4,67.7
"36","Nature's Claim",4,67.7
"37","Curfew",15,67.6
"38","Shenanigans",21,67.1
"39","Darkness",5,66.7
"40","Forest",5,66.7
"41","Mountain",4,66.7
"42","Debt to the Kami",4,66.7
"43","Moment's Peace",3,66.7
"44","Turn Aside",1,66.7
"45","Repeal",1,66.7
"46","Augur of Bolas",1,66.7
"47","Drift of Phantasms",1,66.7
"48","Freed from the Real",1,66.7
"49","Tranquility",1,66.7
"50","Last Breath",14,66.3
