"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Hammer Time - Yawgmoth - Omnath Control - Creativity Combo - Blue Living End - Amulet Titan - Grixis Shadow - Burn - Rakdos Scam - Elementals - Temur Footfalls - Green Tron,Grief Blade - 5 Color Humans - Izzet Control - Bant Control - Izzet Prowess - Asmo Food,Yawgmoth - Izzet Murktide - Omnath Control - Blue Living End - Elementals - Rakdos Scam - Hammer Time - Creativity Combo - Amulet Titan - Temur Footfalls - Grixis Shadow - Grinding Breach,Izzet Murktide - Hammer Time - Yawgmoth - Omnath Control - Blue Living End - Creativity Combo - Elementals - Rakdos Scam - Amulet Titan - Grixis Shadow - Temur Footfalls,Izzet Murktide - Hammer Time - Yawgmoth - Omnath Control - Blue Living End - Creativity Combo - Elementals - Rakdos Scam - Amulet Titan - Grixis Shadow - Temur Footfalls
"Tiers 1.5",Jeskai Control - Grinding Breach - Dredge - Jund Saga - Belcher - Mill - Domain Footfalls - Hardened Scales - Urza Affinity - Azorius Control - Merfolk - Glimpse Combo - Affinity - Domain Zoo - Omnath Scapeshift - Thopter Urza - Calibrated Blast - Eldrazi Tron,Elementals - Omnath Scapeshift - Rakdos Scam - Yawgmoth - Omnath Control - Blue Living End - Grinding Breach - Azorius Blink - Azorius Control - Temur Footfalls - Golgari Midrange - Rakdos Midrange - Heliod Combo - Creativity Combo - Amulet Titan - Izzet Murktide - Vivien Combo - Glimpse Combo - Hammer Time - Goblins - Blue Scapeshift - Grixis Shadow - Mono Red Prowess - Merfolk - Domain Footfalls - Belcher - Calibrated Blast - Mono Red Saga,Burn - Azorius Control - Omnath Scapeshift - Green Tron - Jeskai Control - Belcher - Izzet Prowess - Domain Footfalls - Glimpse Combo - Merfolk - Jund Saga - Rakdos Midrange - Hardened Scales - Izzet Control - Dredge - Asmo Food - Domain Zoo - Goblins - Calibrated Blast - 5 Color Humans - Mill - Urza Affinity - Eldrazi Tron - Affinity - Thopter Urza - Bant Control,Grinding Breach - Burn - Green Tron - Jeskai Control - Azorius Control - Omnath Scapeshift - Izzet Prowess - Belcher - Domain Footfalls - Glimpse Combo - Izzet Control - Jund Saga - Merfolk - 5 Color Humans - Asmo Food - Rakdos Midrange - Hardened Scales - Grief Blade - Dredge - Goblins - Bant Control - Domain Zoo - Calibrated Blast,Grinding Breach - Burn - Green Tron - Jeskai Control - Azorius Control - Omnath Scapeshift - Izzet Prowess - Belcher - Domain Footfalls - Glimpse Combo - Izzet Control - Jund Saga - Merfolk - 5 Color Humans - Asmo Food - Rakdos Midrange - Hardened Scales - Grief Blade - Dredge - Goblins - Bant Control - Domain Zoo - Calibrated Blast
"Tiers 2",Rakdos Midrange - Goblins - Izzet Prowess - Prison Tron - Asmo Food - Izzet Control - Reanimator - Blue Scapeshift - Coffers Control - Tameshi Bloom - 5 Color Humans - Azorius Blink - Gruul Midrange - Bant Control - Vivien Combo - Titan Shift - Enchantress,Domain Zoo - Jund Saga - Oops All Spells - Stoneblade - Reanimator - Green Tron - Hardened Scales - Eldrazi Tron - Jeskai Control - Tameshi Bloom - Burn - Dredge - Urza Affinity - Thopter Urza - Prison Tron - WURG Control - Gruul Titan - Mill - Affinity,Azorius Blink - Grief Blade - Blue Scapeshift - Prison Tron - Reanimator - Vivien Combo - Tameshi Bloom - Heliod Combo - Mono Red Prowess - Mono Red Saga - Golgari Midrange,Mill - Urza Affinity - Eldrazi Tron - Affinity - Thopter Urza - Azorius Blink - Blue Scapeshift - Vivien Combo - Heliod Combo - Reanimator - Golgari Midrange - Prison Tron - Mono Red Prowess - Mono Red Saga - Tameshi Bloom - Oops All Spells - Stoneblade,Mill - Urza Affinity - Eldrazi Tron - Affinity - Thopter Urza - Azorius Blink - Blue Scapeshift - Vivien Combo - Heliod Combo - Reanimator - Golgari Midrange - Prison Tron - Mono Red Prowess - Mono Red Saga - Tameshi Bloom - Oops All Spells - Stoneblade
"Tiers 2.5",Mono Red Prowess - Mono Red Saga - Heliod Combo - Jeskai Prowess - Artifact Pod - WURG Control - Gruul Titan - Oops All Spells - Stoneblade - Crabvine - Grief Blade - Jeskai Murktide - Golgari Midrange - Spirits,Artifact Pod - Spirits - Coffers Control - Jeskai Murktide - Crabvine - Titan Shift - Gruul Midrange - Enchantress - Jeskai Prowess,Coffers Control - Oops All Spells - Stoneblade - WURG Control - Gruul Titan - Artifact Pod - Gruul Midrange - Titan Shift - Spirits - Enchantress - Jeskai Murktide - Crabvine - Jeskai Prowess,WURG Control - Gruul Titan - Coffers Control - Artifact Pod - Spirits - Jeskai Murktide - Gruul Midrange - Crabvine - Titan Shift - Enchantress - Jeskai Prowess,WURG Control - Gruul Titan - Coffers Control - Artifact Pod - Spirits - Jeskai Murktide - Gruul Midrange - Crabvine - Titan Shift - Enchantress - Jeskai Prowess
