"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Prowess - Heliod Combo - Amulet Titan - Eldrazi Tron - Burn - Hammer Time,Mill - Obosh Aggro - Spirits - Titan Shift - Stoneblade - Asmo Food - BTL Valki - Living End,Amulet Titan - Heliod Combo - Obosh Aggro - Izzet Prowess,Heliod Combo - Izzet Prowess - Amulet Titan - Eldrazi Tron - Burn - Obosh Aggro,Heliod Combo - Izzet Prowess - Amulet Titan - Eldrazi Tron - Burn - Obosh Aggro
"Tiers 1.5",Green Tron - Esper Control - Omnath Scapeshift - Jund Shadow - Dredge - Obosh Aggro - Azorius Control - Niv To Light - Shadow Prowess - Gruul Midrange - Yawgmoth - Jund Midrange - Boros Prowess - Living End - Mill - Humans,Temur Footfalls - Amulet Titan - Niv To Light - Izzet Breach - Heliod Combo - Creativity Combo - Shadow Prowess - Ad Nauseam - Azorius Control - Gruul Midrange - Jund Midrange - Mono White Taxes - Omnath Scapeshift - Dredge - Izzet Prowess - Golgari Midrange - Blue Living End - Yawgmoth,Mill - Niv To Light - Eldrazi Tron - Azorius Control - Omnath Scapeshift - Living End - Dredge - Shadow Prowess - Gruul Midrange - Burn - Jund Midrange - Esper Control - Jund Shadow - Stoneblade - Hammer Time - Yawgmoth - Green Tron - Spirits - Mono White Taxes - Blue Living End - Boros Prowess - Infect,Omnath Scapeshift - Dredge - Niv To Light - Azorius Control - Esper Control - Hammer Time - Jund Shadow - Green Tron - Shadow Prowess - Gruul Midrange - Jund Midrange - Living End - Yawgmoth - Mill - Boros Prowess - Stoneblade - Mono White Taxes,Omnath Scapeshift - Dredge - Niv To Light - Azorius Control - Esper Control - Hammer Time - Jund Shadow - Green Tron - Shadow Prowess - Gruul Midrange - Jund Midrange - Living End - Yawgmoth - Mill - Boros Prowess - Stoneblade - Mono White Taxes
"Tiers 2",Infect - Mono White Taxes - Blue Living End - Grixis Shadow - Stoneblade - Spirits - WURG Control - Izzet Breach - Ad Nauseam - Temur Footfalls - Golgari Midrange - BTL Valki - Grixis Control - Taking Turns - Creativity Combo,Land Destruction - Esper Control - Jund Shadow - Infect - Eldrazi Tron - Grixis Control - WURG Control - Hammer Time - Green Tron - Burn - Inverter Combo - Boros Prowess - Taking Turns,Izzet Breach - Temur Footfalls - BTL Valki - Ad Nauseam - Golgari Midrange - WURG Control - Asmo Food - Creativity Combo - Humans - Grixis Shadow - Titan Shift - Grixis Control,Spirits - Blue Living End - Infect - Izzet Breach - Humans - Temur Footfalls - Ad Nauseam - BTL Valki - Grixis Shadow - WURG Control - Golgari Midrange - Asmo Food - Creativity Combo - Grixis Control - Titan Shift,Spirits - Blue Living End - Infect - Izzet Breach - Humans - Temur Footfalls - Ad Nauseam - BTL Valki - Grixis Shadow - WURG Control - Golgari Midrange - Asmo Food - Creativity Combo - Grixis Control - Titan Shift
"Tiers 2.5",Inverter Combo - Gifts Storm - WBRG Shadow - Asmo Food - Jeskai Control - Land Destruction - Crabvine - Bogles - Grinding Breach - Titan Shift,Crabvine - Grixis Shadow - Gifts Storm - Grinding Breach - Humans - Jeskai Control - Bogles - WBRG Shadow,Taking Turns - Inverter Combo - Land Destruction - Gifts Storm - Crabvine - Grinding Breach - Jeskai Control - WBRG Shadow - Bogles,Taking Turns - Inverter Combo - Land Destruction - Gifts Storm - Crabvine - Grinding Breach - Jeskai Control - WBRG Shadow - Bogles,Taking Turns - Inverter Combo - Land Destruction - Gifts Storm - Crabvine - Grinding Breach - Jeskai Control - WBRG Shadow - Bogles
