"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Phoenix,Devotion Walkers - Simic Lotus   Strings,,Phoenix,Phoenix
"Tiers 1.5",Rakdos Midrange - Mono White Humans,Mono White Humans,Phoenix - Simic Lotus   Strings - Devotion Walkers - Mono White Humans - Rakdos Midrange,Devotion Walkers - Simic Lotus   Strings - Mono White Humans - Rakdos Midrange,Devotion Walkers - Simic Lotus   Strings - Mono White Humans - Rakdos Midrange
"Tiers 2",Simic Lotus   Strings - Devotion Walkers - Bant   Spirits - Azorius Control,Rakdos Midrange - Phoenix - Bant   Spirits,,,
"Tiers 2.5",,Azorius Control,Bant   Spirits - Azorius Control,Bant   Spirits - Azorius Control,Bant   Spirits - Azorius Control
