"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Prowess - Eldrazi Tron - Heliod Combo - BTL Scapeshift - Amulet Titan - Boros Prowess,Orzhov Blink - Gruul Midrange - BTL Valki,Gruul Midrange - Izzet Prowess - Amulet Titan,Izzet Prowess - Eldrazi Tron - Heliod Combo - Amulet Titan - Gruul Midrange,Izzet Prowess - Eldrazi Tron - Heliod Combo - Amulet Titan - Gruul Midrange
"Tiers 1.5",Gruul Midrange - Dredge - Hammer Time - Esper Control - Jund Shadow - Burn - Niv To Light - Obosh Aggro - Green Tron,Obosh Aggro - Infect - Izzet Breach - Amulet Titan - Jund Shadow - Living End - Temur Breach - Niv To Light - Izzet Prowess - Taking Turns - BTL Scapeshift,BTL Scapeshift - Eldrazi Tron - Jund Shadow - Obosh Aggro - Boros Prowess - Heliod Combo - BTL Valki - Izzet Breach - Niv To Light - Hammer Time - Dredge - Esper Control - Orzhov Blink - Burn,BTL Scapeshift - Boros Prowess - Jund Shadow - Dredge - Obosh Aggro - Hammer Time - Esper Control - Niv To Light - Izzet Breach - Burn - BTL Valki,BTL Scapeshift - Boros Prowess - Jund Shadow - Dredge - Obosh Aggro - Hammer Time - Esper Control - Niv To Light - Izzet Breach - Burn - BTL Valki
"Tiers 2",Izzet Breach - BTL Valki - Yawgmoth - WBRG Shadow - Living End,Yawgmoth - Hammer Time - Boros Prowess - Esper Control - Eldrazi Tron - Dredge - Burn - Heliod Combo,Living End - Infect - Yawgmoth - Temur Breach - Taking Turns - Green Tron,Orzhov Blink - Green Tron - Living End - Infect - Yawgmoth - Taking Turns - Temur Breach,Orzhov Blink - Green Tron - Living End - Infect - Yawgmoth - Taking Turns - Temur Breach
"Tiers 2.5",Infect - Taking Turns - Orzhov Blink - Temur Breach - Jeskai Control - Grixis Control - Humans,Grixis Control - WBRG Shadow - Green Tron - Jeskai Control - Humans,WBRG Shadow - Grixis Control - Jeskai Control - Humans,WBRG Shadow - Grixis Control - Jeskai Control - Humans,WBRG Shadow - Grixis Control - Jeskai Control - Humans
