"","ArtistName","Winrate","Presence"
"1","Mark Zug",NA,0
"2","Kev Walker",NA,0
"3","Christopher Rush",NA,0
"4","Lius Lasahido",NA,0
"5","Jean-Sébastien Rossbach",NA,0
"6","Vance Kovacs",NA,0
"7","Eric Deschamps",NA,0
"8","Ekaterina Burmak",NA,0
"9","Christopher Moeller",NA,0
"10","Lake Hurwitz",NA,0
"11","Tomasz Jedruszek",NA,0
"12","Raymond Swanland",NA,0
"13","Aleksi Briclot",NA,0
"14","Cliff Childs",NA,0
"15","Slawomir Maniak",NA,0
"16","Ron Spears",NA,0
"17","Johann Bodin",NA,0
"18","Pete Venters",NA,0
"19","Mathias Kollros",NA,0
"20","Jonas De Ro",NA,0
"21","Todd Lockwood",NA,0
"22","Heather Hudson",NA,0
"23","Jason Rainville",NA,0
"24","Daarken",NA,0
"25","Steven Belledin",NA,0
"26","James Paick",NA,0
"27","Jama Jurabaev",NA,0
"28","Michael Sutfin",NA,0
"29","Tyler Walpole",NA,0
"30","Noah Bradley",NA,0
"31","Daniel Ljunggren",NA,0
"32","Joseph Meehan",NA,0
"33","Chris Rahn",NA,0
"34","Adam Paquette",NA,0
"35","Sam Rowan",NA,0
"36","Greg Staples",NA,0
"37","Zoltan Boros & Gabor Szikszai",NA,0
"38","Tim Hildebrandt",NA,0
"39","Jung Park",NA,0
"40","Lie Setiawan",NA,0
"41","Chuck Lukacs",NA,0
"42","Chris Seaman",NA,0
"43","Seb McKinnon",NA,0
"44","Terese Nielsen",NA,0
"45","Jason Chan",NA,0
"46","Kieran Yanner",NA,0
"47","Matt Stewart",NA,0
"48","Richard Kane Ferguson",NA,0
"49","Ryan Pancoast",NA,0
"50","Erica Yang",NA,0
"51","Rebecca Guay",NA,0
"52","Svetlin Velinov",NA,0
"53","Randy Vargas",NA,0
"54","Jonathan Kuo",NA,0
"55","Izzy",NA,0
"56","David Rapoza",NA,0
"57","David Auden Nash",NA,0
"58","Vincent Proce",NA,0
"59","Franz Vohwinkel",NA,0
"60","Igor Kieryluk",NA,0
"61","Alan Pollack",NA,0
"62","Jim Murray",NA,0
"63","Jeremy Jarvis",NA,0
"64","Paul Scott Canavan",NA,0
"65","Cynthia Sheppard",NA,0
"66","Chris Ostrowski",NA,0
"67","Anthony S. Waters",NA,0
"68","Anna Podedworna",NA,0
"69","David Palumbo",NA,0
"70","Alayna Danner",NA,0
"71","Adam Rex",NA,0
"72","John Stanko",NA,0
"73","Yongjae Choi",NA,0
"74","Austin Hsu",NA,0
"75","Jim Nelson",NA,0
"76","Dan Scott",NA,0
