"","CardNames","DeckCount","WinrateAverage"
"1","Deafening Silence",1,85.7
"2","Ratchet Bomb",2,80
"3","Invoke the Divine",4,76.2
"4","Flaying Tendrils",3,73.7
"5","Young Pyromancer",4,73.3
"6","Aethersphere Harvester",17,72.2
"7","Heartless Act",16,72.1
"8","Self-Inflicted Wound",16,72.1
"9","Legion's End",17,71.8
"10","Assassin's Trophy",2,71.4
"11","Destructive Revelry",1,71.4
"12","Hornet Nest",1,71.4
"13","Questing Beast",1,71.4
"14","Leyline of Combustion",1,71.4
"15","Scrabbling Claws",11,71.2
"16","Skullcrack",3,70.6
"17","Heart of Kiran",7,70.5
"18","The Great Henge",7,70.5
"19","Declaration in Stone",4,70.4
"20","Pharika's Libation",4,70.4
"21","Collective Brutality",15,70
"22","Meteor Golem",6,70
"23","Shadowspear",6,70
"24","Go Blank",26,69.7
"25","Seeker of the Way",2,69.2
"26","Duress",34,68.9
"27","Soul-Guide Lantern",38,68.5
"28","Darksteel Citadel",8,68
"29","God-Pharaoh's Statue",8,68
"30","Pithing Needle",8,68
"31","Skysovereign, Consul Flagship",8,68
"32","Stonecoil Serpent",8,68
"33","Ulamog, the Ceaseless Hunger",8,68
"34","Verdurous Gearhulk",8,68
"35","Thing in the Ice",9,67.3
"36","Feed the Swarm",16,66.7
"37","Toski, Bearer of Secrets",8,66.7
"38","Enter the God-Eternals",6,66.7
"39","Baffling End",4,66.7
"40","Cerulean Drake",4,66.7
"41","Emergent Ultimatum",4,66.7
"42","Abrupt Decay",3,66.7
"43","Mystic Subdual",3,66.7
"44","Casualties of War",2,66.7
"45","Dispel",2,66.7
"46","Encase in Ice",2,66.7
"47","Entrancing Melody",2,66.7
"48","Wear // Tear",1,66.7
"49","Emrakul, the Promised End",1,66.7
"50","Storm's Wrath",1,66.7
