"","CardNames","DeckCount","WinrateAverage"
"1","Mountain",109,62.9
"2","Island",95,61.8
"3","Fabled Passage",84,63
"4","Fatal Push",59,65.3
"5","Swamp",54,62.1
"6","Plains",54,61.4
"7","Opt",52,62.4
"8","Steam Vents",49,61.7
"9","Mana Confluence",47,62.5
"10","Thoughtseize",45,67.6
"11","Wild Slash",45,62.8
"12","Botanical Sanctum",45,59.9
"13","Forest",44,62.5
"14","Dig Through Time",42,60
"15","Sulfur Falls",40,62.9
"16","Hallowed Fountain",39,60.6
"17","Barkchannel Pathway",35,60.6
"18","Breeding Pool",34,58.9
"19","Watery Grave",33,59.4
"20","Riverglide Pathway",32,63.3
"21","Spirebluff Canal",32,63.3
"22","Collected Company",31,62.4
"23","Heartless Act",31,65.3
"24","Blast Zone",31,57.8
"25","Elvish Mystic",30,63.7
"26","Llanowar Elves",30,63.7
"27","Strategic Planning",29,65.6
"28","Rootbound Crag",28,63.3
"29","Temple Garden",28,62.9
"30","Klothys, God of Destiny",28,62.9
"31","Kolaghan's Command",28,64.2
"32","Shark Typhoon",27,58.2
"33","Skyclave Apparition",27,62.1
"34","Stomping Ground",27,60
"35","Blood Crypt",27,64.3
"36","Sacred Foundry",26,63.3
"37","Dreadbore",26,65.3
"38","Drowned Catacomb",25,57.9
"39","Bonecrusher Giant",25,59.6
"40","Branchloft Pathway",25,62.4
"41","Mausoleum Wanderer",25,62.6
"42","Rattlechains",25,62.6
"43","Shacklegeist",25,62.6
"44","Spectral Sailor",25,62.6
"45","Supreme Phantom",25,62.6
"46","Hengegate Pathway",25,61.3
"47","Chart a Course",25,66.9
"48","Shivan Reef",25,61.6
"49","Overgrown Tomb",24,62.6
"50","Glacial Fortress",24,61.1
