"","CardNames","DeckCount","Winrate95Min"
"1","Aethersphere Harvester",17,63
"2","Heartless Act",16,62.8
"3","Self-Inflicted Wound",16,62.8
"4","Legion's End",17,62.7
"5","Duress",34,62.4
"6","Soul-Guide Lantern",38,62.4
"7","Go Blank",26,62.3
"8","Collective Brutality",15,60
"9","Negate",32,59.5
"10","Scrabbling Claws",11,59.4
"11","Aether Gust",76,58.5
"12","Lurrus of the Dream-Den",37,58.1
"13","Mystical Dispute",121,57.9
"14","Anger of the Gods",51,57.1
"15","Feed the Swarm",16,56.8
"16","Damping Sphere",26,56.7
"17","Narset, Parter of Veils",43,56.2
"18","Scavenging Ooze",19,56
"19","Magma Spray",41,55.9
"20","Rest in Peace",45,55.8
"21","Disdainful Stroke",33,54.9
"22","Heart of Kiran",7,54.8
"23","The Great Henge",7,54.8
"24","Abrade",24,54.5
"25","Sprite Dragon",15,54.3
"26","Ral, Izzet Viceroy",14,54.3
"27","Young Pyromancer",4,54.1
"28","Skyclave Apparition",20,53.8
"29","Archon of Emeria",23,53.8
"30","Settle the Wreckage",21,53.7
"31","Meteor Golem",6,53.5
"32","Shadowspear",6,53.5
"33","Grafdigger's Cage",25,53.4
"34","Darksteel Citadel",8,53.3
"35","God-Pharaoh's Statue",8,53.3
"36","Pithing Needle",8,53.3
"37","Skysovereign, Consul Flagship",8,53.3
"38","Stonecoil Serpent",8,53.3
"39","Ulamog, the Ceaseless Hunger",8,53.3
"40","Verdurous Gearhulk",8,53.3
"41","Scorching Dragonfire",15,53.3
"42","Alpine Moon",20,53.1
"43","Thing in the Ice",9,52.9
"44","Invoke the Divine",4,52.8
"45","Reidane, God of the Worthy",20,52.5
"46","Permeating Mass",18,52.1
"47","Roiling Vortex",21,51.9
"48","Brazen Borrower",12,51.7
"49","Yorion, Sky Nomad",18,51.1
"50","Toski, Bearer of Secrets",8,51
