"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",121,61.5
"2","Aether Gust",76,63.1
"3","Anger of the Gods",51,62.7
"4","Rest in Peace",45,61.8
"5","Narset, Parter of Veils",43,62.4
"6","Magma Spray",41,62.1
"7","Soul-Guide Lantern",38,68.5
"8","Lurrus of the Dream-Den",37,64.7
"9","Duress",34,68.9
"10","Disdainful Stroke",33,62
"11","Negate",32,66.5
"12","Thought Distortion",30,58.1
"13","Damping Sphere",26,64.6
"14","Go Blank",26,69.7
"15","Grafdigger's Cage",25,61.7
"16","Abrade",24,62.8
"17","Archon of Emeria",23,62.2
"18","Roiling Vortex",21,60.9
"19","Settle the Wreckage",21,62.6
"20","Shadows' Verdict",21,57.6
"21","Reidane, God of the Worthy",20,61.6
"22","Alpine Moon",20,62.3
"23","Skyclave Apparition",20,62.9
"24","Wilt",20,58.8
"25","Scavenging Ooze",19,65.5
"26","Yorion, Sky Nomad",18,60.9
"27","Permeating Mass",18,61.8
"28","Peer into the Abyss",18,59.8
"29","Thoughtseize",17,59
"30","Aethersphere Harvester",17,72.2
"31","Legion's End",17,71.8
"32","Heartless Act",16,72.1
"33","Self-Inflicted Wound",16,72.1
"34","Feed the Swarm",16,66.7
"35","Nine Lives",16,56.8
"36","Collective Brutality",15,70
"37","Rampaging Ferocidon",15,60.4
"38","Notion Thief",15,61.3
"39","Ugin, the Spirit Dragon",15,57.3
"40","Scorching Dragonfire",15,64.6
"41","Sprite Dragon",15,65.2
"42","Dovin's Veto",14,58.8
"43","Fatal Push",14,61.6
"44","Kalitas, Traitor of Ghet",14,58.8
"45","Ral, Izzet Viceroy",14,65.2
"46","Supreme Verdict",13,60
"47","Chained to the Rocks",13,61
"48","Searing Blood",13,61
"49","Approach of the Second Sun",13,59.7
"50","Brazen Borrower",12,63.9
