"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Phoenix - Bant Spirits,Mono Black Aggro - Pyromancer - Devotion Walkers,Mono Black Aggro - Pyromancer - Phoenix,Mono Black Aggro - Phoenix,Mono Black Aggro - Phoenix
"Tiers 1.5",Mono Black Aggro - Pyromancer - Dimir Control - Boros Burn - Simic Lotus Field - Gruul Stompy - Niv To Light,Phoenix - Jeskai Creativity,Bant Spirits - Devotion Walkers,Pyromancer - Bant Spirits - Devotion Walkers,Pyromancer - Bant Spirits - Devotion Walkers
"Tiers 2",Jeskai Creativity - Jund Sacrifice - Devotion Walkers,Bant Spirits - Gruul Stompy - Jund Sacrifice - Boros Burn - Niv To Light - Temur Lotus Field - Simic Lotus Field,Jeskai Creativity - Gruul Stompy - Boros Burn - Niv To Light - Simic Lotus Field - Jund Sacrifice - Dimir Control,Gruul Stompy - Boros Burn - Niv To Light - Simic Lotus Field - Jeskai Creativity - Dimir Control - Jund Sacrifice,Gruul Stompy - Boros Burn - Niv To Light - Simic Lotus Field - Jeskai Creativity - Dimir Control - Jund Sacrifice
"Tiers 2.5",Izzet Prowess - Temur Lotus Field,Izzet Prowess - Dimir Control,Temur Lotus Field - Izzet Prowess,Temur Lotus Field - Izzet Prowess,Temur Lotus Field - Izzet Prowess
