"","CardNames","DeckCount","WinrateAverage"
"1","Blitz of the Thunder-Raptor",2,76.9
"2","Anafenza, the Foremost",1,75
"3","Loxodon Smiter",1,75
"4","Necromentia",1,75
"5","Languish",3,73.7
"6","Assassin's Trophy",3,73.7
"7","Dead Weight",3,73.7
"8","Essence Extraction",2,73.3
"9","Bloodsoaked Champion",16,72.1
"10","Dread Wanderer",16,72.1
"11","Rankle, Master of Pranks",16,72.1
"12","Scrapheap Scrounger",16,72.1
"13","Spawn of Mayhem",16,72.1
"14","Snow-Covered Swamp",16,72.1
"15","Knight of the Ebon Legion",17,71.8
"16","Murderous Rider",17,71.8
"17","Ghor-Clan Rampager",1,71.4
"18","Wildborn Preserver",1,71.4
"19","Cinder Glade",1,71.4
"20","Game Trail",1,71.4
"21","Rampaging Ferocidon",1,71.4
"22","Faceless Haven",19,71.3
"23","Mutavault",18,70.7
"24","Stitcher's Supplier",12,70.4
"25","Village Rites",12,70.4
"26","Llanowar Visionary",6,70
"27","Agadeem's Awakening",5,69.7
"28","Tenth District Legionnaire",2,69.2
"29","Gird for Battle",2,69.2
"30","Thing in the Ice",11,69.1
"31","Mystical Dispute",8,69.1
"32","Clever Lumimancer",3,68.4
"33","Favored Hoplite",3,68.4
"34","Defiant Strike",3,68.4
"35","Fight as One",3,68.4
"36","Gods Willing",3,68.4
"37","Reckless Rage",3,68.4
"38","Titan's Strength",3,68.4
"39","Karn, the Great Creator",8,68
"40","Nissa, Who Shakes the World",8,68
"41","Vivien, Arkbow Ranger",8,68
"42","Voracious Hydra",8,68
"43","Oath of Nissa",8,68
"44","Castle Garenbrig",8,68
"45","Nykthos, Shrine to Nyx",9,67.9
"46","Dragonskull Summit",19,67.7
"47","Thoughtseize",45,67.6
"48","Young Pyromancer",17,67.6
"49","Chart a Course",25,66.9
"50","Arclight Phoenix",24,66.7
