"","CardNames","DeckCount","Winrate95Min"
"1","Unlicensed Hearse",186,70.5
"2","Rending Volley",102,70.3
"3","Containment Priest",12,69.9
"4","Duress",71,69.6
"5","Mystical Dispute",143,69.2
"6","Damping Sphere",83,69.1
"7","Go Blank",99,69
"8","Epic Downfall",52,68.4
"9","Disdainful Stroke",84,68.2
"10","Aether Gust",102,68.2
"11","Kari Zev's Expertise",2,68.1
"12","Pithing Needle",40,68
"13","Abrade",59,67.8
"14","Hullbreaker Horror",31,67.7
"15","Rest in Peace",61,67.7
"16","Jegantha, the Wellspring",65,67.6
"17","Lava Coil",99,67.6
"18","Skysovereign, Consul Flagship",44,67.2
"19","Spell Pierce",39,67.1
"20","Dovin's Veto",28,66.9
"21","Portable Hole",73,66.9
"22","Rampaging Ferocidon",16,66.6
"23","Hazoret the Fervent",23,66.5
"24","Narset's Reversal",24,66.5
"25","Farewell",18,66.4
"26","Jace, Wielder of Mysteries",38,66.4
"27","Hidetsugu Consumes All",20,66.2
"28","Thoughtseize",29,66.2
"29","Redcap Melee",18,66.1
"30","Mazemind Tome",11,66
"31","Tomik, Distinguished Advokist",8,65.9
"32","Goblin Chainwhirler",15,65.9
"33","Abrupt Decay",13,65.8
"34","Natural State",13,65.8
"35","Lifebane Zombie",25,65.8
"36","Extinction Event",28,65.8
"37","Invoke Despair",50,65.8
"38","Anger of the Gods",21,65.6
"39","The Chain Veil",26,65.6
"40","Young Pyromancer",46,65.6
"41","Yorion, Sky Nomad",21,65.5
"42","Fatal Push",28,65.4
"43","Leyline of Sanctity",10,65.3
"44","Dream Trawler",17,65.3
"45","Supreme Verdict",21,65.2
"46","Tormod's Crypt",32,65.2
"47","Selfless Spirit",19,65.1
"48","Approach of the Second Sun",15,64.9
"49","Crackling Drake",18,64.9
"50","Baneslayer Angel",14,64.9
