"","CardNames","DeckCount","WinrateAverage"
"1","Unlicensed Hearse",186,73.1
"2","Mystical Dispute",143,72.2
"3","Aether Gust",102,71.8
"4","Rending Volley",102,73.8
"5","Lava Coil",99,71.5
"6","Go Blank",99,72.5
"7","Disdainful Stroke",84,72.3
"8","Damping Sphere",83,73.2
"9","Portable Hole",73,71.2
"10","Duress",71,73.8
"11","Jegantha, the Wellspring",65,72.1
"12","Rest in Peace",61,72.1
"13","Abrade",59,72.8
"14","Epic Downfall",52,73.4
"15","Invoke Despair",50,70.9
"16","Young Pyromancer",46,71.4
"17","Skysovereign, Consul Flagship",44,73
"18","Pithing Needle",40,73.9
"19","Spell Pierce",39,73.2
"20","Jace, Wielder of Mysteries",38,72.8
"21","Fry",35,70.5
"22","Alpine Moon",34,69.2
"23","Thing in the Ice",32,71.8
"24","Tormod's Crypt",32,72.1
"25","Hullbreaker Horror",31,73.7
"26","God-Pharaoh's Statue",30,71.4
"27","Meteor Golem",30,71.4
"28","Pestilent Cauldron",30,71.4
"29","Thoughtseize",29,72.7
"30","Dovin's Veto",28,73.4
"31","Fatal Push",28,72.3
"32","Extinction Event",28,72.5
"33","Reidane, God of the Worthy",28,70.7
"34","Adanto Vanguard",26,72.8
"35","The Chain Veil",26,73.2
"36","Deafening Silence",25,68.8
"37","Lifebane Zombie",25,73.1
"38","Kalitas, Traitor of Ghet",25,68.5
"39","Showdown of the Skalds",25,72.5
"40","Narset's Reversal",24,73.6
"41","Hazoret the Fervent",23,74.3
"42","Voracious Hydra",22,72
"43","Path of Peril",21,72.9
"44","Supreme Verdict",21,73
"45","Yorion, Sky Nomad",21,73
"46","Anger of the Gods",21,73.9
"47","Hidetsugu Consumes All",20,74.8
"48","Selfless Spirit",19,73.9
"49","Chandra, Torch of Defiance",19,70.7
"50","Noxious Grasp",19,70.5
