"","Artist","NoCopies","Winrate"
"63","Noah Bradley",137,0.74
"64","Winona Nelson",134,0.714
"65","Sarah Finnigan",131,0.726
"66","Chris Rahn",131,0.719
"67","Jason Rainville",129,0.72
"68","Steven Belledin",126,0.741
"69","Bryan Sola",125,0.72
"70","Jakub Kasper",123,0.715
"71","Yigit Koroglu",123,0.709
"72","Tommy Arnold",122,0.742
"73","Caio Monteiro",121,0.72
"74","Jehan Choo",120,0.714
"75","Lius Lasahido",120,0.671
"76","Christine Choi",119,0.715
"77","Dimitar Marinski",118,0.728
"78","Anastasia Ovchinnikova",116,0.719
"79","Mark Winters",115,0.725
"80","Andrew Goldhawk",114,0.739
"81","Lake Hurwitz",112,0.725
"82","James Ryman",111,0.724
"83","Darrell Riche",110,0.725
"84","Jana Schirmer & Johannes Voss",110,0.725
"85","Daniel Ljunggren",110,0.707
"86","Alexander Forssberg",108,0.744
"87","Ryan Pancoast",108,0.739
"88","Zara Alfonso",108,0.719
"89","Colin Boyer",108,0.725
"90","Mike Bierek",107,0.746
"91","Julian Kok Joon Wen",106,0.726
"92","Nils Hamm",105,0.734
"93","Cliff Childs",105,0.71
"94","Olivier Bernard",105,0.713
"95","Clint Cearley",103,0.724
"96","Mads Ahm",102,0.736
"97","Iain McCaig",101,0.743
"98","Vance Kovacs",100,0.72
"99","Robbie Trevino",100,0.69
"100","Chris Ostrowski",96,0.736
"101","Karl Kopinski",95,0.736
"102","Cristi Balanescu",93,0.7
"103","Raymond Swanland",90,0.729
"104","Fred Fields",90,0.722
"105","Cyril Van Der Haegen",87,0.727
"106","Dave Kendall",84,0.724
"107","Goran Josic",80,0.735
"108","Willian Murai",79,0.732
"109","Matt Stewart",78,0.719
"110","Florian de Gesincourt",77,0.74
"111","Tyler Walpole",76,0.73
"112","Martina Fackova",73,0.719
"113","Raoul Vitale",71,0.741
"114","Richard Wright",70,0.719
"115","Josu Hernaiz",69,0.761
"116","Andreas Rocha",68,0.739
"117","Craig J Spearing",67,0.734
"118","Yongjae Choi",64,0.703
"119","Viktor Titov",62,0.738
"120","Lie Setiawan",62,0.697
"121","Scott M. Fischer",61,0.752
"122","G-host Lee",59,0.717
"123","Anato Finnstark",56,0.702
"124","Donato Giancola",55,0.701
"125","Zack Stella",52,0.754
"126","Jonathan Kuo",52,0.75
"127","Steve Prescott",51,0.765
"128","Min Yum",51,0.731
"129","Chris Cold",50,0.732
"130","Kasia 'Kafis' Zielińska",49,0.705
"131","Filip Burburan",47,0.701
"132","Joe Slucher",45,0.736
"133","Zoltan Boros",43,0.706
"134","Bud Cook",42,0.731
"135","Zhang Jiazhen",41,0.736
"136","Jason Chan",41,0.723
"137","Jason A. Engle",40,0.69
"138","Darek Zabrocki",38,0.725
"139","Miranda Meeks",37,0.738
"140","Aaron Miller",37,0.7
"141","Brad Rigney",36,0.753
"142","Heonhwa Choe",35,0.72
"143","Grzegorz Rutkowski",34,0.764
"144","Lindsey Look",32,0.724
"145","Howard Lyon",31,0.708
"146","Dominik Mayer",31,0.722
"147","Tyler Jacobson",31,0.726
"148","Muhammad Firdaus",25,0.744
"149","Nicholas Gregory",24,0.727
"150","Ryan Yee",23,0.727
"151","Caroline Gariba",23,0.694
"152","Campbell White",23,0.73
"153","Kev Walker",22,0.75
"154","Uriah Voth",21,0.667
"155","Sam White",19,0.714
"156","Johan Grenier",19,0.714
"157","Inka Schulz",18,0.673
"158","Tom Wänerstrand",17,0.727
"159","Stanton Feng",16,0.692
"160","Andreas Zafiratos",15,0.704
"161","Jeremy Jarvis",15,0.721
"162","Pat Morrissey",14,0.733
"163","Anthony S. Waters",13,0.726
"164","Mathias Kollros",13,0.689
"165","Andrey Kuzinskiy",13,0.719
"166","Eytan Zana",12,0.705
"167","James Paick",12,0.692
"168","Allen Williams",12,0.778
"169","James Kei",12,0.739
"170","PINDURSKI",12,0.737
"171","Deruchenko Alexander",12,0.667
"172","Rovina Cai",11,0.691
"173","Ralph Horsley",11,0.773
"174","Iris Compiet",10,0.771
"175","Jason Felix",10,0.739
"176","Marta Nael",10,0.727
"177","Denis Nigmatullin",10,0.737
"178","Viko Menezes",9,0.66
"179","James Zapata",8,0.806
"180","A. M. Sartor",8,0.846
"181","Lars Grant-West",8,0.682
"182","Jon Foster",8,0.659
"183","Ilse Gort",8,0.692
"184","Austin Hsu",8,0.722
"185","Paul Scott Canavan",8,0.727
"186","Ryan Barger",8,0.688
"187","Gaboleps",8,0.727
"188","Liiga Smilshkalne",8,0.727
"189","Aurore Folny",8,0.696
"190","Jim Nelson",6,0.643
"191","Christopher Moeller",6,0.636
"192","Simon Dominic",6,0.571
"193","Mark Zug",5,0.707
"194","Robin Olausson",5,0.643
"195","Sung Choi",4,0.846
"196","Sidharth Chaturvedi",4,0.714
"197","Efflam Mercier",4,1
"198","Kim Sokol",4,0.773
"199","Josh Hass",4,0.75
"200","Chippy",4,0.571
"201","Nicholas Elias",4,0.571
"202","Fariba Khamseh",4,0.571
"203","Dave Dorman",3,0.909
"204","Wei Wei",3,0.739
"205","Fiona Hsieh",3,0.737
"206","Anthony Palumbo",3,0.762
"207","Joshua Raphael",3,0.75
"208","Justine Cruz",2,0.733
"209","Pauline Voss",2,0.75
"210","Justyna Gil",2,0.571
"211","Michele Parisi",1,0.8
"212","Karla Ortiz",1,0.778
"213","John Silva",1,0.75
"214","Evyn Fong",1,0.714
"215","Jokubas Uogintas",1,0.714
"216","Brent Hollowell",1,0.714
