"","CardNames","DeckCount","WinrateAverage"
"1","Sokenzan Smelter",1,100
"2","Implement of Combustion",1,100
"3","Shrapnel Blast",1,90.9
"4","Of One Mind",2,87.5
"5","Shivan Reef",2,87.5
"6","Ghitu Lavarunner",2,87.5
"7","Viashino Pyromancer",2,87.5
"8","Wizard's Lightning",2,87.5
"9","Lukka, Coppercoat Outcast",2,84.6
"10","Titan of Industry",2,84.6
"11","Transmogrify",2,84.6
"12","Voltage Surge",2,84.6
"13","Courier's Briefcase",2,84.6
"14","Careful Cultivation",2,84.6
"15","Castle Garenbrig",2,84.6
"16","Sheltered Thicket",2,84.6
"17","Tomik, Distinguished Advokist",4,84
"18","Oni-Cult Anvil",3,84
"19","Voice of Resurgence",3,83.3
"20","Call of the Death-Dweller",2,81.8
"21","Zurgo Bellstriker",2,81.8
"22","Elite Spellbinder",7,81.4
"23","Archon of Emeria",4,81.2
"24","Experimental Synthesizer",2,81
"25","Lagonna-Band Trailblazer",6,80.6
"26","Young Pyromancer",3,80
"27","Thalia, Heretic Cathar",3,80
"28","Blitz of the Thunder-Raptor",1,80
"29","Selfless Savior",1,80
"30","Glaring Aegis",1,80
"31","Rune of Might",1,80
"32","Rune of Sustenance",1,80
"33","Warbriar Blessing",1,80
"34","Robber of the Rich",1,80
"35","Maximize Velocity",5,78.3
"36","Chandra, Dressed to Kill",6,78.1
"37","Esika's Chariot",15,77.8
"38","Raffine's Informant",11,77.8
"39","Generous Visitor",3,77.8
"40","Gladecover Scout",3,77.8
"41","Light-Paws, Emperor's Voice",3,77.8
"42","All That Glitters",3,77.8
"43","Alpha Authority",3,77.8
"44","Ethereal Armor",3,77.8
"45","Gryff's Boon",3,77.8
"46","Sentinel's Eyes",3,77.8
"47","Unflinching Courage",3,77.8
"48","Blade Historian",1,77.8
"49","Liliana, Heretical Healer",1,77.8
"50","Sin Collector",1,77.8
