"","CardNames","DeckCount","WinrateAverage"
"1","Sokenzan, Crucible of Defiance",142,73.4
"2","Otawara, Soaring City",136,72.3
"3","Island",132,71.7
"4","Mountain",132,72.8
"5","Den of the Bugbear",124,73
"6","Swamp",115,72.7
"7","Blood Crypt",107,72.4
"8","Fatal Push",104,72.3
"9","Takenuma, Abandoned Mire",104,72.8
"10","Fable of the Mirror-Breaker",103,72.9
"11","Blightstep Pathway",98,72.8
"12","Hive of the Eye Tyrant",98,72.6
"13","Bonecrusher Giant",96,72.6
"14","Hall of Storm Giants",93,72.7
"15","Plains",92,72.9
"16","Eiganjo, Seat of the Empire",91,72.6
"17","Strangle",91,71.5
"18","Thoughtseize",90,72.5
"19","Haunted Ridge",90,72.6
"20","Urborg, Tomb of Yawgmoth",89,72.2
"21","Bloodtithe Harvester",86,72.5
"22","Dreadbore",75,71.3
"23","Kroxa, Titan of Death's Hunger",74,72.1
"24","Steam Vents",73,72.2
"25","Chandra, Torch of Defiance",71,72.5
"26","Graveyard Trespasser",70,71.9
"27","Consider",69,71.9
"28","Castle Locthwain",66,71.8
"29","Treasure Cruise",65,72.2
"30","Spirebluff Canal",64,72.9
"31","Opt",62,72.6
"32","Spikefield Hazard",61,73.4
"33","Riverglide Pathway",61,72.9
"34","Boseiju, Who Endures",60,73.8
"35","Fiery Impulse",59,72.5
"36","Stormcarved Coast",59,72.6
"37","Galvanic Iteration",58,73
"38","Ledger Shredder",58,72.9
"39","Kalitas, Traitor of Ghet",58,72.7
"40","Hallowed Fountain",56,71.7
"41","Forest",56,71.4
"42","Arclight Phoenix",55,72.3
"43","Lightning Axe",55,72.3
"44","Castle Ardenvale",54,73.5
"45","Monastery Swiftspear",54,73.3
"46","Pieces of the Puzzle",53,72.6
"47","Temporal Trespass",53,72.3
"48","Chart a Course",52,72.3
"49","Thing in the Ice",48,72.3
"50","Hengegate Pathway",44,71.8
