"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Hammer Time - Izzet Murktide - Blue Living End - Temur Footfalls - Elementals - Grixis Monkey,Yawgmoth - Reanimator - Temur Footfalls - Creativity Combo - Asmo Food - Mardu Midrange,Temur Footfalls - Hammer Time - Elementals - Izzet Murktide - BTL Scapeshift,Hammer Time - Izzet Murktide - Temur Footfalls - Elementals - Blue Living End,Hammer Time - Izzet Murktide - Temur Footfalls - Elementals - Blue Living End
"Tiers 1.5",BTL Scapeshift - Jund Midrange - Taking Turns - Green Tron - Rakdos Midrange - Heliod Combo - Burn - Asmo Urza - Creativity Combo - Eldrazi Tron - Grixis Shadow - Amulet Titan,Glimpse Combo - BTL Scapeshift - Elementals - Eldrazi Tron - Hammer Time - Bant Control - Grixis Monkey - Amulet Titan - Jeskai Control - Stoneblade - Izzet Murktide - UBRG Shadow,Grixis Monkey - Creativity Combo - Mardu Midrange - Blue Living End - Eldrazi Tron - Yawgmoth - Jund Midrange - Amulet Titan - Green Tron - Reanimator - Jeskai Control - Taking Turns - Rakdos Midrange - Heliod Combo - Glimpse Combo,Grixis Monkey - BTL Scapeshift - Creativity Combo - Jund Midrange - Mardu Midrange - Green Tron - Eldrazi Tron - Taking Turns - Rakdos Midrange - Amulet Titan - Jeskai Control - Heliod Combo,Grixis Monkey - BTL Scapeshift - Creativity Combo - Jund Midrange - Mardu Midrange - Green Tron - Eldrazi Tron - Taking Turns - Rakdos Midrange - Amulet Titan - Jeskai Control - Heliod Combo
"Tiers 2",Mardu Midrange - Jeskai Control - Izzet Prowess - Mill - Glimpse Combo - Reanimator - UBRG Shadow - Jund Shadow - Izzet Control - Humans - Esper Control - WURG Control - Bant Control,Green Tron - Mill - WURG Footfalls - Heliod Combo - Jund Midrange - Blue Living End - Rakdos Midrange - Asmo Urza - Taking Turns - Izzet Prowess - Grixis Shadow - WURG Control - Burn,Mill - Asmo Urza - Asmo Food - Izzet Prowess - Grixis Shadow - Burn - Bant Control - UBRG Shadow - Stoneblade,Asmo Urza - Yawgmoth - Mill - Reanimator - Grixis Shadow - Burn - Izzet Prowess - Glimpse Combo - Asmo Food - UBRG Shadow - Bant Control - Stoneblade,Asmo Urza - Yawgmoth - Mill - Reanimator - Grixis Shadow - Burn - Izzet Prowess - Glimpse Combo - Asmo Food - UBRG Shadow - Bant Control - Stoneblade
"Tiers 2.5",Asmo Food - Stoneblade - WURG Footfalls - Yawgmoth - Goblins,Jund Shadow - Humans - Esper Control - Izzet Control - Goblins,WURG Footfalls - WURG Control - Jund Shadow - Humans - Esper Control - Izzet Control - Goblins,WURG Footfalls - WURG Control - Jund Shadow - Humans - Esper Control - Izzet Control - Goblins,WURG Footfalls - WURG Control - Jund Shadow - Humans - Esper Control - Izzet Control - Goblins
