"","CardNames","DeckCount","WinrateAverage"
"1","Dead // Gone",1,81.8
"2","Boil",1,80
"3","Warping Wail",1,80
"4","Kozilek, Butcher of Truth",1,80
"5","Abrupt Decay",2,78.9
"6","Thragtusk",1,77.8
"7","Ulamog, the Infinite Gyre",1,77.8
"8","Weather the Storm",1,77.8
"9","Wilt",1,77.8
"10","Gaea's Blessing",1,77.8
"11","Kolaghan's Command",1,77.8
"12","Angrath's Rampage",1,77.8
"13","Sphinx of the Final Word",1,77.8
"14","Cleansing Wildfire",1,77.8
"15","Grist, the Hunger Tide",1,77.8
"16","Crime // Punishment",1,77.8
"17","Doom Blade",1,77.8
"18","Golgari Charm",1,77.8
"19","Terminate",5,77.3
"20","Fatal Push",3,76.9
"21","Thoughtseize",11,76.2
"22","Dress Down",5,76.2
"23","Nihil Spellbomb",6,75.5
"24","Foundation Breaker",10,75
"25","Hushbringer",3,75
"26","Gut Shot",2,75
"27","Shark Typhoon",2,75
"28","Terastodon",1,75
"29","Void Winnower",1,75
"30","Surgical Extraction",1,75
"31","Swan Song",1,75
"32","Torpor Orb",13,74.8
"33","Alpine Moon",22,74.6
"34","Faerie Macabre",5,74.4
"35","Engineered Explosives",32,74.3
"36","Spreading Seas",8,73.8
"37","Threads of Disloyalty",2,73.7
"38","Chalice of the Void",19,73.6
"39","Void Mirror",15,73.6
"40","Kaheera, the Orphanguard",19,73.5
"41","Obsidian Charmaw",4,73.5
"42","Spell Pierce",3,73.1
"43","Ghost Quarter",3,73.1
"44","Teferi, Time Raveler",7,72.9
"45","Leyline of the Void",6,72.9
"46","Endurance",26,72.8
"47","Jace, the Mind Sculptor",5,72.7
"48","Klothys, God of Destiny",4,72.7
"49","Subtlety",7,72.4
"50","Kaya's Guile",2,72.2
