"","CardNames","DeckCount","WinrateAverage"
"1","Ramosian Rally",1,85.7
"2","Remember the Fallen",1,75
"3","Benevolent Blessing",1,71.4
"4","Emerge Unscathed",1,71.4
"5","Karametra's Blessing",1,71.4
"6","Apostle's Blessing",1,71.4
"7","Beckon Apparition",1,71.4
"8","Double Cleave",1,71.4
"9","Fragmentize",1,71.4
"10","Oblivion Ring",1,71.4
"11","Season of Renewal",1,71.4
"12","Turn Aside",1,71.4
"13","Cartouche of Strength",1,71.4
"14","Ray of Revelation",1,71.4
"15","Lone Missionary",7,70.8
"16","Circle of Protection: Green",6,70.7
"17","Feldon's Cane",14,70.4
"18","Revoke Existence",17,69.8
"19","Disfigure",2,69.2
"20","Geth's Verdict",2,69.2
"21","Unearth",2,69.2
"22","Spell Pierce",8,69.1
"23","Parapet",6,69
"24","Epic Confrontation",4,69
"25","Light of Hope",2,68.8
"26","Mountain",2,68.8
"27","Viridian Longbow",5,68.6
"28","Ghitu Lavarunner",8,68.4
"29","Firebrand Archer",7,68
"30","Pestilence",5,67.6
"31","Flaring Pain",45,67.2
"32","Lifelink",10,67.1
"33","Crimson Acolyte",10,67.1
"34","Dust to Dust",31,67
"35","Weather the Storm",35,66.8
"36","Martyr of Ashes",9,66.7
"37","Distress",4,66.7
"38","Kessig Flamebreather",2,66.7
"39","Journey to Nowhere",2,66.7
"40","Sage's Row Denizen",1,66.7
"41","Exhume",1,66.7
"42","Darkness",1,66.7
"43","Mirrorshell Crab",1,66.7
"44","Repeal",1,66.7
"45","Snow-Covered Mountain",1,66.7
"46","Drossforge Bridge",1,66.7
"47","Serene Heart",1,66.7
"48","Darksteel Axe",1,66.7
"49","Network Terminal",1,66.7
"50","Golem Foundry",1,66.7
