"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",85,64.1
"2","Relic of Progenitus",84,64
"3","Duress",75,65
"4","Gorilla Shaman",73,63.2
"5","Fiery Cannonade",69,63.5
"6","Electrickery",56,64.3
"7","Red Elemental Blast",54,65.2
"8","Krark-Clan Shaman",47,63.7
"9","Flaring Pain",45,67.2
"10","Blue Elemental Blast",43,62.8
"11","Dispel",41,62.8
"12","Chainer's Edict",37,63.7
"13","Weather the Storm",35,66.8
"14","Gut Shot",33,66.5
"15","Dust to Dust",31,67
"16","Shenanigans",30,60
"17","Hydroblast",25,59.8
"18","Unexpected Fangs",23,63.2
"19","Suffocating Fumes",23,61.5
"20","Cast Down",22,62
"21","Nihil Spellbomb",20,64
"22","Curfew",19,58.7
"23","Annul",18,63.6
"24","Revoke Existence",17,69.8
"25","Echoing Truth",16,62.1
"26","Stormbound Geist",15,58
"27","Feldon's Cane",14,70.4
"28","Smash to Smithereens",12,63.4
"29","Reaping the Graves",10,66.2
"30","Lifelink",10,67.1
"31","Crimson Acolyte",10,67.1
"32","Dawnbringer Cleric",9,60.7
"33","Negate",9,62.1
"34","Scattershot Archer",9,61.3
"35","Martyr of Ashes",9,66.7
"36","Reckoner's Bargain",9,64.5
"37","Spell Pierce",8,69.1
"38","Prismatic Strands",8,63.5
"39","Standard Bearer",8,65.5
"40","Ghitu Lavarunner",8,68.4
"41","Ancient Grudge",7,63
"42","Lone Missionary",7,70.8
"43","Firebrand Archer",7,68
"44","Gleeful Sabotage",7,65.3
"45","Tormod's Crypt",6,63.4
"46","Circle of Protection: Green",6,70.7
"47","Parapet",6,69
"48","Leave No Trace",5,65.7
"49","Pestilence",5,67.6
"50","Steel Sabotage",5,60.6
