"","Artist","NoCopies","Winrate"
"1","Rob Alexander",617,0.648
"2","Christopher Rush",589,0.628
"3","Greg Staples",494,0.642
"4","Mark Poole",400,0.633
"5","Anson Maddocks",383,0.601
"6","Kaja Foglio",370,0.633
"7","Douglas Shuler",343,0.653
"8","Steven Belledin",334,0.634
"9","Richard Thomas",307,0.641
"10","Marc Simonetti",300,0.641
"11","John Avon",290,0.649
"12","Alex Horley-Orlandelli",277,0.645
"13","Dan Scott",273,0.614
"14","Irina Nordsol",268,0.648
"15","Yeong-Hao Han",256,0.647
"16","Raoul Vitale",224,0.634
"17","Dan Frazier",218,0.637
"18","Terese Nielsen",195,0.639
"19","Lawrence Snelly",194,0.646
"20","Matt Thompson",184,0.636
"21","Rebecca Guay",180,0.608
"22","Jesper Myrfors",175,0.66
"23","Matt Stewart",171,0.651
"24","Craig J Spearing",171,0.65
"25","Evyn Fong",158,0.632
"26","Filip Burburan",151,0.639
"27","Thomas M. Baxa",150,0.641
"28","Colin Boyer",146,0.611
"29","Vance Kovacs",146,0.624
"30","Greg Hildebrandt",145,0.657
"31","Svetlin Velinov",141,0.627
"32","Mark Tedin",138,0.66
"33","Ben Wootten",132,0.634
"34","Sandra Everingham",131,0.667
"35","Dave Allsop",129,0.639
"36","Kev Walker",118,0.645
"37","Bastien L. Deharme",113,0.628
"38","Ben Thompson",111,0.637
"39","Dany Orizio",110,0.664
"40","Mathias Kollros",110,0.644
"41","Magali Villeneuve",107,0.661
"42","Justine Cruz",103,0.642
"43","Jonas De Ro",103,0.634
"44","David Martin",96,0.65
"45","Tia Masic",94,0.603
"46","David Gaillet",91,0.622
"47","Gabor Szikszai",85,0.655
"48","Slawomir Maniak",85,0.589
"49","Lindsey Look",84,0.629
"50","Glen Angus",84,0.663
"51","Randy Gallegos",80,0.624
"52","Eytan Zana",77,0.644
"53","Lucas Staniec",76,0.677
"54","Allen Williams",75,0.684
"55","Jeff Miracola",72,0.677
"56","YW Tang",72,0.618
"57","Anastasia Ovchinnikova",72,0.619
"58","April Lee",71,0.677
"59","Lius Lasahido",69,0.676
"60","Daarken",69,0.635
"61","Tom Wänerstrand",68,0.642
"62","Joseph Meehan",67,0.646
"63","Mike Ploog",66,0.624
"64","Daren Bader",64,0.644
"65","Christopher Moeller",64,0.593
"66","Pete Venters",64,0.607
"67","Martina Fackova",61,0.633
"68","Jesper Ejsing",61,0.64
"69","Ilse Gort",60,0.653
"70","Mike Raabe",60,0.62
"71","Eric Peterson",58,0.661
"72","Greg Simanson",56,0.64
"73","Val Mayerik",55,0.677
"74","Warren Mahy",54,0.667
"75","Michael Sutfin",52,0.651
"76","Johannes Voss",52,0.61
"77","James Paick",51,0.63
"78","Ron Spears",50,0.656
"79","Vincent Proce",48,0.663
"80","Raymond Swanland",47,0.649
"81","Alan Rabinowitz",45,0.677
"82","Massimilano Frezzato",44,0.662
"83","Paolo Parente",44,0.662
"84","Michael Danza",44,0.634
"85","Franz Vohwinkel",43,0.634
"86","Ron Spencer",42,0.655
"87","Howard Lyon",40,0.647
"88","Nils Hamm",38,0.612
"89","Jason Felix",37,0.65
"90","Pat Morrissey",36,0.55
"91","Zoltan Boros",35,0.652
"92","Heonhwa Choe",34,0.667
"93","Sidharth Chaturvedi",34,0.612
"94","Bryon Wackwitz",33,0.611
"95","Tom Kyffin",33,0.623
"96","Steve Argyle",33,0.622
"97","Aaron Miller",32,0.684
"98","Aurore Folny",32,0.678
"99","E. M. Gist",31,0.652
"100","Lucas Graciano",30,0.633
"101","Jim Nelson",29,0.64
"102","Jaime Jones",28,0.71
"103","Robbie Trevino",28,0.66
"104","Joe Slucher",28,0.66
"105","Izzy",28,0.641
"106","Lie Setiawan",28,0.622
"107","Jeremy Jarvis",28,0.627
"108","Luca Zontini",27,0.682
"109","Dave Kendall",27,0.645
"110","James Wong",26,0.641
"111","Goran Josic",25,0.694
"112","Randy Vargas",25,0.549
"113","Trevor Claxton",24,0.651
"114","Tony Szczudlo",23,0.667
"115","Fred Hooper",22,0.679
"116","Winona Nelson",22,0.64
"117","Eric Fortune",20,0.657
"118","Mike Bierek",19,0.548
"119","Liam Sharp",18,0.651
"120","Brad Rigney",17,0.643
"121","Titus Lunter",16,0.679
"122","Kieran Yanner",16,0.676
"123","Steve White",16,0.651
"124","Tran Nguyen",16,0.686
"125","Omar Rayyan",16,0.577
"126","Efrem Palacios",16,0.577
"127","Daniel Ljunggren",15,0.659
"128","Cristi Balanescu",15,0.656
"129","Ryan Pancoast",15,0.614
"130","Dave Dorman",15,0.577
"131","Heather Hudson",14,0.709
"132","Zack Stella",14,0.649
"133","DiTerlizzi",14,0.641
"134","Joshua Hagler",14,0.6
"135","Lars Grant-West",13,0.625
"136","Adam Paquette",12,0.686
"137","rk post",10,0.576
"138","Igor Kieryluk",10,0.542
"139","James Ryman",10,0.613
"140","Volkan Baǵa",10,0.571
"141","Tsutomu Kawade",9,0.667
"142","Justin Sweet",9,0.667
"143","Scott Hampton",9,0.55
"144","Bradley Williams",9,0.553
"145","Darrell Riche",9,0.615
"146","Jodie Muir",9,0.594
"147","Wisnu Tan",8,0.686
"148","Wesley Burt",8,0.577
"149","Justin Hampton",8,0.577
"150","Bryan Talbot",8,0.615
"151","Greg Hildebrandt & Tim Hildebrandt",8,0.538
"152","Kimonas Theodossiou",7,0.696
"153","Wayne England",6,0.683
"154","Jeff Easley",6,0.654
"155","Zezhou Chen",6,0.579
"156","Scott Murphy",6,0.667
"157","Martina Pilcerova",5,0.731
"158","Justyna Gil",5,0.75
"159","Alayna Danner",5,0.619
"160","Jason A. Engle",5,0.667
"161","Eric Deschamps",5,0.643
"162","Miguel Mercado",4,0.655
"163","Adam Rex",4,0.632
"164","Alan Pollack",4,0.615
"165","Mark Winters",4,0.714
"166","Milivoj Ćeran",4,0.714
"167","James Zapata",4,0.714
"168","Brian Despain",4,0.667
"169","Denman Rooke",4,0.667
"170","Jonathan Kuo",4,0.667
"171","Cyril Van Der Haegen",4,0.667
"172","Carl Critchlow",4,0.667
"173","Mike Dringenberg",4,0.571
"174","Melissa A. Benson",4,0.571
"175","Drew Baker",4,0.5
"176","Leanna Crossan",3,0.615
"177","Ekaterina Burmak",3,0.714
"178","Iris Compiet",3,0.583
"179","Bram Sels",3,0.55
"180","Johann Bodin",2,0.615
"181","David Rapoza",2,0.615
"182","Mark A. Nelson",2,0.583
"183","Olivier Bernard",2,0.667
"184","Andreas Zafiratos",2,0.667
"185","Matt Cavotta",2,0.571
"186","Tomasz Jedruszek",2,0.571
"187","Viko Menezes",2,0.5
"188","Ryan Barger",2,0.5
"189","Micah Epstein",1,0.714
"190","Brian Snõddy",1,0.667
"191","David Palumbo",1,0.667
"192","A. M. Sartor",1,0.571
