"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity,Boros Bully / Flashback,Pinger   Storm - Affinity,Affinity - Pinger   Storm,Affinity - Pinger   Storm
"Tiers 1.5",Pinger   Storm - Mono   Blue - Dimir Faeries - Boros Monarch - Bogles - Boros Bully / Flashback,Pinger   Storm - Boros Monarch - Bogles - Jund Ramp - Burn - Mono   Green   Aggro - Mono   Black   Control,Boros Bully / Flashback - Boros Monarch - Bogles - Mono   Blue - Burn,Boros Monarch - Boros Bully / Flashback - Mono   Blue - Bogles,Boros Monarch - Boros Bully / Flashback - Mono   Blue - Bogles
"Tiers 2",Burn - Izzet Faeries - Mono   Green   Aggro - Mono   Black   Control,Mono   Blue - Affinity - Dimir Faeries,Dimir Faeries - Mono   Green   Aggro - Mono   Black   Control,Dimir Faeries - Burn - Mono   Green   Aggro - Mono   Black   Control,Dimir Faeries - Burn - Mono   Green   Aggro - Mono   Black   Control
"Tiers 2.5",Jund Ramp,Izzet Faeries,Jund Ramp - Izzet Faeries,Jund Ramp - Izzet Faeries,Jund Ramp - Izzet Faeries
