"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity Control - Terror - Kuldotha Prowess,Moggwart - Walls Combo - Flicker Tron,Terror - Flicker Tron,Terror - Flicker Tron,Terror - Flicker Tron
"Tiers 1.5",Orzhov Ephemerate - Flicker Tron - Mono Blue Faeries - Gates,Terror - Familiars - Caw Gate - Kuldotha Prowess,Affinity Control - Kuldotha Prowess - Moggwart - Orzhov Ephemerate - Walls Combo,Affinity Control - Kuldotha Prowess - Moggwart - Orzhov Ephemerate - Walls Combo,Affinity Control - Kuldotha Prowess - Moggwart - Orzhov Ephemerate - Walls Combo
"Tiers 2",Caw Gate - Cascade - Familiars,Affinity Control - Orzhov Ephemerate - Mono Blue Faeries - Gates,Caw Gate - Mono Blue Faeries - Familiars - Gates,Caw Gate - Mono Blue Faeries - Familiars - Gates,Caw Gate - Mono Blue Faeries - Familiars - Gates
"Tiers 2.5",Moggwart - Walls Combo - Bogles,Bogles - Cascade,Cascade - Bogles,Cascade - Bogles,Cascade - Bogles
