"","Artist","NoCopies","Winrate"
"1","Mark Poole",1101,0.655
"2","Christopher Rush",680,0.645
"3","Kaja Foglio",538,0.648
"4","Douglas Shuler",502,0.644
"5","Rob Alexander",493,0.642
"6","Richard Thomas",455,0.653
"7","Irina Nordsol",409,0.628
"8","Bastien L. Deharme",384,0.642
"9","Marc Simonetti",379,0.632
"10","Steven Belledin",366,0.634
"11","Jesper Myrfors",363,0.623
"12","Anthony S. Waters",321,0.648
"13","Matt Stewart",305,0.642
"14","John Avon",300,0.633
"15","Vance Kovacs",290,0.659
"16","Mathias Kollros",286,0.631
"17","Anson Maddocks",284,0.681
"18","Svetlin Velinov",275,0.65
"19","Jean-Sébastien Rossbach",255,0.611
"20","Franz Vohwinkel",233,0.673
"21","Ben Thompson",232,0.639
"22","Lie Setiawan",215,0.61
"23","Greg Staples",208,0.617
"24","Andreas Rocha",204,0.628
"25","Dan Scott",201,0.621
"26","Alex Horley-Orlandelli",192,0.645
"27","Raoul Vitale",189,0.643
"28","Anastasia Ovchinnikova",187,0.643
"29","YW Tang",171,0.642
"30","Rebecca Guay",167,0.661
"31","Dan Frazier",164,0.636
"32","Yeong-Hao Han",159,0.635
"33","Justine Cruz",158,0.635
"34","Mark Tedin",154,0.666
"35","Ilse Gort",153,0.606
"36","Steve Argyle",152,0.645
"37","Mike Ploog",151,0.664
"38","Thomas M. Baxa",149,0.638
"39","Joseph Meehan",149,0.643
"40","Mike Raabe",148,0.632
"41","Vincent Christiaens",143,0.661
"42","Jonas De Ro",142,0.664
"43","Goran Josic",142,0.643
"44","Martina Fackova",141,0.64
"45","Warren Mahy",141,0.618
"46","Zezhou Chen",140,0.635
"47","Sandra Everingham",138,0.649
"48","John Severin Brassell",138,0.608
"49","Greg Hildebrandt",135,0.641
"50","David Rapoza",132,0.667
"51","Robin Olausson",132,0.662
"52","Evyn Fong",132,0.636
"53","Bradley Williams",131,0.667
"54","Johannes Voss",131,0.667
"55","Eytan Zana",127,0.622
"56","Ron Spears",125,0.649
"57","Daarken",120,0.646
"58","Terese Nielsen",119,0.632
"59","Daren Bader",118,0.668
"60","Eric Fortune",113,0.678
"61","Jesper Ejsing",113,0.669
"62","Howard Lyon",112,0.65
"63","Julian Kok Joon Wen",112,0.622
"64","Magali Villeneuve",111,0.664
"65","Dave Kendall",111,0.635
"66","Pat Morrissey",109,0.61
"67","Randy Gallegos",106,0.618
"68","Eric Peterson",102,0.636
"69","Efflam Mercier",101,0.647
"70","Colin Boyer",101,0.624
"71","Chris Rallis",98,0.639
"72","Kamila Szutenberg",97,0.694
"73","Eric Deschamps",97,0.627
"74","Muhammad Firdaus",96,0.621
"75","Caroline Gariba",91,0.665
"76","Allen Williams",84,0.63
"77","Tia Masic",83,0.627
"78","Filip Burburan",82,0.651
"79","Volkan Baǵa",82,0.615
"80","Scott Murphy",82,0.628
"81","Emmanuel Shiu",80,0.618
"82","Ron Spencer",76,0.643
"83","Maria Poliakova",74,0.693
"84","Dave Greco",73,0.635
"85","Bryan Talbot",72,0.687
"86","Raymond Swanland",70,0.667
"87","Aaron Miller",70,0.645
"88","Pete Venters",68,0.626
"89","Vincent Proce",65,0.612
"90","Tom Wänerstrand",65,0.633
"91","Trevor Claxton",65,0.64
"92","Slawomir Maniak",63,0.654
"93","Leanna Crossan",62,0.607
"94","Jeremy Jarvis",62,0.64
"95","Bartlomiej Gawel",61,0.637
"96","Christopher Moeller",58,0.613
"97","Dave Allsop",58,0.594
"98","Joseph Weston",57,0.641
"99","Anna Christenson",56,0.633
"100","James Paick",56,0.658
"101","rk post",52,0.587
"102","Chris Rahn",48,0.63
"103","Borja Pindado",48,0.57
"104","Cristi Balanescu",47,0.618
"105","Piotr Dura",46,0.677
"106","Craig J Spearing",45,0.613
"107","Darrell Riche",43,0.674
"108","David Gaillet",42,0.663
"109","Michael Danza",40,0.643
"110","Gabor Szikszai",39,0.644
"111","Zoltan Boros",39,0.621
"112","Lawrence Snelly",38,0.675
"113","Fred Hooper",37,0.656
"114","Zoltan Boros & Gabor Szikszai",36,0.638
"115","Sidharth Chaturvedi",36,0.618
"116","Adam Rex",35,0.675
"117","Daniel Gelon",35,0.675
"118","Ken Meyer, Jr.",35,0.576
"119","Winona Nelson",34,0.678
"120","Paolo Parente",34,0.614
"121","Doug Chaffee",33,0.662
"122","Aurore Folny",33,0.623
"123","Brian Despain",32,0.661
"124","Alayna Danner",32,0.581
"125","Adam Vehige",31,0.694
"126","Don Hazeltine",30,0.687
"127","Kev Walker",30,0.56
"128","Paul Scott Canavan",28,0.704
"129","Michael Phillippi",28,0.694
"130","Tom Kyffin",28,0.694
"131","Adam Paquette",28,0.694
"132","Igor Kieryluk",28,0.633
"133","Massimilano Frezzato",28,0.574
"134","DiTerlizzi",27,0.671
"135","Efrem Palacios",26,0.694
"136","Andreas Zafiratos",24,0.709
"137","Drew Baker",23,0.683
"138","Jim Nelson",23,0.693
"139","Seb McKinnon",22,0.583
"140","Jaime Jones",21,0.625
"141","Heather Hudson",20,0.673
"142","Randy Vargas",20,0.667
"143","Kieran Yanner",20,0.623
"144","Anthony Palumbo",20,0.606
"145","Johann Bodin",19,0.687
"146","Cyril Van Der Haegen",19,0.725
"147","Ciruelo",18,0.687
"148","Anna Steinbauer",18,0.687
"149","Alexander Forssberg",18,0.7
"150","Lars Grant-West",18,0.564
"151","Jason A. Engle",17,0.713
"152","Titus Lunter",17,0.694
"153","Michael Sutfin",16,0.701
"154","April Lee",16,0.71
"155","Jonathan Kuo",16,0.71
"156","Denman Rooke",16,0.71
"157","Joe Slucher",16,0.562
"158","Micah Epstein",16,0.689
"159","David Martin",15,0.656
"160","Ben Wootten",15,0.595
"161","James Wong",14,0.585
"162","Joel Thomas",13,0.694
"163","Justyna Dura",12,0.69
"164","Daniel Ljunggren",12,0.679
"165","Scott Chou",12,0.725
"166","Richard Kane Ferguson",12,0.6
"167","Nicholas Gregory",11,0.694
"168","Campbell White",11,0.621
"169","John Stanko",11,0.6
"170","Tony Szczudlo",10,0.7
"171","Carl Critchlow",10,0.696
"172","Nils Hamm",10,0.6
"173","Lius Lasahido",9,0.707
"174","Alan Pollack",9,0.708
"175","Rick Emond",9,0.724
"176","John Thacker",9,0.635
"177","Ryan Pancoast",9,0.586
"178","Grady Frederick",8,0.593
"179","Greg Hildebrandt & Tim Hildebrandt",8,0.647
"180","Sam Burley",8,0.615
"181","Jason Felix",8,0.615
"182","Ralph Horsley",8,0.656
"183","Hideaki Takamura",7,0.704
"184","Deruchenko Alexander",7,0.704
"185","Scott M. Fischer",7,0.694
"186","Miguel Mercado",7,0.56
"187","Izzy",7,0.5
"188","Olivier Bernard",6,0.723
"189","Francisco Miyara",6,0.683
"190","Jokubas Uogintas",6,0.632
"191","Bryon Wackwitz",5,0.6
"192","Andrew Mar",5,0.682
"193","Mark Romanoski",5,0.636
"194","NéNé Thomas",4,0.75
"195","Igor Krstic",4,0.667
"196","John Matson",4,0.714
"197","Trevor Hairsine",4,0.778
"198","Nic Klein",4,0.778
"199","Jana Schirmer & Johannes Voss",4,0.643
"200","Noah Bradley",4,0.615
"201","Leonardo Santanna",4,0.571
"202","Heonhwa Choe",4,0.5
"203","Helge C. Balzer",4,0.5
"204","Paul Lee",4,0.429
"205","Wesley Burt",3,0.714
"206","Kasia 'Kafis' Zielińska",3,0.667
"207","Justin Sweet",3,0.5
"208","Gary Ruddell",3,0.667
"209","Matt Cavotta",3,0.571
"210","Luca Zontini",2,0.778
"211","Lindsey Look",2,0.667
"212","Hannibal King",2,0.571
"213","Jake Murray",2,0.571
"214","Yongjae Choi",2,0.5
"215","Tran Nguyen",2,0.5
"216","Sung Choi",2,0.333
"217","Awanqi (Angela Wang)",1,0.875
"218","Stephen Daniele",1,0.778
"219","Dave Dorman",1,0.571
"220","Wayne England",1,0.571
"221","Jodie Muir",1,0.5
"222","Ekaterina Burmak",1,0.5
"223","Sergey Glushakov",1,0.333
