"","CardNames","DeckCount","WinrateAverage"
"1","Scatter Ray",1,87.5
"2","Springleaf Drum",1,77.8
"3","Kessig Flamebreather",1,77.8
"4","Myr Retriever",1,77.8
"5","Conjurer's Bauble",1,77.8
"6","Terrarion",1,77.8
"7","Golem Foundry",1,77.8
"8","Frantic Salvage",1,77.8
"9","Snow-Covered Swamp",1,77.8
"10","Ashnod's Altar",1,77.8
"11","Polluted Mire",1,77.8
"12","Goblin Grenade",2,75
"13","Tireless Tribe",2,75
"14","Inside Out",2,75
"15","Whiteout",2,75
"16","Circular Logic",2,75
"17","Blacksmith's Skill",2,75
"18","Secluded Steppe",1,75
"19","Rhystic Circle",4,72.4
"20","Tinder Wall",4,72.4
"21","Repository Skaab",6,72.3
"22","Compulsive Research",11,71.6
"23","Llanowar Elves",3,71.4
"24","Elvish Mystic",3,71.4
"25","Gorilla Shaman",2,71.4
"26","Wall of Roots",2,71.4
"27","Abrade",1,71.4
"28","Gearseeker Serpent",1,71.4
"29","Lotus Petal",4,71
"30","Blood Celebrant",4,71
"31","Songs of the Damned",4,71
"32","Architects of Will",4,71
"33","Dark Ritual",4,71
"34","Cabal Ritual",4,71
"35","Horror of the Broken Lands",4,71
"36","Street Wraith",4,71
"37","Drannith Healer",4,71
"38","Imposing Vantasaur",4,71
"39","Drannith Stinger",4,71
"40","Dihada's Ploy",4,71
"41","Network Terminal",14,70.9
"42","Crystal Grotto",17,70.6
"43","Goblin Matron",7,70.4
"44","Skirk Prospector",7,70.4
"45","Shred Memory",7,70.4
"46","Unearth",7,70.4
"47","Putrid Goblin",7,70.4
"48","Masked Vandal",7,70.4
"49","First Day of Class",7,70.4
"50","Tramway Station",7,70.4
