"","CardNames","DeckCount","WinrateAverage"
"1","Shock",2,100
"2","Bloodbraid Elf",1,100
"3","Dance of the Manse",1,100
"4","Scarscale Ritual",1,100
"5","Cinderclasm",1,100
"6","Crash Through",1,100
"7","Ad Nauseam",1,100
"8","Lightning Greaves",1,100
"9","Esper Charm",1,100
"10","Savage Swipe",1,100
"11","Consecrated Sphinx",1,100
"12","Chandra's Defeat",2,92.9
"13","Magma Spray",2,92.9
"14","Manic Scribe",2,91.7
"15","Gorilla Shaman",1,90
"16","Dennick, Pious Apprentice",2,89.5
"17","Worship",3,88.2
"18","Oath of Kaya",2,87.5
"19","Guttural Response",2,87.5
"20","Pongify",2,85.7
"21","Griselbrand",5,85
"22","Liliana's Triumph",5,84.6
"23","Cloudform",2,84.6
"24","Sweltering Suns",2,84.2
"25","Selfless Spirit",3,84
"26","Aether Spellbomb",3,83.3
"27","Grinding Station",2,83.3
"28","Boseiju, Who Shelters All",2,83.3
"29","Tide Shaper",2,83.3
"30","Terastodon",2,83.3
"31","Ashen Rider",2,81.8
"32","Stoneforge Mystic",2,81.8
"33","Experimental Frenzy",4,81.5
"34","Vexing Shusher",3,81.5
"35","Mountain",4,81.2
"36","Helix Pinnacle",3,81.2
"37","Miscast",2,81.2
"38","Burst Lightning",3,81
"39","Galvanic Blast",9,80.9
"40","Summary Dismissal",7,80.8
"41","Wall of Shards",3,80.8
"42","Arasta of the Endless Web",16,80
"43","Void Winnower",9,80
"44","Tempted by the Oriq",6,80
"45","By Force",5,80
"46","Mana Tithe",4,80
"47","Apostle's Blessing",3,80
"48","Sphere of Annihilation",3,80
"49","Treasure Vault",2,80
"50","Kabira Crossroads",1,80
