"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",1409,73.2
"2","Engineered Explosives",1408,72.9
"3","Lurrus of the Dream-Den",1214,72.8
"4","Veil of Summer",1074,73.1
"5","Path to Exile",907,72.6
"6","Pithing Needle",887,73.1
"7","Aether Gust",856,73.3
"8","Force of Vigor",848,72.8
"9","Soul-Guide Lantern",742,73.3
"10","Relic of Progenitus",691,72.9
"11","Alpine Moon",628,72.3
"12","Chalice of the Void",622,72.3
"13","Endurance",607,72.7
"14","Rest in Peace",598,72.8
"15","Blood Moon",578,72.6
"16","Tormod's Crypt",573,73
"17","Flusterstorm",572,72.6
"18","Thoughtseize",559,73.1
"19","Force of Negation",509,73
"20","Nihil Spellbomb",490,72.8
"21","Kozilek's Return",489,73.1
"22","Abrade",482,73.3
"23","Spell Pierce",459,73.3
"24","Celestial Purge",425,73.6
"25","Sanctifier en-Vec",420,71.8
"26","Damping Sphere",391,72.2
"27","Void Mirror",386,72.1
"28","Prismatic Ending",365,72
"29","Dismember",362,73
"30","Torpor Orb",350,73.4
"31","Kor Firewalker",337,72.7
"32","Liquimetal Coating",329,73.1
"33","Dovin's Veto",317,73.1
"34","Grafdigger's Cage",316,72.1
"35","Ashiok, Dream Render",308,73
"36","Ensnaring Bridge",307,72.7
"37","Wear // Tear",305,72.5
"38","Cleansing Wildfire",295,73.5
"39","Fatal Push",286,73.3
"40","Kolaghan's Command",285,73.1
"41","Auriok Champion",284,72.8
"42","Foundation Breaker",277,72.8
"43","Leyline of Sanctity",267,72.7
"44","Walking Ballista",266,72.8
"45","Anger of the Gods",229,72.2
"46","Seal of Cleansing",228,72.8
"47","Nature's Claim",226,72.4
"48","Smash to Smithereens",223,71.7
"49","Kozilek, Butcher of Truth",220,72.3
"50","Timely Reinforcements",220,72.3
