"","CardNames","DeckCount","WinrateAverage"
"1","Lightning Bolt",2037,72.7
"2","Steam Vents",1827,73.2
"3","Island",1759,72.9
"4","Scalding Tarn",1720,72.9
"5","Forest",1712,73.3
"6","Misty Rainforest",1673,73.2
"7","Mountain",1635,72.8
"8","Wooded Foothills",1618,72.9
"9","Flooded Strand",1411,73.6
"10","Plains",1408,72.8
"11","Breeding Pool",1230,73.4
"12","Stomping Ground",1230,73.5
"13","Mishra's Bauble",1227,72.5
"14","Bloodstained Mire",1154,72.6
"15","Polluted Delta",974,72.9
"16","Windswept Heath",962,73.3
"17","Teferi, Time Raveler",962,73.5
"18","Swamp",953,72.3
"19","Hallowed Fountain",942,73.7
"20","Sacred Foundry",938,72.6
"21","Force of Negation",922,73.2
"22","Temple Garden",862,73.5
"23","Fiery Islet",824,72.9
"24","Spirebluff Canal",801,73
"25","Raugrin Triome",801,73.9
"26","Arid Mesa",777,72.3
"27","Blood Crypt",769,72.4
"28","Wrenn and Six",762,73.6
"29","Thoughtseize",748,72.3
"30","Ketria Triome",728,73.8
"31","Verdant Catacombs",717,72.9
"32","Ragavan, Nimble Pilferer",707,72.4
"33","Monastery Swiftspear",695,73
"34","Expressive Iteration",691,72.9
"35","Urza's Saga",691,72.8
"36","Dragon's Rage Channeler",677,72.7
"37","Archmage's Charm",659,72.5
"38","Inquisition of Kozilek",647,72.5
"39","Unholy Heat",644,72.8
"40","Prismatic Ending",643,73.2
"41","Fatal Push",634,72.8
"42","Counterspell",604,72.9
"43","Shadowspear",603,72.4
"44","Stoneforge Mystic",589,72.3
"45","Overgrown Tomb",578,73
"46","Snow-Covered Island",573,73.4
"47","Snow-Covered Plains",572,72.9
"48","Cavern of Souls",545,73.2
"49","Cryptic Command",531,73.4
"50","Watery Grave",531,72.8
