"","CardNames","DeckCount","Winrate95Min"
"1","Emrakul, the Promised End",57,69.6
"2","Engineered Explosives",110,69
"3","Force of Vigor",117,68.9
"4","Endurance",128,68.8
"5","Fury",57,68.6
"6","Mystical Dispute",119,68.6
"7","Yorion, Sky Nomad",63,68.2
"8","Unlicensed Hearse",44,68.1
"9","Veil of Summer",81,68.1
"10","Dovin's Veto",39,67.9
"11","Relic of Progenitus",78,67.6
"12","Magus of the Moon",84,67.6
"13","Chalice of the Void",88,67.5
"14","Flusterstorm",86,67.5
"15","Dress Down",69,67.4
"16","Blood Moon",37,67.3
"17","Pithing Needle",62,67.1
"18","Knight of Autumn",34,66.9
"19","Tormod's Crypt",30,66.8
"20","Meddling Mage",45,66.7
"21","Subtlety",66,66.7
"22","Boseiju, Who Endures",50,66.4
"23","Jace, the Mind Sculptor",38,66.3
"24","Supreme Verdict",20,65.5
"25","Walking Ballista",18,65
"26","Liquimetal Coating",17,64.9
"27","Leyline of Sanctity",28,64.9
"28","Thoughtseize",29,64.8
"29","Foundation Breaker",25,64.6
"30","Ensnaring Bridge",17,64.2
"31","Outland Liberator",22,63.8
"32","Necromentia",26,63.7
"33","Sanctifier en-Vec",27,63.7
"34","Necroplasm",7,63.6
"35","Spell Pierce",37,63.6
"36","Hurkyl's Recall",15,63.4
"37","March of Otherworldly Light",23,63.3
"38","Alpine Moon",23,63.3
"39","Cavern of Souls",12,63.2
"40","Soul-Guide Lantern",34,63.2
"41","Rest in Peace",27,63.1
"42","Crime // Punishment",27,63.1
"43","Leyline of the Void",24,62.9
"44","Bojuka Bog",7,62.7
"45","Jegantha, the Wellspring",20,62.7
"46","Mana Leak",6,62.5
"47","Lavinia, Azorius Renegade",22,62.5
"48","Sundering Titan",15,62.4
"49","Path to Exile",19,62.4
"50","Wurmcoil Engine",12,61.8
