"","CardNames","DeckCount","Winrate95Min"
"1","Misty Rainforest",181,69.9
"2","Steam Vents",173,69.5
"3","Endurance",102,69.3
"4","Unholy Heat",105,69.2
"5","Boseiju, Who Endures",152,69.2
"6","Stomping Ground",112,69
"7","Lightning Bolt",134,68.9
"8","Flooded Strand",129,68.9
"9","Wooded Foothills",110,68.8
"10","Breeding Pool",107,68.8
"11","Abundant Growth",61,68.7
"12","Solitude",75,68.7
"13","Windswept Heath",86,68.7
"14","Otawara, Soaring City",124,68.7
"15","Expressive Iteration",91,68.6
"16","Snow-Covered Island",90,68.6
"17","Cavern of Souls",55,68.5
"18","Sacred Foundry",80,68.5
"19","Raugrin Triome",74,68.5
"20","Forest",96,68.5
"21","Scalding Tarn",129,68.5
"22","Ephemerate",51,68.4
"23","Snow-Covered Plains",66,68.4
"24","Ice-Fang Coatl",54,68.3
"25","Snow-Covered Forest",62,68.3
"26","Fury",89,68.3
"27","Temple Garden",75,68.2
"28","Island",95,68.2
"29","Counterspell",76,68.1
"30","Wrenn and Six",76,68.1
"31","Prismatic Ending",81,68.1
"32","Eladamri's Call",55,68
"33","Omnath, Locus of Creation",69,68
"34","Hallowed Fountain",102,68
"35","Ledger Shredder",56,67.8
"36","Teferi, Time Raveler",85,67.8
"37","Explore",19,67.7
"38","Ketria Triome",64,67.7
"39","Ragavan, Nimble Pilferer",89,67.6
"40","Spirebluff Canal",69,67.5
"41","Eternal Witness",20,67.3
"42","Expedition Map",31,67.3
"43","Archmage's Charm",52,67.2
"44","Fiery Islet",52,67.1
"45","Polluted Delta",71,67.1
"46","Urza's Saga",70,67.1
"47","Spell Pierce",52,67
"48","Mishra's Bauble",75,67
"49","Mountain",62,66.8
"50","Titania, Protector of Argoth",22,66.6
