"","CardNames","DeckCount","WinrateAverage"
"1","Ash Barrens",107,66.4
"2","Lightning Bolt",90,66.1
"3","Preordain",79,66.8
"4","Counterspell",78,66.5
"5","Great Furnace",72,66.3
"6","Deadly Dispute",70,66.5
"7","Swamp",70,67.6
"8","Chromatic Star",69,66.7
"9","Vault of Whispers",69,66.7
"10","Mountain",69,65.5
"11","Ichor Wellspring",68,66.5
"12","Drossforge Bridge",68,66.9
"13","Galvanic Blast",66,66.6
"14","Makeshift Munitions",66,66.5
"15","Snow-Covered Island",61,67.2
"16","Faerie Seer",60,67.7
"17","Ninja of the Deep Hours",60,67.7
"18","Spellstutter Sprite",60,67.7
"19","Dispel",59,65
"20","Plains",59,64.2
"21","Blood Fountain",57,66.7
"22","Myr Enforcer",56,66.9
"23","Brainstorm",55,67.4
"24","Mistvault Bridge",52,66.8
"25","Silverbluff Bridge",52,67
"26","Seat of the Synod",51,67.3
"27","Augur of Bolas",51,67.7
"28","Disciple of the Vault",49,67.5
"29","Thoughtcast",49,67.1
"30","Darksteel Citadel",48,66
"31","Evolving Wilds",46,66.6
"32","Spell Pierce",43,65.5
"33","Island",40,69.3
"34","Fling",39,66.1
"35","Wedding Invitation",38,67
"36","Faithless Looting",38,65.8
"37","Prophetic Prism",37,66.2
"38","Snow-Covered Mountain",37,67.3
"39","Suffocating Fumes",37,67.6
"40","Atog",35,65.7
"41","Abrade",33,66.7
"42","Cast Down",33,67.6
"43","Thraben Inspector",32,65.4
"44","Prismatic Strands",32,65.4
"45","Thorn of the Black Rose",32,68
"46","Ponder",31,64.4
"47","Rally the Peasants",31,65.4
"48","Boros Garrison",31,65.4
"49","Skred",31,67.1
"50","Squadron Hawk",30,65.6
