"","CardNames","DeckCount","Winrate95Min"
"1","Striped Riverwinder",1,69.2
"2","Exhume",1,69.2
"3","Chainer's Edict",19,63.9
"4","Island",40,63.8
"5","Bojuka Bog",17,63.5
"6","Swamp",70,63.4
"7","Faerie Seer",60,63.1
"8","Ninja of the Deep Hours",60,63.1
"9","Spellstutter Sprite",60,63.1
"10","Ash Barrens",107,63
"11","Augur of Bolas",51,62.7
"12","Preordain",79,62.7
"13","Brainstorm",55,62.6
"14","Snow-Covered Island",61,62.6
"15","Drossforge Bridge",68,62.6
"16","Counterspell",78,62.5
"17","Disciple of the Vault",49,62.4
"18","Seat of the Synod",51,62.3
"19","Chromatic Star",69,62.3
"20","Vault of Whispers",69,62.3
"21","Lightning Bolt",90,62.3
"22","Galvanic Blast",66,62.2
"23","Snuff Out",25,62.1
"24","Myr Enforcer",56,62.1
"25","Deadly Dispute",70,62.1
"26","Ichor Wellspring",68,62.1
"27","Makeshift Munitions",66,62.1
"28","Thoughtcast",49,62
"29","Silverbluff Bridge",52,62
"30","Blood Fountain",57,62
"31","Great Furnace",72,62
"32","Mistvault Bridge",52,61.9
"33","Thorn of the Black Rose",32,61.8
"34","Suffocating Fumes",37,61.8
"35","Krark-Clan Grunt",2,61.7
"36","Lotus Petal",6,61.4
"37","Cast Down",33,61.4
"38","Echoing Decay",16,61.3
"39","Snow-Covered Mountain",37,61.3
"40","Evolving Wilds",46,61.3
"41","Gurmag Angler",25,61.2
"42","Wedding Invitation",38,61.1
"43","Mountain",69,61.1
"44","Crimson Fleet Commodore",30,60.9
"45","Terrarion",25,60.7
"46","Darksteel Citadel",48,60.7
"47","Skred",31,60.5
"48","Chittering Rats",6,60.4
"49","Cuombajj Witches",6,60.4
"50","Gray Merchant of Asphodel",6,60.4
