"","CardNames","DeckCount","WinrateAverage"
"1","Striped Riverwinder",1,100
"2","Exhume",1,100
"3","Krark-Clan Grunt",2,87.5
"4","Geomancer's Gambit",1,87.5
"5","Tree of Tales",1,87.5
"6","Drannith Healer",2,82.4
"7","Drannith Stinger",2,82.4
"8","Horror of the Broken Lands",2,82.4
"9","Imposing Vantasaur",2,82.4
"10","Repository Skaab",2,82.4
"11","Street Wraith",2,82.4
"12","Dihada's Ploy",2,82.4
"13","Songs of the Damned",2,82.4
"14","Darkmoss Bridge",2,78.6
"15","Sarulf's Packmate",2,78.6
"16","Lose Hope",2,77.8
"17","Cabal Ritual",5,77.1
"18","Dark Ritual",5,77.1
"19","Lotus Petal",6,76.7
"20","Chittering Rats",6,75
"21","Cuombajj Witches",6,75
"22","Gray Merchant of Asphodel",6,75
"23","Phyrexian Rager",6,75
"24","Defile",6,75
"25","Barren Moor",5,75
"26","Llanowar Visionary",3,75
"27","Witching Well",3,75
"28","Unwind",2,75
"29","Teach by Example",2,75
"30","Trinket Mage",2,75
"31","Feldon's Cane",2,75
"32","Desperate Ritual",1,75
"33","Seething Song",1,75
"34","Marauding Blight-Priest",1,75
"35","Parapet",1,75
"36","Essence Scatter",1,75
"37","Witch's Cottage",5,74.4
"38","Dinrova Horror",3,73.9
"39","Galvanic Relay",4,73.1
"40","Rite of Flame",4,73.1
"41","Manamorphose",4,73.1
"42","Sign in Blood",7,72.7
"43","Devour Flesh",7,72.4
"44","Chromatic Sphere",3,72.2
"45","Peat Bog",3,72.2
"46","Sandstone Needle",3,72.2
"47","Bojuka Bog",17,72.1
"48","Chainer's Edict",19,72
"49","Annoyed Altisaur",5,71.9
"50","Soul of Migration",3,71.4
