"","CardNames","DeckCount","WinrateAverage"
"1","Exhume",1,100
"2","Forest",1,100
"3","Gnaw to the Bone",1,100
"4","Mountain",2,82.4
"5","Repeal",2,82.4
"6","Envelop",2,80
"7","Hard Evidence",1,80
"8","Darkness",3,78.3
"9","Raven's Crime",1,77.8
"10","Wrench Mind",1,77.8
"11","Spire Golem",4,75
"12","Essence Scatter",1,75
"13","Ancient Grudge",15,74.8
"14","Pestilence",5,74.4
"15","Tormod's Crypt",2,73.3
"16","Unexpected Fangs",12,72.7
"17","Swirling Sandstorm",4,72.7
"18","Distress",5,71.8
"19","Thorn of the Black Rose",14,71.7
"20","Prohibit",1,71.4
"21","Faultgrinder",1,71.4
"22","Holy Light",1,71.4
"23","Pharika's Libation",1,71.4
"24","Tendrils of Corruption",1,71.4
"25","Cram Session",1,71.4
"26","Oubliette",1,71.4
"27","Blow Your House Down",1,71.4
"28","Castigate",4,71
"29","Evincar's Justice",4,71
"30","Circle of Protection: Blue",5,70.3
"31","Divest",5,70.3
"32","Okiba-Gang Shinobi",9,70.1
"33","Ray of Revelation",2,70
"34","Guardian of the Guildpact",6,69.8
"35","Reaping the Graves",8,69.5
"36","Steel Sabotage",8,69
"37","Deep Analysis",5,68.8
"38","Gigadrowse",4,68.8
"39","Ram Through",2,68.8
"40","Ghitu Lavarunner",9,68.2
"41","Diabolic Edict",6,68.2
"42","Weather the Storm",15,68
"43","Nihil Spellbomb",24,67.9
"44","Stonehorn Dignitary",12,67.9
"45","Parapet",11,67.9
"46","Relic of Progenitus",82,67.8
"47","Palace Sentinels",4,67.7
"48","Fiery Cannonade",86,67.6
"49","Dispel",62,67.6
"50","Chainer's Edict",25,67.5
