"","CardNames","DeckCount","Winrate95Min"
"1","Exhume",1,69.2
"2","Forest",1,69.2
"3","Gnaw to the Bone",1,69.2
"4","Ancient Grudge",15,65.8
"5","Relic of Progenitus",82,63.9
"6","Fiery Cannonade",86,63.8
"7","Gorilla Shaman",109,63.2
"8","Dispel",62,63
"9","Red Elemental Blast",91,63
"10","Unexpected Fangs",12,62.9
"11","Electrickery",61,62.8
"12","Duress",71,62.6
"13","Pyroblast",84,62.6
"14","Thorn of the Black Rose",14,62.4
"15","Blue Elemental Blast",82,61.9
"16","Krark-Clan Shaman",52,61.8
"17","Hydroblast",82,61.8
"18","Flaring Pain",56,61.2
"19","Stormbound Geist",32,61
"20","Spell Pierce",30,60.8
"21","Nihil Spellbomb",24,60.7
"22","Curfew",37,60.7
"23","Shenanigans",43,60.6
"24","Chainer's Edict",25,60.4
"25","Dust to Dust",50,59.8
"26","Suffocating Fumes",25,58.8
"27","Weather the Storm",15,58
"28","Pestilence",5,57.9
"29","Okiba-Gang Shinobi",9,57.7
"30","Echoing Truth",35,57.1
"31","Stonehorn Dignitary",12,56.8
"32","Parapet",11,56.8
"33","Leave No Trace",12,56.7
"34","Mountain",2,56.6
"35","Repeal",2,56.6
"36","Spire Golem",4,56.6
"37","Revoke Existence",33,56.5
"38","Darkness",3,56.3
"39","Reaping the Graves",8,56.1
"40","Firebrand Archer",12,56
"41","Martyr of Ashes",17,55.9
"42","Annul",15,55.8
"43","Smash to Smithereens",18,55.8
"44","Ghitu Lavarunner",9,55.6
"45","Steel Sabotage",8,55.5
"46","Distress",5,55.1
"47","Gut Shot",22,55.1
"48","Swirling Sandstorm",4,54.5
"49","Essence Harvest",9,54
"50","Guardian of the Guildpact",6,53.9
