"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Unknown - Atog   Affinity - Boros Bully / Flashback - Izzet Faeries,Dimir Faeries,Unknown - Dimir Faeries,Unknown - Atog   Affinity - Boros Bully / Flashback - Izzet Faeries,Unknown - Atog   Affinity - Boros Bully / Flashback - Izzet Faeries
"Tiers 1.5",Dimir Faeries - Burn,Unknown - Jeskai Ephemerate - Ephemerate   Tron - Izzet Faeries - Mono   Blue - Rakdos Goblins - Atog   Affinity - Boros Bully / Flashback - Orzhov Pestilence,Izzet Faeries - Atog   Affinity - Boros Bully / Flashback - Burn - Mono   Blue,Dimir Faeries - Burn,Dimir Faeries - Burn
"Tiers 2",Bogles - Mono   Blue - Azorius Familiars - Orzhov Pestilence - Rakdos Goblins - Mono Green Elves,Burn - Azorius Familiars - Bogles,Orzhov Pestilence - Rakdos Goblins - Bogles - Azorius Familiars - Ephemerate   Tron - Jeskai Ephemerate,Mono   Blue - Bogles - Orzhov Pestilence - Rakdos Goblins - Azorius Familiars - Ephemerate   Tron,Mono   Blue - Bogles - Orzhov Pestilence - Rakdos Goblins - Azorius Familiars - Ephemerate   Tron
"Tiers 2.5",Ephemerate   Tron - Jeskai Ephemerate,Mono Green Elves,Mono Green Elves,Jeskai Ephemerate - Mono Green Elves,Jeskai Ephemerate - Mono Green Elves
