"","CardNames","DeckCount","Winrate95Min"
"1","Narset, Parter of Veils",35,61.7
"2","Aether Gust",59,61.4
"3","Mystical Dispute",114,61.4
"4","Shadows' Verdict",29,60.9
"5","Archon of Emeria",39,60.2
"6","Kalitas, Traitor of Ghet",23,60.1
"7","Rest in Peace",65,60
"8","Thoughtseize",21,59.9
"9","Legion's End",30,59.8
"10","Negate",16,59.1
"11","Yorion, Sky Nomad",26,59
"12","Damping Sphere",20,58.3
"13","Collective Brutality",14,58.2
"14","Settle the Wreckage",22,58.1
"15","Rakdos's Return",12,57.8
"16","Go Blank",30,57.7
"17","Gruul Charm",18,57.4
"18","Magma Spray",29,57.2
"19","Fatal Push",26,56.6
"20","Thought Distortion",18,56.5
"21","Soul-Guide Lantern",36,56.5
"22","Skyclave Apparition",19,56.3
"23","Enter the God-Eternals",7,56.2
"24","Alpine Moon",14,56.1
"25","Self-Inflicted Wound",21,56.1
"26","Extinction Event",12,56
"27","Test of Talents",10,55.9
"28","Lurrus of the Dream-Den",37,55.8
"29","Abrade",15,55.7
"30","Jegantha, the Wellspring",16,55.4
"31","Cling to Dust",9,55.3
"32","Rending Volley",10,55.2
"33","Dreadbore",9,55
"34","Sprite Dragon",4,54.9
"35","Aven Mindcensor",9,54.7
"36","Shapers' Sanctuary",12,54.3
"37","Lyra Dawnbringer",8,54
"38","Permeating Mass",16,54
"39","Disdainful Stroke",19,53.8
"40","Notion Thief",22,53.8
"41","Yasharn, Implacable Earth",6,53.5
"42","Gifted Aetherborn",7,53.3
"43","Feed the Swarm",13,53.3
"44","Anger of the Gods",21,53.3
"45","Duress",24,53.2
"46","Surrak Dragonclaw",12,53.1
"47","Kraul Harpooner",6,52.9
"48","Portable Hole",15,52.8
"49","Grafdigger's Cage",13,52.6
"50","Ugin, the Spirit Dragon",10,52.4
