"","CardNames","DeckCount","WinrateAverage"
"1","Island",97,65
"2","Mountain",97,63.5
"3","Plains",87,64.4
"4","Fabled Passage",85,66.2
"5","Swamp",68,65.6
"6","Fatal Push",63,64.9
"7","Mana Confluence",58,64.2
"8","Forest",57,64.4
"9","Sunpetal Grove",53,65.1
"10","Mutavault",51,64.7
"11","Skyclave Apparition",49,65.8
"12","Watery Grave",44,65.6
"13","Raugrin Triome",43,65.5
"14","Ketria Triome",42,65.4
"15","Hallowed Fountain",41,64.4
"16","Thoughtseize",40,65
"17","Glacial Fortress",39,64.1
"18","Omnath, Locus of Creation",36,65.1
"19","Extinction Event",36,65.2
"20","Indatha Triome",35,64.9
"21","Expressive Iteration",35,64.3
"22","Hengegate Pathway",34,64.4
"23","Savai Triome",33,64.9
"24","Temple Garden",33,64.1
"25","Heartless Act",32,65.9
"26","Dreadbore",32,62.4
"27","Kolaghan's Command",32,63.2
"28","Overgrown Tomb",31,64.4
"29","Collected Company",31,64.9
"30","Wild Slash",31,60.6
"31","Tolsimir, Friend to Wolves",29,66.3
"32","Sacred Foundry",29,64.3
"33","Zagoth Triome",29,64.1
"34","Sylvan Caryatid",29,63.4
"35","Castle Locthwain",29,66.3
"36","Klothys, God of Destiny",29,62.5
"37","Rootbound Crag",29,62.4
"38","Branchloft Pathway",29,64.4
"39","Barkchannel Pathway",28,63
"40","Stomping Ground",26,68.4
"41","Steam Vents",25,65.2
"42","Breeding Pool",25,63.3
"43","Bloodchief's Thirst",25,66.9
"44","Valki, God of Lies",24,61.7
"45","Vanishing Verse",24,61.7
"46","Botanical Sanctum",24,62.1
"47","Oath of Kaya",23,66.5
"48","Omen of the Sea",23,66.9
"49","Opt",23,64.9
"50","Nahiri, the Harbinger",23,61.8
