"","CardNames","DeckCount","Winrate95Min"
"1","Fabled Passage",85,62.1
"2","Island",97,61.1
"3","Censor",14,61
"4","Stomping Ground",26,61
"5","Swamp",68,61
"6","Field of Ruin",23,60.9
"7","Shark Typhoon",19,60.7
"8","Chained to the Rocks",19,60.5
"9","Negate",7,60.4
"10","Skyclave Apparition",49,60.4
"11","Plains",87,60.3
"12","Fatal Push",63,60
"13","Sunpetal Grove",53,59.9
"14","Torrential Gearhulk",13,59.8
"15","Sinister Sabotage",13,59.8
"16","Fetid Pools",13,59.8
"17","Watery Grave",44,59.8
"18","Raugrin Triome",43,59.6
"19","Mountain",97,59.6
"20","The Scarab God",16,59.5
"21","Ketria Triome",42,59.5
"22","Clearwater Pathway",10,59.4
"23","Darkbore Pathway",13,59.4
"24","Mutavault",51,59.3
"25","Bloodchief's Thirst",25,59.2
"26","Forest",57,59.2
"27","Yorion, Sky Nomad",20,59.1
"28","Tolsimir, Friend to Wolves",29,59.1
"29","Mana Confluence",58,59.1
"30","Fires of Invention",13,59
"31","Castle Locthwain",29,59
"32","Heartless Act",32,59
"33","Omen of the Sea",23,58.9
"34","Thoughtseize",40,58.9
"35","Deputy of Detention",10,58.8
"36","Sin Collector",12,58.8
"37","Binding the Old Gods",12,58.8
"38","Enigmatic Incarnation",12,58.8
"39","Nylea's Presence",12,58.8
"40","Trial of Ambition",12,58.8
"41","Moon-Blessed Cleric",12,58.8
"42","Extinction Event",36,58.7
"43","Lithoform Blight",11,58.6
"44","Caves of Koilos",11,58.6
"45","Cling to Dust",13,58.6
"46","Knight of Autumn",14,58.5
"47","Urborg, Tomb of Yawgmoth",19,58.5
"48","Omnath, Locus of Creation",36,58.5
"49","Oath of Kaya",23,58.4
"50","Hallowed Fountain",41,58.4
