"","Artist","NoCopies","Winrate"
"1","Rob Alexander",745,0.65
"2","Douglas Shuler",558,0.635
"3","Jonas De Ro",341,0.644
"4","Ekaterina Burmak",340,0.651
"5","Eric Deschamps",336,0.651
"6","Ryan Pancoast",272,0.655
"7","Howard Lyon",265,0.661
"8","Adam Paquette",264,0.638
"9","Mark Poole",253,0.646
"10","Jesper Myrfors",248,0.644
"11","Christopher Rush",241,0.646
"12","Titus Lunter",234,0.648
"13","Franz Vohwinkel",220,0.644
"14","Aleksi Briclot",219,0.65
"15","Raymond Swanland",217,0.633
"16","Magali Villeneuve",213,0.654
"17","Daniel Ljunggren",212,0.634
"18","Dan Frazier",183,0.656
"19","Fred Fields",183,0.647
"20","Svetlin Velinov",180,0.631
"21","Lius Lasahido",179,0.657
"22","Wesley Burt",179,0.648
"23","Matt Stewart",178,0.648
"24","Chris Rahn",174,0.661
"25","Kieran Yanner",174,0.653
"26","Chase Stone",166,0.653
"27","Josh Hass",161,0.641
"28","Aaron Miller",159,0.646
"29","Mathias Kollros",159,0.672
"30","Donato Giancola",156,0.656
"31","Jason Rainville",156,0.644
"32","Tomasz Jedruszek",153,0.654
"33","John Avon",152,0.644
"34","Yeong-Hao Han",151,0.639
"35","Sam Burley",150,0.65
"36","Terese Nielsen",148,0.651
"37","Ryan Yee",147,0.664
"38","John Stanko",145,0.663
"39","G-host Lee",145,0.666
"40","Noah Bradley",142,0.632
"41","Anastasia Ovchinnikova",142,0.635
"42","Cyril Van Der Haegen",140,0.602
"43","Daarken",139,0.649
"44","Johannes Voss",139,0.642
"45","Jason Chan",138,0.647
"46","Jesper Ejsing",137,0.625
"47","Steve Argyle",137,0.587
"48","Slawomir Maniak",134,0.631
"49","Jason A. Engle",131,0.629
"50","Victor Adame Minguez",129,0.641
"51","Cynthia Sheppard",128,0.657
"52","Wayne Reynolds",122,0.632
"53","Christine Choi",122,0.624
"54","Zoltan Boros",121,0.638
"55","Dmitry Burmak",111,0.613
"56","Vincent Proce",110,0.623
"57","Chris Seaman",109,0.636
"58","Piotr Dura",108,0.675
"59","Cliff Childs",105,0.635
"60","Anna Steinbauer",101,0.64
"61","Caio Monteiro",96,0.689
"62","Volkan Baǵa",95,0.62
"63","Jarreau Wimberly",94,0.647
"64","John Howe",90,0.649
